,Categorical DQN*
1346,41.37636985643744
1347,32.55552648079896
1348,15.79340441940904
1349,6.689475046129724
1350,43.55023283902822
1351,1.688266940564173
1352,32.17321882283985
1353,13.08810358558949
1354,34.48201606237164
1355,26.044094822841046
1356,13.620466856810237
1357,47.30214140213906
1358,1.1530003895070196
1359,9.862357415308866
1360,3.350547047450402
1361,4.3782630449161015
1362,3.89031383773555
1363,8.556127387339748
1364,12.754803512790646
1365,44.57170993769971
1366,4.668668520653879
1367,28.634860044511875
1368,18.485002988767153
1369,23.261362237866127
1370,14.023751274092373
1371,46.1681868895324
1372,39.795884636655884
1373,25.194455246507786
1374,41.976784034666096
1375,28.489175475101376
1376,43.12894302020546
1377,17.799640387473122
1378,30.843483964850275
1379,46.42052561714776
1380,32.974059854890136
1381,48.08552153086732
1382,26.215395426471286
1383,41.39759510734211
1384,7.713112164537823
1385,1.8190447735316837
1386,8.268045439102378
1387,5.934691985657864
1388,43.28194120324144
1389,47.659831705349426
1390,22.571729616070336
1391,43.28461371490593
1392,24.647201751516636
1393,47.124699648171145
1394,40.62677457055292
1395,13.244542821065997
1396,45.68294226212089
1397,10.425440897695008
1398,7.12943903750247
1399,20.48297433732007
1400,12.50721014162803
1401,22.222334726662783
1402,11.974863556466039
1403,14.133101690802615
1404,9.663751183743555
1405,2.7307166415764863
1406,16.75694058636369
1407,48.21896623119554
1408,16.355190961682936
1409,43.60176884295393
1410,37.06482906610989
1411,2.8020472314255946
1412,15.572806391769694
1413,46.37501022258749
1414,15.639888871349257
1415,5.15613776481033
1416,47.50766535901049
1417,38.26731926658312
1418,22.931077207300753
1419,44.839591145399325
1420,46.14988979870404
1421,39.93080115951313
1422,47.39213742862781
1423,42.99458185697574
1424,20.59027487512014
1425,27.5328237777526
1426,11.667101384940517
1427,35.284300990222334
1428,11.26726571945985
1429,27.398734031889163
1430,9.487923344068252
1431,30.467197780754027
1432,27.49981434229447
1433,40.708639515366805
1434,43.19328662272409
1435,40.26283557291232
1436,48.15158029695808
1437,47.949826056089016
1438,17.462573132427377
1439,42.28314375231903
1440,7.489308954287965
1441,29.597636083440193
1442,5.289970772745272
1443,22.58003772087499
1444,29.064568310862732
1445,46.93036790331305
1446,44.14751500037937
1447,18.80069740858362
1448,48.10629482339042
1449,37.01715691592443
1450,42.37110153584123
1451,47.75045504264218
1452,41.46465324194574
1453,40.723539394206796
1454,22.436611398426958
1455,3.4206631929563107
1456,46.862710667211374
1457,16.973542557797053
1458,47.57356817585189
1459,39.69720977281577
1460,4.511869912740969
1461,5.024224076209435
1462,48.420417837957515
1463,44.21803352641158
1464,19.75280250363534
1465,39.02040083767906
1466,48.07891828344441
1467,44.68522015973655
1468,5.444692328930868
1469,45.56587803287563
1470,22.216100630780435
1471,26.57529659736171
1472,7.711233509583876
1473,47.9935894346517
1474,42.41707540974471
1475,39.5257041878201
1476,10.578820323631165
1477,25.15663417356002
1478,26.91146047380636
1479,7.801057109792023
1480,6.646450779742828
1481,3.533333333333333
1482,25.22347680806894
1483,16.177738435302068
1484,40.662298966677334
1485,44.83674028865694
1486,42.149347035398485
1487,43.57028035567606
1488,48.25536750463927
1489,5.332982772780875
1490,6.712017988792087
1491,27.376925712763864
1492,47.92492437753554
1493,46.68554431264444
1494,12.527950072182685
1495,48.10413907163155
1496,11.15241096815791
1497,24.93106982871566
1498,46.03331748097747
1499,47.50980713742878
1500,22.086597214663392
1501,34.9709363931864
1502,38.035285496570644
1503,3.77874040658054
1504,20.66819560904903
1505,29.75159875146751
1506,26.66234944363701
1507,20.48210576679325
1508,47.04049312938486
1509,48.616655131950516
1510,46.85809738791018
1511,1.665378591649179
1512,22.01252457090477
1513,48.2826877638198
1514,38.548078212155886
1515,14.39933240269686
1516,6.06772378422639
1517,20.481972514554723
1518,47.8100212348997
1519,14.400585763771623
1520,42.90452984575953
1521,7.001538828010528
1522,47.907620461044516
1523,36.710663948668326
1524,47.66204405565927
1525,12.710764372859652
1526,48.59386183550767
1527,13.75693432616306
1528,46.52958212824938
1529,43.126711807718486
1530,11.23856977902761
1531,44.62211177456475
1532,28.903124905701077
1533,17.28850112464389
1534,41.1506133817213
1535,10.733777673540606
1536,29.393360036615963
1537,40.59426449045294
1538,9.91217781227244
1539,25.68743578715394
1540,45.28389162971184
1541,46.90032247736019
1542,8.822656932972581
1543,21.481746997790307
1544,34.724060491044085
1545,2.670128966803603
1546,18.641985535707096
1547,5.800907592376581
1548,44.63657089933307
1549,47.57452856336929
1550,30.908696778349796
1551,47.17327259613197
1552,34.905274141163815
1553,14.728184695331368
1554,28.63882274587072
1555,47.150311814438105
1556,46.88653162770645
1557,9.46723333984645
1558,41.9099386343532
1559,19.19358066640039
1560,34.579951768407746
1561,9.351958336141674
1562,45.81768498392028
1563,46.52687264717889
1564,16.574480872449843
1565,25.15333560355134
1566,21.798692103389815
1567,47.66020377810162
1568,39.37574918192662
1569,47.18915619215788
1570,45.063460155388306
1571,48.685370280570396
1572,22.398190935926113
1573,36.33335686939827
1574,21.309196169302478
1575,47.125879502893234
1576,28.087840057253388
1577,48.75076413395835
1578,24.70445836887286
1579,8.841603198105567
1580,20.260671799396324
1581,43.996794890746614
1582,41.95503312660378
1583,22.369943141947257
1584,48.54960172173241
1585,21.42009592036115
1586,22.330693925214593
1587,8.578362740773382
1588,38.79842478088971
1589,25.39499693431598
1590,13.907056027207085
1591,16.44457131081429
1592,8.083456599215811
1593,20.776931888456016
1594,20.579060849931487
1595,10.868089929378026
1596,22.42264149968275
1597,33.569749874092736
1598,41.81816754774012
1599,28.526777065741726
1600,40.9994711688432
1601,17.44346103327157
1602,7.755533634840961
1603,14.55519346636849
1604,43.058808432684565
1605,45.25703399451113
1606,9.106754576703086
1607,11.576942545156172
1608,5.93487225291206
1609,19.756263453695542
1610,47.06392359327468
1611,7.596164394757184
1612,4.624153047515886
1613,6.733457623831046
1614,27.46596252027278
1615,3.067513518132204
1616,46.770558973034134
1617,17.307546277286537
1618,17.756127503356403
1619,47.706057169215505
1620,41.31124215745136
1621,47.73050527940295
1622,43.30129683197097
1623,16.81703437462955
1624,27.73004385035164
1625,4.754743451286712
1626,47.72628571227855
1627,45.942003922100795
1628,42.747159449444624
1629,26.06146987267111
1630,10.00153881415512
1631,22.57649465287661
1632,33.28135395379436
1633,24.371178810445507
1634,13.714738831905892
1635,26.815471578575924
1636,8.8450532673174
1637,43.86384970727239
1638,22.331093329874157
1639,44.23460030647497
1640,15.442489900767129
1641,26.774251089610367
1642,3.536130804464256
1643,16.32627305911197
1644,37.86134220208503
1645,33.35184886520199
1646,9.84597349634718
1647,24.331132857523112
1648,7.596145748845714
1649,11.663381073285969
1650,47.78763836795843
1651,11.327225227412908
1652,19.246592816053745
1653,46.235098125681496
1654,46.659013398688245
1655,26.614302339414344
1656,20.666638872581053
1657,32.241176646397584
1658,13.289460637159879
1659,27.82038368678089
1660,2.10679786799535
1661,24.10829448824506
1662,8.422671113270063
1663,42.066752699586225
1664,45.99262073397475
1665,11.197536588618465
1666,19.220914002961447
1667,40.95656404112466
1668,27.226124235157236
1669,18.06356100372771
1670,12.445501383339828
1671,9.885763779861568
1672,22.039947752340286
1673,24.328159044466037
1674,29.997570021590093
1675,32.258952284657994
1676,43.6214429440476
1677,13.372722123378157
1678,46.94841585461849
1679,31.170697773424834
1680,45.33005449972143
1681,48.6851239471969
1682,16.440735737176894
1683,13.149859709213466
1684,45.70863985344549
1685,13.510764339794424
1686,48.066170295362106
1687,2.1568229396872507
1688,47.83905852719283
1689,33.9740649873939
1690,21.353322708462276
1691,48.52347339157684
1692,26.545194229204952
1693,48.46390378831878
1694,4.667500737164161
1695,16.063279048593326
1696,36.54957458305873
1697,12.884323163579523
1698,37.13204286986103
1699,42.173574563108076
1700,18.106286806774964
1701,42.95035174254837
1702,46.72595878911458
1703,12.284320608986999
1704,25.4208096752533
1705,44.727462807290074
1706,36.687039198143154
1707,40.017480662276945
1708,14.845973384249668
1709,39.509668919144396
1710,42.59417201917864
1711,41.86260112188621
1712,48.373213068326756
1713,6.64058075219987
1714,45.681267437214665
1715,8.89041795503258
1716,4.913118245382062
1717,47.37127661049208
1718,2.3131583425367053
1719,3.8010502534657853
1720,22.59950093261858
1721,41.7502176005531
1722,45.13006490791527
1723,48.255195526518804
1724,10.483945699571173
1725,1.8467961636381087
1726,29.438242771688678
1727,6.357861988879035
1728,4.978832033902292
1729,12.505810346020855
1730,48.635953983229534
1731,44.21885688545858
1732,36.70932379485501
1733,7.266043597173524
1734,15.889945676540261
1735,17.06568931220849
1736,46.72046091592976
1737,14.35028911209144
1738,33.264180067251765
1739,14.867379102266497
1740,18.2674052599199
1741,3.4490682704722433
1742,12.17185089731755
1743,13.223138647769211
1744,46.279785360189706
1745,16.821119942669277
1746,39.50798968653644
1747,48.05782834228346
1748,26.329626328698915
1749,45.593514463544714
1750,43.463001569276166
1751,22.349559116473554
1752,26.286651697246825
1753,47.21767904336546
1754,6.0171173805779175
1755,24.486476422363204
1756,12.750251013081046
1757,4.823752132192647
1758,48.28107855688252
1759,1.8262638628297068
1760,47.10905633726923
1761,11.751339228343097
1762,45.67609324232
1763,1.7543542468692608
1764,13.353904265963159
1765,9.71346841461273
1766,47.704544424649285
1767,19.68696016372035
1768,38.57595263948351
1769,9.621976451825898
1770,47.504889736695496
1771,41.65703651739902
1772,47.90487020006073
1773,40.04043451212329
1774,40.440128033171696
1775,46.06272299728878
1776,30.639161545768115
1777,48.59517099063809
1778,49.08440842418707
1779,12.439164046336531
1780,1.1293447509844774
1781,22.086768786317727
1782,11.839782812654317
1783,5.577123650461724
1784,11.912177812241277
1785,31.73068597623002
1786,21.594127260242292
1787,40.35137752459384
1788,46.83946451425143
1789,3.801073020515545
1790,10.046445497662045
1791,40.887911715207814
1792,17.554270351119612
1793,48.12861932911196
1794,48.21856769570944
1795,15.089323713131922
1796,15.818389736910907
1797,44.70673200077065
1798,13.534862273139986
1799,5.690418049148825
1800,32.99898965019117
1801,47.19177952631676
1802,13.8423067057359
1803,11.864596251791808
1804,10.555795710317875
1805,17.689945822810653
1806,46.86020219657741
1807,48.06164591482466
1808,46.30441875148804
1809,1.979667363468284
1810,16.686650745939183
1811,42.50543412074168
1812,40.92800999008757
1813,10.844540086503551
1814,13.443019336703404
1815,49.129648934252415
1816,19.999086444612452
1817,21.020491193406816
1818,49.01714176811652
1819,3.8236471710688837
1820,46.83466842352196
1821,5.645973659068122
1822,46.43191644857778
1823,22.624378326723466
1824,47.439011587170846
1825,45.63793729930444
1826,46.90690301397997
1827,17.662445901729342
1828,36.0134660203654
1829,20.288052966485864
1830,39.53114702469182
1831,35.28677995589313
1832,22.59962620096826
1833,4.641782375249215
1834,14.639752745053245
1835,11.04875770161966
1836,28.998059711363346
1837,14.350680842117326
1838,47.10556532081169
1839,45.01372080541339
1840,5.734052037808548
1841,9.530542751864253
1842,15.44394864863726
1843,13.176550404183903
1844,2.890016957529133
1845,47.48276870354606
1846,47.48105136472654
1847,11.38068453001368
1848,47.88225998626746
1849,32.245133811404926
1850,14.466290435262922
1851,35.93042998579851
1852,5.152605474417788
1853,45.99644253559151
1854,11.751681569825934
1855,17.130437362835217
1856,11.751958333167172
1857,0.9785147927992006
1858,12.53310184496733
1859,20.353790641377184
1860,44.99452869073135
1861,44.4594371831371
1862,38.174068288477365
1863,15.201071058617899
1864,33.220575419227764
1865,23.398347512555105
1866,1.957445141246062
1867,18.54997891815298
1868,6.957084531546962
1869,38.70942967571094
1870,23.349920125326314
1871,12.642648939423863
1872,16.41954456357862
1873,9.001071171674077
1874,17.71074714737891
1875,38.064805254943444
1876,20.443930457832156
1877,3.7570918641947912
1878,6.000906877680976
1879,7.800906693412337
1880,45.7331631167581
1881,17.997863459379293
1882,12.57754619671176
1883,47.37308407412543
1884,28.125730395175104
1885,37.50838086608116
1886,20.243326986810622
1887,41.39779268910657
1888,12.909826622184088
1889,47.06424296311805
1890,36.99602720470745
1891,32.440804112754044
1892,46.9715937235358
1893,10.240021034448615
1894,32.220756395924525
1895,4.024229356493174
1896,7.085267329533481
1897,19.308390203844688
1898,47.88170616622807
1899,46.8554051217355
1900,9.593647256740317
1901,48.10738639889551
1902,4.646446298431657
1903,48.68708191358589
1904,21.931538906767944
1905,47.95326479505317
1906,43.75103568175422
1907,24.81816670535006
1908,22.84266778837101
1909,27.993058722142983
1910,31.85940292999996
1911,30.712507309172985
1912,22.68528179207086
1913,27.932011384038255
1914,17.441147449136366
1915,21.53205815970737
1916,38.99806577746947
1917,41.03925819901728
1918,24.08201966869796
1919,48.15376538229045
1920,9.467248704038035
1921,2.846491675870039
1922,16.354720669220406
1923,48.14856567820444
1924,10.978245616847053
1925,43.37315839171565
1926,8.705178297866858
1927,48.41567217463223
1928,14.022818021982292
1929,27.154084977728374
1930,17.57521059030178
1931,10.44038915656066
1932,46.994401908116686
1933,2.084463062895103
1934,6.289602313080365
1935,6.978831942334094
1936,18.506562512241622
1937,47.482139970943464
1938,14.196392899060895
1939,15.484795441923325
1940,6.7124899871733845
1941,43.57264493542304
1942,46.30681966189326
1943,25.21780498381063
1944,18.733573955407742
1945,14.576996383292158
1946,23.26499021344959
1947,35.798072629749925
1948,46.92761593583567
1949,12.668615944354304
1950,9.599141415156696
1951,6.107505128648488
1952,21.71106608607663
1953,18.39957298430413
1954,48.616174439998154
1955,16.43978362559568
1956,47.28129763530728
1957,13.062145235929245
1958,42.9515846188823
1959,46.96299837575411
1960,16.934400034075896
1961,47.993724427593385
1962,26.130901168233894
1963,26.28739222337567
1964,46.92702348261171
1965,45.678008059485904
1966,45.351023433665816
1967,45.188617519792395
1968,25.748985794982477
1969,15.749892441324025
1970,5.001072156164112
1971,13.490417828694769
1972,42.82066044163837
1973,2.024573941415886
1974,46.34761312190604
1975,22.77740556950636
1976,41.12940830842292
1977,47.6861905526243
1978,9.910865227801548
1979,15.154311852800957
1980,44.57427823286172
1981,5.801529067560343
1982,37.68189916953322
1983,40.702247575566076
1984,1.0268861454046638
1985,39.4191758346854
1986,14.309328278336418
1987,25.399664588228593
1988,46.88600236359462
1989,6.912489987173384
1990,3.9730062579076995
1991,3.0899619094044346
1992,8.623913951208248
1993,43.821433711672654
1994,48.72665881787493
1995,48.12967043031118
1996,48.75076366257769
1997,31.953846556700743
1998,48.53044654019001
1999,45.0591979018611
2000,20.14969349940524
2001,38.33045516111222
2002,48.29840895292284
2003,25.289588907145298
2004,47.24184134373863
2005,47.06203784445733
2006,28.442814434475604
2007,48.17397050362507
2008,47.08471548347965
2009,1.1293447509844774
2010,47.729128383195274
2011,5.601529160259936
2012,48.72537735403637
2013,47.9310570758865
2014,15.488461873192966
2015,17.688383589122733
2016,14.444070614322275
2017,22.399199226495007
2018,11.444556943156325
2019,8.71153140239626
2020,17.486988088583665
2021,25.797852991879445
2022,11.223289035030447
2023,33.769051293327024
2024,48.61953752883446
2025,47.63367475944623
2026,15.910601629059643
2027,16.555323991333392
2028,46.52464111865255
2029,12.330115989115908
2030,6.823751288365915
2031,34.08568247526182
2032,47.74511264893034
2033,20.15279004345317
2034,47.37378627391813
2035,44.617179783314164
2036,14.932945392030621
2037,3.8630627891555083
2038,11.48865856160374
2039,32.705996274051934
2040,24.79721451778687
2041,35.32423137159451
2042,19.820457050481703
2043,6.024223380863428
2044,26.88925545739509
2045,45.08504123964235
2046,45.62199384124232
2047,2.062353423550906
2048,22.020207973022586
2049,38.35377593357683
2050,30.487070236947893
2051,45.34573381242218
2052,9.135335185523505
2053,3.0899983383117706
2054,17.1129148977977
2055,5.485763885285174
2056,47.10738630876977
2057,9.912505920774915
2058,5.2655285651696415
2059,22.558128760703173
2060,45.30802903083193
2061,10.912168088687642
2062,42.992907871944226
2063,11.018063951117544
2064,47.88172703487432
2065,39.815299801399036
2066,44.971037699809656
2067,31.419795540952084
2068,48.10494418315388
2069,44.50726777896333
2070,14.794025882858504
2071,27.067590423402564
2072,16.708416176932772
2073,47.9699034177217
2074,48.70584487754414
2075,20.33344615526793
2076,4.220933322746403
2077,47.77249786715194
2078,48.79257301130242
2079,48.506209919702535
2080,17.87076578732837
2081,25.53067046333679
2082,4.912154768347926
2083,45.791783947788076
2084,47.55132179388071
2085,14.868172113253895
2086,1.2463340301349508
2087,29.70764659970563
2088,28.395223672000853
2089,11.68967039590646
2090,41.92417608103462
2091,23.730641712274537
2092,45.994222325425206
2093,4.712640986066762
2094,47.88123511678268
2095,3.912189762378598
2096,9.84003073719776
2097,47.72630575753264
2098,45.684413891852785
2099,13.756125990901431
2100,34.15155559299098
2101,3.8237671174307053
2102,42.990895203993105
2103,27.422004844689553
2104,36.45840230680432
2105,7.511025675068173
2106,48.37412788379366
2107,12.956584146200314
2108,42.95600091162535
2109,20.17226354868495
2110,26.596628489878654
2111,47.54688258888367
2112,4.534718185025352
2113,46.63206663465629
2114,46.48028297348986
2115,3.3131182453820625
2116,3.8635388674447033
2117,4.024229356493174
2118,49.01912974146664
2119,22.841248037222854
2120,15.133456670195336
2121,18.22038943403499
2122,45.170764784368856
2123,46.9501025199423
2124,6.623288939731293
2125,47.147530424705174
2126,44.171216868441086
2127,11.068667731911468
2128,44.36747184024736
2129,32.57284589227834
2130,13.284581150949544
2131,21.70794471761504
2132,24.438692688928388
2133,49.46204014510847
2134,34.127693189785184
2135,21.732525963072757
2136,6.757556714196761
2137,41.769423036167964
2138,10.979306829652211
2139,20.73299349602792
2140,46.615751316913716
2141,9.577754659406102
2142,39.48361539536228
2143,7.886886929478071
2144,3.73005426184291
2145,11.352103898472368
2146,22.709964586210468
2147,45.95504820827758
2148,3.867745317934154
2149,4.507872136775327
2150,1.9130006968016176
2151,45.439448324426536
2152,41.71232772397386
2153,12.689333226457798
2154,6.535334400406342
2155,16.63565270675559
2156,46.7961185300316
2157,16.488703733312356
2158,18.19780349318816
2159,45.82009042961868
2160,32.28517694978614
2161,43.94872862219846
2162,12.090133614698374
2163,25.509035305270373
2164,3.713118245382063
2165,27.398711732115373
2166,39.177917276424424
2167,38.90792033465762
2168,26.932058670608182
2169,28.087578066456395
2170,25.304618232272613
2171,11.266961425180016
2172,20.4682351408176
2173,12.648757701828707
2174,21.77412525811697
2175,47.48520573717554
2176,16.728084799237354
2177,26.37012874473772
2178,47.15163414299522
2179,18.46416784106014
2180,26.398371388160538
2181,46.353762112518616
2182,4.690418798859314
2183,5.689955712882815
2184,34.50516615746246
2185,3.619103194248342
2186,37.64037215117213
2187,48.30684845343346
2188,19.39459723233371
2189,40.594525242982044
2190,9.779961821874572
2191,12.600599062514602
2192,14.555600653240191
2193,46.993782253734636
2194,47.591734307147625
2195,45.064358199691355
2196,35.33140957017944
2197,7.350308329160886
2198,47.017119490337606
2199,17.999782741582198
2200,9.423753214408778
2201,42.88249637254922
2202,30.018243611280067
2203,20.26298451862883
2204,42.70547664757493
2205,12.887286243477165
2206,45.48264151500041
2207,14.886876256180107
2208,40.70324085574476
2209,45.65979995223856
2210,23.575651546522256
2211,7.534400038783303
2212,45.27688242930391
2213,12.022357698425505
2214,17.42035025704521
2215,32.04113377592743
2216,48.73385520230077
2217,9.573906177442584
2218,14.751933990914829
2219,17.800580306726797
2220,47.617990095279154
2221,45.79088223365997
2222,9.82327905619048
2223,47.438590302509
2224,46.084882263118956
2225,8.001529146233906
2226,20.950627500660623
2227,13.685753905511609
2228,47.94999585054801
2229,13.618130027270794
2230,47.75088379616826
2231,47.6149669703319
2232,8.024223277236867
2233,28.886934368648667
2234,13.822194406908482
2235,47.72901222887931
2236,8.128150582942716
2237,7.890224759726934
2238,14.795308134357686
2239,6.421975243465345
2240,26.484818409479487
2241,29.28140580698876
2242,25.913353968758695
2243,30.286116377448543
2244,13.915652850027147
2245,6.355893467788048
2246,7.594549000344568
2247,3.779313079982055
2248,14.48589390307218
2249,47.21754799402364
2250,4.555489268135462
2251,20.154394082573507
2252,3.756509795427823
2253,45.90522082963645
2254,1.180129496971442
2255,15.333320641885567
2256,34.26388969901692
2257,38.213324899109466
2258,10.444880271055172
2259,24.489233748853476
2260,5.001529874955651
2261,7.977235396408131
2262,9.800108312217128
2263,48.966603853017794
2264,9.821887177554453
2265,43.907765342524215
2266,48.02219075484357
2267,7.801538815952165
2268,13.268196815991399
2269,18.34874137400463
2270,6.600582163567856
2271,46.883824335825786
2272,4.8232943783863345
2273,48.432236221611994
2274,48.059735047916895
2275,31.485163213878565
2276,10.529078217576075
2277,38.57313138888731
2278,26.376647912604405
2279,14.866793632772957
2280,47.663392693080915
2281,48.128280134433304
2282,13.976506077961801
2283,8.845501254621164
2284,35.76819118699787
2285,22.4188082086623
2286,29.03735921405341
2287,43.90401417922964
2288,17.48488603219686
2289,20.726474753404474
2290,33.95376106195698
2291,43.729405290602806
2292,15.112914989365901
2293,3.7572845513333624
2294,47.038205628365496
2295,47.46079361006857
2296,4.956627711719667
2297,31.813632838861714
2298,14.7126924796036
2299,47.500420743030894
2300,48.124892538000545
2301,47.393658199482964
2302,1.7771550546826032
2303,15.019559352226219
2304,7.596865040750583
2305,8.155307748934467
2306,22.994802232400573
2307,49.10507219754818
2308,48.41595138457091
2309,13.153112164296996
2310,47.26171923853141
2311,23.579412593519997
2312,12.156626614118904
2313,9.177828485980978
2314,14.201076983250108
2315,44.6188681220658
2316,12.753082556282552
2317,47.76773606914027
2318,31.947308712734603
2319,22.6150520369603
2320,48.197137488182086
2321,41.03892008068022
2322,25.839640557872766
2323,29.772863799206043
2324,34.33211596379777
2325,10.732795453141035
2326,39.26737358113388
2327,39.88449452523928
2328,43.41734558139946
2329,5.001539614924733
2330,46.904735268431224
2331,10.061263036283249
2332,47.261808664211905
2333,33.14638646062302
2334,47.28193385363116
2335,10.265959292003952
2336,31.50773561592775
2337,14.176280361793973
2338,47.1492809851101
2339,44.368676412876944
2340,17.17646653619318
2341,27.06778999284362
2342,11.1508784537582
2343,46.46095251132353
2344,35.41850218467144
2345,30.086462339124502
2346,25.510733099963407
2347,24.199145485969037
2348,47.43347548340036
2349,47.14841217690541
2350,34.7101186885497
2351,48.28424936384238
2352,11.8630595337292
2353,46.41405144622177
2354,6.600582163567856
2355,1.8690183858603309
2356,47.81790976390922
2357,25.15362003355004
2358,28.020398248665902
2359,11.554692674043011
2360,37.444361432006474
2361,46.88238957143149
2362,6.711668871269104
2363,5.8464455115174525
2364,48.45501377995274
2365,11.823129048708745
2366,17.155060221083954
2367,3.8197785757082428
2368,7.468195720416452
2369,44.3985616708152
2370,24.127107061218467
2371,33.50165936694419
2372,47.188939479112946
2373,0.998798691313705
2374,47.03755829165303
2375,9.421168128072594
2376,47.305375099768675
2377,48.063474599662335
2378,12.556154501064551
2379,19.599013712232427
2380,48.150400757084256
2381,17.350376259421278
2382,43.816898672370854
2383,15.484984930360142
2384,39.92512767896045
2385,46.92689493361839
2386,15.934390310898863
2387,1.6432431357581494
2388,47.03719186967237
2389,19.310599551486494
2390,8.024223277236867
2391,42.575833370361934
2392,47.861362615441855
2393,45.9263978708129
2394,30.240946669804398
2395,41.352299440288306
2396,5.645498700568959
2397,19.88248976158281
2398,45.5284364124441
2399,4.951112078599621
2400,39.502017726011815
2401,48.08472354070307
2402,44.17122850245387
2403,48.61855895128008
2404,47.25971822692284
2405,47.0804683319372
2406,48.17361855868047
2407,19.131268802922055
2408,46.88172939778322
2409,13.37723953698983
2410,47.52868966204756
2411,48.50669959545553
2412,1.9579072747492194
2413,2.024573941415886
2414,48.54952634383699
2415,15.887713036446282
2416,48.96944951874631
2417,41.42061282614283
2418,2.2904654058808913
2419,39.55376106195333
2420,3.841787655532954
2421,10.174181879838779
2422,48.617423967947396
2423,47.50711142953808
2424,19.622802528949123
2425,30.014675870871425
2426,20.287896336820914
2427,45.419954063281054
2428,3.1294373958340627
2429,15.421698224184563
2430,33.28164908903905
2431,37.82236486355517
2432,13.067270890252887
2433,5.778360040136472
2434,26.369077010086187
2435,48.84270561598629
2436,46.439338639464495
2437,41.06089848503422
2438,43.68695765818537
2439,4.201067640396227
2440,6.818601045993658
2441,48.2141274333555
2442,47.61628930237096
2443,2.690156273020584
2444,19.663414699569795
2445,47.7523425831614
2446,33.24079101767874
2447,47.23731306731306
2448,7.911695843092287
2449,32.97406385511301
2450,47.32617039895097
2451,15.619697067941486
2452,17.734404391951234
2453,9.468195609439883
2454,14.623765003677258
2455,10.349424954269594
2456,5.199999213085794
2457,11.08446413167861
2458,34.64389005147131
2459,47.35048633315053
2460,20.19961196901586
2461,46.83522390824419
2462,48.79526805806227
2463,47.52945012948271
2464,16.956140545846665
2465,20.46562790865786
2466,41.83823535886479
2467,7.334240116898093
2468,47.90405498891511
2469,2.0405376851185175
2470,47.5172784596156
2471,11.685131792407105
2472,21.596154066926815
2473,47.680717673616044
2474,12.93284791526388
2475,28.821390116691237
2476,47.147930376885895
2477,45.9004055169781
2478,18.29273003268232
2479,10.267737725241279
2480,14.375348483518827
2481,10.979306886950301
2482,30.684104207085124
2483,23.198074854706245
2484,4.884037650664448
2485,35.37793102788393
2486,47.993326629311866
2487,34.04215387681561
2488,35.75377956966058
2489,7.066760785908971
2490,47.10502270293987
2491,7.490936028746285
2492,9.822792849422626
2493,27.369646254203293
2494,44.16956144687968
2495,46.3246885100062
2496,42.01721241896654
2497,18.020590284635006
2498,45.302565238497046
2499,14.286393562860559
2500,23.64254268199203
2501,3.7343966227312775
2502,44.83959118751436
2503,11.001529051874433
2504,10.709803913331655
2505,13.908448241114566
2506,47.92587408118004
2507,7.468667721681311
2508,47.28203797711516
2509,14.80110027117279
2510,9.86773349410669
2511,42.713147347156394
2512,16.15424749844715
2513,12.688015849552936
2514,29.42090434648603
2515,30.913191791309377
2516,2.1801294969714418
2517,46.13009021815608
2518,47.61422458897171
2519,2.890936120314483
2520,21.35603331909133
2521,33.21800033122806
2522,48.119410227907366
2523,13.332334617482038
2524,15.267069248747585
2525,14.749744301541964
2526,44.703095155117204
2527,47.74964957503611
2528,46.062896328949954
2529,25.97503308453673
2530,16.51011512418555
2531,48.23999116090405
2532,46.67853208288058
2533,13.134228327228733
2534,24.6420293646605
2535,11.86772360973077
2536,47.06103314713577
2537,47.96850951987539
2538,5.9348624008936754
2539,17.354701559334
2540,38.17038804798774
2541,9.93486227610655
2542,23.462792659257364
2543,13.555177402417113
2544,27.241848741913582
2545,12.148922643653474
2546,2.9353805647589275
2547,48.060462435489896
2548,48.28660340453561
2549,45.24217324488201
2550,15.978673840285122
2551,47.63753598455529
2552,5.001529909970424
2553,45.45582168334254
2554,31.289077010149878
2555,27.56991679868513
2556,46.99487208419049
2557,7.52830308751021
2558,2.779045161909473
2559,48.477550467568115
2560,15.842145142851328
2561,13.399403937089309
2562,13.00152893980588
2563,24.263134318540025
2564,18.267988492572506
2565,46.81800509227708
2566,9.645973384667895
2567,6.667234716910624
2568,20.26520691562806
2569,11.66455619373767
2570,34.99647356887006
2571,48.19629422137148
2572,48.08380893595509
2573,45.1888750001327
2574,29.53044885465096
2575,18.59901541343461
2576,3.9131182453820625
2577,41.92656140461463
2578,48.26161432860095
2579,47.03792957510021
2580,9.556111756515278
2581,48.571189914347364
2582,47.68633374007805
2583,17.908779311966438
2584,16.62089999300651
2585,45.259212886803816
2586,48.3712664748725
2587,48.54635204828129
2588,22.243027336214933
2589,47.798631514195336
2590,20.308241027408577
2591,27.732066115947685
2592,45.219363004913326
2593,32.25756613499501
2594,17.264837680640476
2595,16.88754225931998
2596,1.7993772769048253
2597,18.466157144531444
2598,46.77392846986676
2599,4.4028816421211525
2600,12.222329493099235
2601,48.214101735402544
2602,25.063791726946647
2603,27.306724503233042
2604,48.72480040880817
2605,45.37185327495801
2606,47.94817566567625
2607,15.907696922369688
2608,39.14568997517465
2609,11.022000522949142
2610,34.03671890529513
2611,21.56905871656227
2612,4.7519742115747015
