,DQN with PER*
1351,13.219079628748563
1352,20.219647213680876
1353,15.41848832269544
1354,44.307651198409616
1355,43.37337989065698
1356,2.024573941415886
1357,3.0242694536478165
1358,32.30670171995026
1359,44.617569905890726
1360,44.55105501286666
1361,41.32670690883554
1362,16.707792284254495
1363,3.0242694536478165
1364,42.87761193616661
1365,44.72829717627752
1366,43.330574615949146
1367,40.531903251994734
1368,11.620437757509476
1369,44.529525307090054
1370,34.954767401621154
1371,44.83848889254048
1372,20.868885461020962
1373,23.970394927118736
1374,21.42413204086933
1375,44.09892200516943
1376,43.43991131169352
1377,17.704539084221043
1378,16.352454067241982
1379,11.046445497634508
1380,3.0242694536478165
1381,43.43970683122478
1382,14.221905722778365
1383,15.510093936766117
1384,2.8912406080825526
1385,44.42030901340996
1386,44.48532654004912
1387,21.326450204526356
1388,33.32604686559865
1389,4.491280705237196
1390,44.17417153597661
1391,41.705306309132666
1392,15.485851865618663
1393,11.709073743939436
1394,20.9530725688601
1395,43.01701255460353
1396,15.330402215246966
1397,39.52842912698177
1398,13.28291499547805
1399,20.690263389026693
1400,44.73148445639349
1401,43.79481160039678
1402,19.30925424102142
1403,42.680447409410185
1404,44.17149660058881
1405,43.24455254168166
1406,41.03636417919144
1407,43.79557695681129
1408,44.03990490236931
1409,36.50834780463444
1410,2.024573941415886
1411,39.24069528506404
1412,43.057564705893
1413,44.50443379087349
1414,40.32905435186237
1415,17.572454964837046
1416,15.883676476400224
1417,42.63897161824449
1418,12.952853292005669
1419,31.97371977916763
1420,18.86658462386855
1421,26.978091293966955
1422,14.066585734674131
1423,43.5912472994815
1424,43.83761130568377
1425,22.509346875121803
1426,34.04018861001687
1427,2.024573941415886
1428,12.535599359082477
1429,20.620014229747824
1430,20.086640395138083
1431,41.064208732564744
1432,44.33020846217658
1433,11.754099611617118
1434,44.620333516917924
1435,26.019679696876775
1436,44.10751272519567
1437,42.083910132944794
1438,11.754543630490335
1439,42.08425188405245
1440,43.883816638077356
1441,43.860779772671606
1442,44.18772986046018
1443,21.59593681848492
1444,44.12863851359747
1445,12.50547101825598
1446,44.17471380056653
1447,32.95612584574576
1448,43.79677913905833
1449,44.058056585733866
1450,18.72699698705697
1451,43.215485143786
1452,43.456428147401105
1453,2.022593208643202
1454,11.023751274096655
1455,42.992548550796265
1456,21.865131716183683
1457,23.913910509642335
1458,3.624614038570529
1459,42.596357095638396
1460,43.96822551073869
1461,43.83420298389729
1462,10.957084495415698
1463,18.044659397198476
1464,43.65476169895984
1465,41.54699813204052
1466,43.812145662934554
1467,41.544573940537376
1468,34.95002879970427
1469,43.197312058653345
1470,17.55062988671106
1471,44.12750876124779
1472,11.023293305015486
1473,15.97292363695403
1474,36.487203498968164
1475,24.199727047196752
1476,24.424403230317203
1477,7.956598214954966
1478,3.0242694536478165
1479,44.320211452016395
1480,40.9292764955321
1481,31.149159035073847
1482,31.554552394950115
1483,24.708415885517724
1484,43.90448834237265
1485,26.86630377803549
1486,43.81532813290396
1487,2.0241118079127283
1488,44.592819470008266
1489,44.52691721439123
1490,43.3745366103859
1491,28.16993407892962
1492,44.10846739120474
1493,11.71004238837944
1494,43.88313646906448
1495,44.660648445309306
1496,43.52792659333485
1497,43.65831693973791
1498,12.463320089417666
1499,43.011778894360646
1500,44.35085716802387
1501,24.661943008839913
1502,14.797497104450047
1503,33.83470983776317
1504,14.180468210900655
1505,32.660405720386564
1506,43.86392256008676
1507,42.16870610019738
1508,44.23632025929311
1509,25.52780031617379
1510,27.92935989301107
1511,44.7518077686701
1512,44.551873265185634
1513,44.463025316851514
1514,11.626063878476657
1515,21.595306573984846
1516,42.96691038191151
1517,43.50425977098049
1518,44.38731208940463
1519,19.81293460265047
1520,11.158938818527567
1521,20.48895743591572
1522,45.13037037902661
1523,43.7033066241592
1524,44.104448105405496
1525,45.505452934551585
1526,21.662936895872036
1527,43.28457120219923
1528,44.10556919041883
1529,44.175327603603776
1530,11.683134939068292
1531,43.6174579490006
1532,44.654743641796706
1533,19.418319203630492
1534,44.70709856704256
1535,44.19341879046048
1536,42.37238822690988
1537,44.908334167785945
1538,44.23971855369422
1539,44.77248628503791
1540,43.39774030877682
1541,44.395117901581216
1542,35.610844071090824
1543,20.84110174211063
1544,44.04029417236715
1545,21.82224739683398
1546,44.66015174926956
1547,44.57218286563822
1548,19.859222581707524
1549,44.0172833267615
1550,44.59518766924655
1551,44.2165916516788
1552,29.30816708658203
1553,42.75216951246893
1554,38.48328340437433
1555,7.867237195513505
1556,43.03471582334315
1557,44.770463192165096
1558,33.88795978884782
1559,11.867126367409549
1560,43.72675040612728
1561,43.05841054548607
1562,44.041476797817765
1563,19.926915815155823
1564,44.41478084242372
1565,43.14732046879595
1566,45.66189876404875
1567,45.57137864782902
1568,44.19292556322613
1569,7.867709217741852
1570,2.022593208643202
1571,31.595124571122767
1572,36.44506449903214
1573,43.84545549829367
1574,43.080089041340536
1575,33.31214703473516
1576,44.73056348715829
1577,14.862408240501992
1578,43.23620125320305
1579,43.81485811151504
1580,33.726300978700635
1581,44.459119505339444
1582,44.47725737737422
1583,44.01267927830909
1584,44.171278352661055
1585,44.30428511579739
1586,44.34943439614594
1587,19.53157237941903
1588,44.440734208526564
1589,32.751725059962325
1590,34.42301159518615
1591,43.72947442377091
1592,7.84031968701488
1593,25.929111350495095
1594,6.891469924257277
1595,2.9084944193542634
1596,14.17643635697213
1597,7.889945871271596
1598,44.59169400104279
1599,19.042396842800024
1600,20.975215788847574
1601,44.50548697535629
1602,43.43575497882837
1603,21.71091088526157
1604,45.63853893420793
1605,44.681440106779654
1606,30.815589299253805
1607,11.795642087703156
1608,25.775964243920793
1609,43.88228799111248
1610,11.782131132107635
1611,43.52952728372141
1612,43.12108573805311
1613,44.57500945040953
1614,31.639065558434364
1615,44.478891551445024
1616,2.024573941415886
1617,44.43911969335684
1618,14.80378001168291
1619,43.609893810708805
1620,10.998987933934966
1621,11.79968341267908
1622,43.12760091164621
1623,19.46795102189286
1624,44.39390361592969
1625,3.0242694536478165
1626,44.340227553814344
1627,43.60885896244598
1628,32.95263160320699
1629,43.79536084587587
1630,44.28134202325878
1631,44.1243492533133
1632,43.8547415830594
1633,43.24166003864212
1634,7.823264796086413
1635,34.85821856382316
1636,45.32664471743755
1637,27.14987543320223
1638,44.59730136841377
1639,44.106983384041165
1640,3.7560612549792975
1641,44.61875903013873
1642,44.35261011846446
1643,45.79052252006727
1644,22.798679229587474
1645,44.65965711100794
1646,18.618023127742894
1647,10.97837680064148
1648,25.2471072092265
1649,13.332090170456777
1650,44.56519181275459
1651,45.14831443388896
1652,36.06029558542836
1653,20.395321397703153
1654,44.21242616996129
1655,19.968924319772473
1656,44.59658158088864
1657,35.416293056125504
1658,5.912153899926043
1659,44.681922394492936
1660,31.414678789255195
1661,44.1044123812373
1662,44.26060363152256
1663,44.7267582755926
1664,44.727157132290735
1665,45.26175420909315
1666,2.024573941415886
1667,44.57280277532928
1668,11.025133389236377
1669,39.2839003632125
1670,32.68659502399247
1671,7.912153770510522
1672,45.328122714479726
1673,2.001889585690506
1674,33.97108757022547
1675,39.90923523980667
1676,44.214616453373864
1677,43.568031584446295
1678,32.75311191334571
1679,45.663832727844145
1680,39.64164716483664
1681,44.01327677348759
1682,45.06014561160593
1683,24.8887498256749
1684,8.68977231643683
1685,44.572575529798854
1686,24.888335439863308
1687,44.57128958549829
1688,43.924038800256696
1689,45.88295610047174
1690,43.906920723163545
1691,12.711615273315605
1692,13.421921425809211
1693,38.30900134145018
1694,2.8912406080825526
1695,44.35251949975072
1696,44.0582879319565
1697,44.331125423527354
1698,42.90190721149409
1699,44.728859764680884
1700,7.9343903157160405
1701,44.17010550636553
1702,19.44047939971182
1703,39.88369175412578
1704,44.10181121431251
1705,44.351770179773176
1706,2.022593208643202
1707,11.000599053161702
1708,39.66217334583418
1709,10.911710074141002
1710,35.217349812053214
1711,43.566280899022175
1712,19.43961512555418
1713,43.858491638305665
1714,44.772167719190655
1715,44.103866340437285
1716,44.32707389146721
1717,43.10175548273522
1718,45.26155404268155
1719,12.510499314161489
1720,13.980424696948653
1721,45.74815418199964
1722,45.367203587778675
1723,44.68539898030191
1724,44.63724059582593
1725,16.885987281331026
1726,45.372807948063034
1727,44.620195211321374
1728,33.88003422641434
1729,44.74669701475656
1730,36.06554656422354
1731,16.37321959811523
1732,3.579708603071442
1733,11.756626729144008
1734,45.24104832752193
1735,45.14931949166741
1736,45.950361664135976
1737,3.0242694536478165
1738,18.6188948953194
1739,27.24446137258866
1740,43.46525193255379
1741,45.2363397387615
1742,44.706375402338594
1743,18.572984941119188
1744,32.968205326706595
1745,18.661233487752927
1746,22.402380645421886
1747,15.417663903560847
1748,14.781330695749217
1749,44.06088702745325
1750,22.264649185637555
1751,2.001889585690506
1752,16.221179768107763
1753,11.046445497634508
1754,7.867709240530857
1755,35.219715033303565
1756,26.732898713806772
1757,32.95121108265428
1758,44.66293854435654
1759,43.43723385072761
1760,40.45834235782988
1761,44.83964462101656
1762,30.50968275891929
1763,43.48197272434408
1764,45.506797604341635
1765,18.735196148852435
1766,18.533683999305225
1767,45.55135388225632
1768,43.345811965156116
1769,11.799649333992773
1770,7.906753093399761
1771,4.290394034495534
1772,12.44088076197288
1773,44.351484830158576
1774,7.867709240530857
1775,44.30740948304921
1776,13.332075877911628
1777,44.28020271484929
1778,44.61526937285448
1779,45.59678026116532
1780,45.439936016440555
1781,45.10757970516332
1782,44.59579223962977
1783,43.90422575079637
1784,10.912168054223157
1785,33.307417835671686
1786,44.729610947610055
1787,45.5504709353581
1788,44.350798307366055
1789,45.192570838549706
1790,44.64220310371098
1791,45.17522913302238
1792,45.06264027342865
1793,44.597415289842345
1794,11.689101635018355
1795,45.70596333617815
1796,19.659262122789677
1797,11.799649333992773
1798,34.06228718897309
1799,43.35236840329487
1800,31.901631317671203
1801,43.215417342490646
1802,44.30443792477539
1803,45.41806850742039
1804,44.19558930550639
1805,44.57193822573014
1806,20.526429538353927
1807,5.578210371320371
1808,3.7741739002666193
1809,33.7765766979856
1810,44.154235993445894
1811,12.505471015485831
1812,16.153193294424046
1813,34.72807732403465
1814,45.19381187034473
1815,8.845973590678351
1816,13.266666700280396
1817,15.557280159957063
1818,45.144584012548776
1819,11.023293280844307
1820,11.669885550184826
1821,22.558012214883643
1822,31.57273779732879
1823,34.012014695354786
1824,23.200915186711946
1825,37.2843466991999
1826,45.70450491298945
1827,14.844011607944857
1828,35.771039893991755
1829,16.52902428756961
1830,20.843560628115274
1831,11.799649333992773
1832,34.52834266745118
1833,12.527693237708053
1834,44.90424255683573
1835,44.618205740594114
1836,44.15003395134464
1837,44.351924968245676
1838,45.416557725863335
1839,19.24032101501693
1840,11.799649333992773
1841,44.708686813068525
1842,44.193578039634204
1843,8.733768008855048
1844,23.393514434637915
1845,41.1764421325334
1846,45.50415894135699
1847,3.9117136314726846
1848,43.996866148813076
1849,44.1489178082468
1850,34.10772878304081
1851,11.752420497408295
1852,11.797641617772065
1853,11.023751274096655
1854,44.819092082047646
1855,45.7274476694157
1856,12.505471039292235
1857,15.670422281692712
1858,17.803977883592633
1859,44.442842516640646
1860,44.19938962784856
1861,35.10645076581252
1862,44.77244124037183
1863,45.59183096728756
1864,45.479807359705184
1865,23.466519661829842
1866,43.92694399742757
1867,45.63766299056605
1868,2.024573941415886
1869,44.636560808553824
1870,12.483234524525342
1871,13.377464585298021
1872,3.751951678044397
1873,12.50547101825598
1874,44.042381960258396
1875,23.171197550003786
1876,33.84005612632353
1877,22.535759710022784
1878,45.817755866463266
1879,44.02091500854514
1880,22.19792703750864
1881,45.081522654338244
1882,44.48714563980896
1883,45.59219830662495
1884,44.994573072489594
1885,44.52920706516536
1886,45.39455920300782
1887,44.350121630734016
1888,45.66226103151938
1889,44.46061671980592
1890,44.61850913695563
1891,43.839054406802795
1892,13.241300228621757
1893,33.197671189682296
1894,44.97133987337871
1895,34.73065947927033
1896,2.024573941415886
1897,38.79532127296106
1898,43.19495826954467
1899,2.024573941415886
1900,44.30688675889245
1901,45.28308454342331
1902,12.527693240478202
1903,45.12280363225189
1904,17.70984232371396
1905,45.59230161862078
1906,44.19038989092461
1907,33.2888784366455
1908,45.282389326261374
1909,14.893556231724071
1910,45.17158923187434
1911,32.24050557650344
1912,44.12881475910962
1913,44.81217943891926
1914,43.17556357559806
1915,43.66114052776933
1916,44.35266718703279
1917,2.846173881059192
1918,44.926218043224374
1919,45.172377995866114
1920,45.079975319591284
1921,46.12437021232046
1922,45.76503974764761
1923,3.0242694536478165
1924,44.305096750915574
1925,14.082721168481065
1926,45.14746840155931
1927,45.59649328647824
1928,24.017334437979233
1929,45.949290785757114
1930,13.285328726521087
1931,23.3728789480198
1932,45.550787139047166
1933,45.83877729081965
1934,44.19804728705644
1935,45.462908942417364
1936,44.652748850384576
1937,23.15010117310253
1938,46.05316723596161
1939,19.173619204792583
1940,32.04421861688233
1941,16.97792413762092
1942,2.024573941415886
1943,42.6189276388169
1944,45.060053626745834
1945,43.86007180559797
1946,44.68445919045617
1947,45.63805298914808
1948,45.41764545469932
1949,44.175774174836846
1950,45.457425506469725
1951,32.08214509482064
1952,12.48323454421681
1953,44.52723566763778
1954,17.08463531305027
1955,45.21795693073361
1956,45.662795150404165
1957,45.17215240442683
1958,45.75066951906239
1959,40.28064942554417
1960,44.794140503801216
1961,44.548540447125355
1962,13.31063137498697
1963,44.52218710305983
1964,11.799649333992773
1965,23.507401162711126
1966,35.23284148204078
1967,44.97134704240302
1968,45.213938312334804
1969,45.412862267304035
1970,44.59983901561928
1971,5.291770116778526
1972,10.97837680064148
1973,45.17526868591393
1974,17.957663142041135
1975,42.772178837171815
1976,40.84390659255641
1977,17.65997277720908
1978,24.245441952129
1979,45.607437270358275
1980,44.774545666012116
1981,44.907961085982386
1982,43.55652985308797
1983,44.48499374543856
1984,45.125340828585216
1985,16.33263924956624
1986,13.308604537626158
1987,44.90370098431838
1988,45.46061847980248
1989,44.75240440433536
1990,46.015188917487954
1991,44.45423392595407
1992,31.925708093384003
1993,3.0242694536478165
1994,43.905211120163145
1995,44.99629623196118
1996,44.86294855773952
1997,11.09181413734316
1998,7.912153662186296
1999,12.400878201626522
2000,46.2560095262785
2001,45.038532918911216
2002,46.083107107854964
2003,45.57167287253405
2004,45.548322280841894
2005,45.59655797389468
2006,44.2366481930635
2007,10.865388852325621
2008,18.485931990630167
2009,11.023293281209089
2010,3.7792027266244395
2011,44.52668483810629
2012,38.21585116935063
2013,45.06131596597071
2014,44.08590271579403
2015,33.19186640237655
2016,45.772396648788174
2017,45.90105370364968
2018,11.709971478672617
2019,45.83940476281769
2020,45.59315524032751
2021,45.729377810681655
2022,44.439532015605344
2023,11.046445497634508
2024,45.129011351744836
2025,45.63888902911445
2026,46.035865089759824
2027,19.440010575190353
2028,44.44146799398505
2029,11.069577835560121
2030,14.01848492154557
2031,24.616475900866728
2032,2.022593208643202
2033,33.61531781219319
2034,44.95359210152013
2035,44.77382421266792
2036,13.309821986564682
2037,45.34443564653083
2038,45.94862728079624
2039,3.7741739002666193
2040,10.976735422456752
2041,44.5752767757344
2042,45.32401143832856
2043,4.46715193380499
2044,22.224044802104572
2045,45.36972041739274
2046,45.32833766087306
2047,43.88620543116222
2048,20.28871574316204
2049,43.928300142354985
2050,45.68114736821666
2051,44.6358013449034
2052,45.01398452037671
2053,44.74735021126308
2054,46.03340261180356
2055,45.301552614014945
2056,37.661756447424736
2057,44.94899838535256
2058,3.0242694536478165
2059,45.81341963061422
2060,11.782096315236732
2061,19.665004342331898
2062,45.907122442424566
2063,36.328040496043386
2064,45.06322683513292
2065,44.30534781240579
2066,12.59694648827128
2067,13.397028870836746
2068,45.743571481614794
2069,15.64649164750046
2070,45.7007402333089
2071,17.703064221341
2072,15.418542267545892
2073,45.057659116044505
2074,14.822848719453393
2075,11.799649333992773
2076,7.956598214954966
2077,45.81678914813724
2078,14.779090468532864
2079,14.823777412363716
2080,45.23990607577675
2081,45.236725570607355
2082,22.927605617277358
2083,5.912153899926043
2084,16.107380680103738
2085,13.973125599227892
2086,45.722218831973834
2087,44.53159725832488
2088,11.10859161960498
2089,7.979306831527563
2090,14.136517273419077
2091,30.93275003915973
2092,16.484629216878993
2093,29.664516205344068
2094,45.01278210268936
2095,44.21375567835742
2096,45.238842383958
2097,44.70449990488682
2098,11.669885550184826
2099,7.816717362936915
2100,2.8463340301349507
2101,36.63962154701781
2102,20.642220946283093
2103,16.34998242825738
2104,16.1965417930104
2105,45.21012369667507
2106,44.65739304800572
2107,11.708083706336708
2108,41.34873972754203
2109,16.264594407495235
2110,18.553320439311697
2111,19.5982988653915
2112,2.024573941415886
2113,46.257836647230626
2114,45.59215126881026
2115,17.795872452876864
2116,44.37109847548252
2117,45.815066458142965
2118,16.39726524381629
2119,16.352080607603384
2120,45.8559395643545
2121,45.81489316786278
2122,45.817430044184455
2123,21.489391533328373
2124,45.90151463255014
2125,14.907132448617531
2126,44.304951423727715
2127,19.93429878653845
2128,39.84208969517451
2129,45.94940011008807
2130,44.54900321415707
2131,46.03658332610832
2132,45.72295169322137
2133,44.7038629627697
2134,44.81952492111833
2135,44.72289083985011
2136,27.505652020749025
2137,12.464630819560888
2138,46.014760592481466
2139,45.57323539566013
2140,45.32676400917053
2141,14.882934899729209
2142,45.906601581611696
2143,45.81520950654927
2144,45.61380243704289
2145,44.70499853146916
2146,45.90469928587305
2147,3.7741739002666193
2148,24.220491864774893
2149,3.04105174009812
2150,45.68058678289539
2151,14.882934899741361
2152,14.15334573500046
2153,34.6207226034778
2154,3.0242694536478165
2155,45.45998439088987
2156,13.397189055092689
2157,32.950880405256996
2158,13.419425733899915
2159,23.799671256313843
2160,34.08443768194839
2161,45.03883685145625
2162,45.614776541842595
2163,35.90764231038926
2164,11.799649333992773
2165,44.753202495023416
2166,45.8322224951152
2167,45.52923007440021
2168,45.81596997286549
2169,30.06373586645675
2170,3.0242694536478165
2171,45.98979253296884
2172,45.750061572757495
2173,14.779770754015445
2174,14.818193905062492
2175,13.41942460449905
2176,45.08255936477172
2177,12.44217546341166
2178,45.93171257392897
2179,29.195846671299424
2180,45.261752155910415
2181,20.1759837124959
2182,12.53094578955819
2183,45.15123430937377
2184,29.37500847617554
2185,3.0242694536478165
2186,17.133334584363677
2187,44.841101953165676
2188,14.794336566712598
2189,45.83812193207574
2190,24.288815334846625
2191,11.114952069081586
2192,46.198809616651566
2193,3.9117136314726846
2194,31.74449503497122
2195,45.148883573550215
2196,17.241557769678593
2197,29.326760651969504
2198,19.37751868119579
2199,45.85692559122625
2200,45.366370478729266
2201,46.011512693502205
2202,45.28698133495726
2203,45.882350416720385
2204,13.97469712452711
2205,5.912153899926043
2206,45.84113693760611
2207,46.117173511720225
2208,11.799649333992773
2209,45.528325864909476
2210,16.379104718481674
2211,44.74587063301375
2212,3.0242694536478165
2213,41.82114335163171
2214,45.37403567874457
2215,40.08641440682417
2216,44.70521986487584
2217,2.0241118079127283
2218,45.0203723735802
2219,45.94819272106585
2220,16.32844461188433
2221,39.41953318427819
2222,19.44201419586133
2223,45.75139982325205
2224,44.594485958014545
2225,45.792045784391746
2226,44.195224960964225
2227,10.97837683815895
2228,18.550064460600545
2229,45.96773468179395
2230,45.792772370203785
2231,23.355076164662496
2232,45.37288141278178
2233,32.08409540583876
2234,45.551287791930186
2235,16.819805624929938
2236,37.776356334678496
2237,45.531077494695744
2238,30.552320538900492
2239,11.00014114725656
2240,46.26412275753081
2241,46.21397901969431
2242,16.660460595090644
2243,45.64041688428245
2244,44.93002366209537
2245,22.84434426138843
2246,44.66583295402771
2247,45.88188560252723
2248,43.70513991738475
2249,46.097811953985726
2250,46.05862049376619
2251,40.488072887570794
2252,13.951793501622685
2253,46.03779132851032
2254,45.771105359453834
2255,45.98707774653712
2256,11.759243306294765
2257,45.925982364072745
2258,11.023293305015486
2259,11.799649333992773
2260,45.90517643509901
2261,17.888663437347965
2262,20.24498628954157
2263,45.524263507554245
2264,45.97189596497929
2265,34.57228543411067
2266,14.836586197326024
2267,45.01627564937392
2268,16.217021986229952
2269,44.36780693056194
2270,3.0242694536478165
2271,17.903667347093656
2272,44.327461602793896
2273,18.638340520160483
2274,9.525969639537383
2275,34.59560188858146
2276,31.130125523145832
2277,22.861927049458366
2278,10.978834711754754
2279,45.834939684548885
2280,40.7099852933052
2281,45.96612688810547
2282,13.354312371642736
2283,45.987461535695175
2284,17.33361990713749
2285,31.24442925435852
2286,29.860027193219427
2287,44.550729661102004
2288,23.045711689650947
2289,45.81778596417293
2290,30.993386007427148
2291,46.399199527854
2292,18.843679728302995
2293,45.59419812197785
2294,30.036306368502277
2295,17.17879065614886
2296,45.70355878023063
2297,10.86540319599801
2298,46.10300725420819
2299,28.52378577004916
2300,45.88086620526202
2301,21.44165027413097
2302,45.41669970702835
2303,45.52623896583778
2304,45.84342586053527
2305,44.660671033727404
2306,12.492158722473468
2307,12.55819161369907
2308,45.861288239468735
2309,43.39873241376321
2310,44.506448883224486
2311,45.969118726391486
2312,45.811346643586766
2313,18.113816711688226
2314,45.32557983435185
2315,3.0242694536478165
2316,11.114952069081586
2317,46.07989464105337
2318,45.80889303710256
2319,45.96517887285315
2320,2.022593208643202
2321,3.04105174009812
2322,14.684610370669482
2323,46.122998765828555
2324,16.307980896075467
2325,21.349837245142197
2326,11.046454232331172
2327,46.17701105467316
2328,45.95000231706219
2329,45.973471328456476
2330,45.0597333730801
2331,45.58823065391945
2332,10.934862273193476
2333,44.350896894249004
2334,45.967185259849025
2335,3.0242694536478165
2336,31.43933272716996
2337,43.70740504235997
2338,43.755024166419894
2339,45.34911571122476
2340,11.799649333992773
2341,45.550283548505554
2342,46.28006402530668
2343,20.84321578901455
2344,45.72811313594376
2345,35.99360606591007
2346,45.69898080526329
2347,46.19217769192054
2348,17.19481128386624
2349,30.549411029913923
2350,44.75052172467551
2351,45.99329094077271
2352,10.932305287970097
2353,17.268677823846968
2354,10.956154524909408
2355,44.92565115619556
2356,29.17247716193333
2357,10.30932985932958
2358,18.28441346445716
2359,2.022593208643202
2360,45.7062462347763
2361,45.43707749772186
2362,44.50461482885045
2363,45.748468016738634
2364,45.83957364828066
2365,45.75084190555025
2366,13.397474283071388
2367,45.349339429893206
2368,16.35247786670453
2369,45.74585786998216
2370,17.88942175095133
2371,29.703253550617948
2372,13.354932778993494
2373,13.24346544135157
2374,17.976765575347027
2375,46.17411391323595
2376,45.816239762428445
2377,19.668845860446815
2378,46.105659702455874
2379,2.867934050798362
2380,3.624153047515886
2381,44.52033696633049
2382,46.0587631492291
2383,45.94431451141868
2384,46.064002129486006
2385,45.73028587523434
2386,16.48488379684465
2387,11.02329328397923
2388,21.689764678988688
2389,14.12965141417593
2390,11.799649333992773
2391,45.61036490024571
2392,44.97347225457788
2393,46.256962978271225
2394,45.2185885706836
2395,13.3552423630758
2396,45.56761229335643
2397,19.31053003895443
2398,38.328288622347074
2399,13.377464585298021
2400,46.16855588216166
2401,34.37241906084279
2402,24.170550154981257
2403,45.52538187541961
2404,45.214661494312146
2405,45.78975344714956
2406,13.332090170456777
2407,12.55939856684532
2408,45.3256559343064
2409,11.751506716285931
2410,17.656488068254916
2411,45.592589839157924
2412,14.86402261391647
2413,12.464641812688162
2414,19.24073296611231
2415,46.101050697521934
2416,24.180916382881506
2417,2.0241118079127283
2418,35.79301382247949
2419,45.25894503925746
2420,18.63886450000976
2421,12.515429648600751
2422,45.67399771969777
2423,18.639740712662604
2424,41.15264065660041
2425,45.19611094988039
2426,43.863140842802785
2427,16.396387619571765
2428,11.73112271753674
2429,36.92797759928346
2430,12.395492708979695
2431,20.972365456277373
2432,13.33178175464426
2433,45.70574005822496
2434,11.799649333992773
2435,2.8912406080825526
2436,13.38239632169309
2437,14.01508161206654
2438,8.781618924748496
2439,17.769961938150352
2440,45.16949421629048
2441,45.993049380113526
2442,39.68133592407025
2443,17.976544620101205
2444,24.70173944104563
2445,45.70169780565286
2446,11.70922296953754
2447,12.55876855808728
2448,46.144930715384
2449,45.837845832269366
2450,3.04105174009812
2451,3.7741739002666193
2452,30.41416798547537
2453,16.132212858475487
2454,11.774489425153043
2455,15.707095959776954
2456,13.129260043668475
2457,17.998452371345117
2458,45.84094886854645
2459,45.37371941501917
2460,33.814230685194026
2461,45.902417110869386
2462,44.03714233090615
2463,7.823264796086413
2464,45.99318119226127
2465,8.733889681060305
2466,30.304669388446218
2467,46.036341851130636
2468,45.5874423135059
2469,44.14729573540489
2470,19.92919211455028
2471,44.4353063378518
2472,44.50966817581294
2473,45.990845136292116
2474,17.036966642108823
2475,46.126212294906885
2476,46.09729170430794
2477,10.97837683093948
2478,33.32812394170097
2479,3.04105174009812
2480,46.25414187933157
2481,31.108016414986974
2482,19.35209444984882
2483,45.371156728735116
2484,45.28283721198223
2485,21.734128323330545
2486,44.98903448886485
2487,10.977933172184883
2488,46.12515946371251
2489,46.09698728616328
2490,44.70445260277778
2491,45.26135925502843
2492,19.418707263795962
2493,46.16819453866142
2494,11.684971384527206
2495,45.860502514450246
2496,45.68201726693187
2497,45.747352901461376
2498,45.76400460550594
2499,3.7741739002666193
2500,17.0604455393993
2501,15.779546962013164
2502,45.505922370982496
2503,14.79634510113456
2504,9.551462134918296
2505,45.37318212753182
2506,44.974857044478505
2507,45.079114988419065
2508,46.209841717411635
2509,42.815419189012594
2510,44.46304978252148
2511,45.259356341480476
2512,45.99478248333874
2513,20.335386580469027
2514,46.28210659545626
2515,2.893248324303261
2516,45.86527625387745
2517,46.27613348067746
2518,45.65437819116061
2519,32.55260493021558
2520,8.80384095859687
2521,45.8146401296301
2522,12.826034053846818
2523,46.05976373546597
2524,45.988158122104224
2525,45.83139475309505
2526,45.946022895833856
2527,16.089171309503733
2528,45.87716108867975
2529,45.32665234990156
2530,45.17316478887751
2531,45.88379515872307
2532,15.55321352812733
2533,44.52862168125684
2534,46.03455818710297
2535,18.4683977342395
2536,13.196643407371504
2537,17.931260625465775
2538,11.66267985716786
2539,14.882952773513994
2540,9.667237169212239
2541,17.81628258298788
2542,44.95006931466206
2543,19.308497335214398
2544,44.56863642436301
2545,45.235455238838604
2546,44.79669041914439
2547,45.50673645155566
2548,7.818083334715103
2549,45.618022454373694
2550,45.54874907677768
2551,45.82024553657766
2552,45.743585644561364
2553,45.74396239255015
2554,18.57238191478031
2555,44.66265246534612
2556,45.87996756932057
2557,45.794105221363566
2558,45.83568130906034
2559,45.74591491455841
2560,36.04351073092142
2561,44.437772771107596
2562,12.535599359082477
2563,19.90629932975624
2564,38.46586134398047
2565,10.976723706701558
2566,45.325081967531354
2567,21.335573391873506
2568,18.416772617851304
2569,14.285573314780454
2570,12.482939144690748
2571,45.392449316958356
2572,2.024573941415886
2573,13.645025151431819
2574,11.77977961787842
2575,44.74933636361823
2576,43.942972668888004
2577,46.03298551890888
2578,20.82426817150197
2579,44.21722202750168
2580,21.889616272566595
2581,45.3254522641352
2582,10.86334855805588
2583,2.0241118079127283
2584,11.136702347258545
2585,45.56605392885363
2586,20.105890859553643
2587,45.96772806046758
2588,46.057658016450354
2589,45.39571140889735
2590,13.219996425844965
2591,33.65968737834409
2592,46.21411649335963
2593,44.86405496035367
2594,45.237964856933246
2595,38.03858881988439
2596,12.530332504150136
2597,31.331459069165692
2598,44.99596416439423
2599,44.37264323251342
2600,45.92088446076748
2601,45.545986384613016
2602,46.190976217531016
2603,22.419352679897088
2604,46.21176331616794
2605,32.79951842519949
2606,46.54958441325196
2607,45.592872267015636
2608,44.79537422309733
2609,13.240599259295337
2610,46.276782399909635
2611,13.198270258407977
2612,45.57037224158503
2613,45.681862198189414
2614,41.10150881374746
2615,45.19546801070199
2616,45.72813910784158
2617,7.889931439964074
2618,45.34630667803677
2619,12.39812342008095
