,Noisy DQN
1371,35.84244339125857
1372,35.620221169036334
1373,37.62022116903635
1374,3.3111111111111113
1375,40.77577672458773
1376,2.666666666666667
1377,35.886887835703
1378,33.88688783570302
1379,36.68688783570299
1380,38.42022116903635
1381,37.30911005792521
1382,13.17777777777778
1383,13.753553701568341
1384,37.886887835703014
1385,38.24244339125854
1386,41.486887835703016
1387,35.84244339125857
1388,16.466666666666672
1389,17.777777777777782
1390,34.020221169036354
1391,36.153554502369666
1392,11.486887835698823
1393,36.864665613480796
1394,35.84244339125857
1395,33.48688783570302
1396,38.77577672459187
1397,20.000000000000007
1398,4.955555555555556
1399,37.220221169036336
1400,37.08688783570303
1401,1.484224965706447
1402,39.70911005792523
1403,37.35355450236967
1404,41.111111111111136
1405,39.93133227990664
1406,34.020221169036354
1407,8.866666666666669
1408,41.35355450236968
1409,34.73133228014747
1410,34.020221169036354
1411,8.799999999999999
1412,34.8646656134808
1413,39.175776724591884
1414,37.486887835703
1415,36.64244339125856
1416,4.955555555555556
1417,36.59799894681413
1418,39.70911005792523
1419,36.820221169036365
1420,36.553554502369664
1421,38.864665613480796
1422,16.53333333333334
1423,33.88688783570302
1424,16.020221169036258
1425,40.28688783570302
1426,36.9535545023697
1427,35.886887835703
1428,1.7508916323731138
1429,36.9535545023697
1430,33.620221169036355
1431,38.953554502369684
1432,35.9757767245919
1433,37.62022116903636
1434,37.88688783570302
1435,35.620221169036334
1436,36.775776724591886
1437,37.62022116903636
1438,35.131332280147475
1439,38.953554502369684
1440,37.53133228014746
1441,33.733333333333356
1442,33.75355450236969
1443,35.620221169036334
1444,37.13133228014746
1445,39.999999999999986
1446,33.620221169036355
1447,34.73133228014747
1448,36.820221169036365
1449,6.088888888888889
1450,9.066666666666666
1451,11.533333333333335
1452,37.975776724591874
1453,34.95355450236967
1454,39.753203836361884
1455,37.70911005792521
1456,35.620221169036334
1457,34.42022116903635
1458,39.22022116903635
1459,36.820221169036365
1460,3.8865371696952247
1461,34.95355450236967
1462,37.753554502369695
1463,4.953553701568342
1464,33.75355450236969
1465,4.597998146012788
1466,41.70910397684015
1467,6.286537169695224
1468,37.62022116903636
1469,8.733333333333336
1470,37.753554502369695
1471,34.59799894681414
1472,7.953554488482548
1473,33.620221169036355
1474,35.84244339125857
1475,38.553554502369686
1476,36.9535545023697
1477,16.466666666666672
1478,9.88888888888889
1479,39.575776724591904
1480,10.46666666666667
1481,37.35355450236967
1482,23.286887835703002
1483,35.220221169036336
1484,37.70911005792521
1485,41.111111111111136
1486,36.4646656134808
1487,38.82022116903635
1488,27.933333333333344
1489,8.488888888888887
1490,40.24244339125858
1491,36.864665613480796
1492,36.59799894681413
1493,36.9535545023697
1494,37.62022116903636
1495,35.931332280147465
1496,35.220221169036336
1497,10.177777777777777
1498,38.553554502365515
1499,33.620221169036355
1500,42.2222222222222
1501,34.71111111111112
1502,20.577777777777786
1503,38.73133228014746
1504,38.24244339125854
1505,37.13133228014746
1506,34.82022116903634
1507,36.24244339125857
1508,38.909110057925204
1509,37.575776724591876
1510,39.70911005792523
1511,13.600000000000003
1512,38.77577672459187
1513,37.797998946814126
1514,34.99799894681414
1515,35.486887835703
1516,33.88688783570302
1517,36.820221169036365
1518,11.866666666666667
1519,33.75355450236969
1520,39.13133228014746
1521,39.08688783570302
1522,37.3535545023697
1523,41.08688783570302
1524,37.486887835703
1525,36.864665613480796
1526,35.66466561348081
1527,35.220221169036336
1528,36.109110057925236
1529,20.311111111111117
1530,20.775776724591342
1531,37.220221169036364
1532,33.88688783570302
1533,35.35355450236967
1534,30.533333333333346
1535,38.331332280147464
1536,7.62021508795127
1537,34.42022116903635
1538,7.422222222222222
1539,39.48688175461793
1540,37.3535545023697
1541,21.40000000000001
1542,37.75355450236968
1543,38.24244339125854
1544,36.331332280147464
1545,38.286887835702956
1546,14.822222222222226
1547,34.020221169036354
1548,13.486887821815877
1549,36.864665613480796
1550,35.086887835703
1551,39.08688782181589
1552,40.68688783570302
1553,39.08688783570302
1554,36.286887835703
1555,40.02022116903635
1556,37.88688783570302
1557,37.220221169036364
1558,35.620221169036334
1559,37.220221169036364
1560,26.400000000000013
1561,37.220221169036336
1562,19.200000000000006
1563,26.333333333333346
1564,17.288888888888895
1565,16.353554502128844
1566,37.797998946814126
1567,12.420174990796626
1568,37.220221169036336
1569,34.68688783570301
1570,2.9532038363618915
1571,36.90911005792522
1572,38.77577672459187
1573,33.48688783570302
1574,38.953554502369684
1575,38.10911005792521
1576,37.17577672459188
1577,36.24244339125857
1578,9.600000000000003
1579,42.55355439691436
1580,37.17577672459188
1581,5.777777777777778
1582,35.086887835703
1583,20.577777777777786
1584,36.820221169036365
1585,36.553554502369664
1586,39.97577672459191
1587,36.0646656134808
1588,37.753554502369695
1589,39.26466561348079
1590,33.620221169036355
1591,12.333333333333337
1592,37.3535545023697
1593,20.866666666666674
1594,25.377777777777787
1595,9.886881754617935
1596,20.44444444444445
1597,34.8646656134808
1598,10.886887034901676
1599,36.820221169036365
1600,36.73133228014746
1601,37.66466561348079
1602,40.02022116903635
1603,37.797998946814126
1604,41.75355450236913
1605,13.555555555555557
1606,38.909110057925204
1607,38.99799894681413
1608,23.466666666666676
1609,35.84244339125857
1610,33.35355450236969
1611,7.197998944985357
1612,4.133333333333334
1613,12.711111111111112
1614,38.15355450236969
1615,11.022222222222222
1616,39.397998946814056
1617,35.531332280147474
1618,15.244444444444447
1619,8.488888888888887
1620,36.4646656134808
1621,13.17777777777778
1622,38.64244339125854
1623,33.75355450236969
1624,17.733333333333338
1625,12.0
1626,36.73133228014746
1627,8.953554502365492
1628,5.486887730247684
1629,41.22022116903635
1630,37.975776724591874
1631,6.6
1632,38.553554502369686
1633,38.953554502369684
1634,27.933333333333344
1635,11.333333333333334
1636,29.533333333333346
1637,38.28688783570302
1638,39.999999999999986
1639,26.46666666666668
1640,37.04244339125855
1641,5.955555555555555
1642,6.933333333333333
1643,36.50911005792523
1644,36.375776724591894
1645,37.84244339125854
1646,37.35355450236967
1647,35.39799894681414
1648,8.82021508795127
1649,37.17577672459188
1650,15.800000000000006
1651,36.553554502369664
1652,38.19799894681413
1653,37.53133228014746
1654,37.39799894681413
1655,37.13133228014746
1656,20.44444444444445
1657,37.66466561348079
1658,33.75355450236969
1659,34.68688783570301
1660,29.600000000000016
1661,37.30911005792521
1662,38.10911005792521
1663,18.400000000000006
1664,38.82022116903635
1665,38.37577672459187
1666,16.222222222222225
1667,34.42022116903635
1668,38.82022116903635
1669,17.44244339122684
1670,38.909110057925204
1671,4.4
1672,35.9757767245919
1673,18.111111111111118
1674,34.99799894681414
1675,34.82022116903634
1676,6.933333333333333
1677,3.533333333333333
1678,35.620221169036334
1679,41.57577592379056
1680,37.44244339125854
1681,6.884224965706449
1682,15.220221155149213
1683,28.111111111111125
1684,40.64244339125803
1685,34.42022116903635
1686,15.597998946814108
1687,35.886887835703
1688,35.75355450236967
1689,41.30911004403811
1690,38.77577672459187
1691,38.953554500540925
1692,38.24244339125854
1693,38.24244339125854
1694,35.486887835703
1695,36.109110057925236
1696,37.62022116903636
1697,16.933333333333337
1698,13.933333333333339
1699,21.73333333333334
1700,38.59799894681413
1701,12.711111111111112
1702,37.39799894681413
1703,37.08688783570303
1704,37.797998946814126
1705,12.000000000000002
1706,37.975776724591874
1707,37.975776724591874
1708,12.355555555555558
1709,36.109110057925236
1710,13.555555555555557
1711,38.0646656134808
1712,33.620221169036355
1713,33.88688783570302
1714,34.55355450236968
1715,7.555555555555555
1716,39.999999999999986
1717,37.84244339125854
1718,35.70911005792524
1719,36.864665613480796
1720,34.82022116903634
1721,37.575776724591876
1722,18.622222222222227
1723,37.48688783570302
1724,16.53333333333334
1725,17.288888888888895
1726,21.086887821815886
1727,36.864665613480796
1728,34.82022116903634
1729,37.975776724591874
1730,15.666666666666673
1731,38.24244339125854
1732,35.84244339125857
1733,35.131332280147475
1734,36.953554502369656
1735,9.664665611652024
1736,7.8202211551492145
1737,35.84244339125857
1738,37.66466561348079
1739,39.62022116903635
1740,38.82022116903635
1741,39.84244339125857
1742,31.288888888888902
1743,36.90911005792522
1744,20.866666666666674
1745,17.777777777777782
1746,28.133333333333347
1747,35.620221169036334
1748,35.531332280147474
1749,22.222222222222232
1750,38.800000000000026
1751,37.220221169036336
1752,36.73133228014746
1753,39.999999999999986
1754,40.10911005792525
1755,39.62022116903635
1756,34.8646656134808
1757,42.2222222222222
1758,38.020221169036354
1759,12.0
1760,39.22022116903635
1761,37.62022116903636
1762,33.620221169036355
1763,36.99799894681413
1764,37.08688783570303
1765,32.000000000000014
1766,33.88688783570302
1767,38.10911005792521
1768,9.88888888888889
1769,36.42022116903633
1770,39.26466561348079
1771,41.35355450236968
1772,37.70911005792521
1773,20.577777777777786
1774,33.620221169036355
1775,37.08688783570303
1776,40.24244339125858
1777,18.086887833874247
1778,37.62022116903636
1779,37.753554502369695
1780,38.82022116903635
1781,37.66466561348079
1782,37.93133228014746
1783,6.133333333333335
1784,35.220221169036336
1785,12.844444444444445
1786,37.62022116903635
1787,4.133333333333334
1788,39.97577672459191
1789,35.931024333070226
1790,39.35355450236968
1791,36.68688783570299
1792,36.64244339125856
1793,25.644444444444456
1794,20.953554500540914
1795,39.309110057925224
1796,12.000000000000002
1797,27.80000000000001
1798,38.953554502369684
1799,41.08688783570302
1800,34.8646656134808
1801,37.33333333333333
1802,36.42022116903633
1803,37.93133228014746
1804,33.75355450236969
1805,36.9535545023697
1806,34.28688783570302
1807,40.90911005789352
1808,37.44244339125854
1809,36.24244339125857
1810,37.797998946814126
1811,3.533333333333333
1812,37.08688783570299
1813,39.442443391258564
1814,35.9757767245919
1815,35.620221169036334
1816,13.555555555555557
1817,18.111111111111118
1818,42.020221169004635
1819,37.08688783570303
1820,36.286887835703
1821,21.709110057925216
1822,39.97577672459191
1823,34.15355450236969
1824,40.68688783570302
1825,36.9535545023697
1826,9.866666666666667
1827,4.133333333333333
1828,14.400000000000002
1829,39.22022116903635
1830,33.620221169036355
1831,4.886841657463294
1832,37.08688783570303
1833,36.42022116903633
1834,43.33333333333335
1835,37.3535545023697
1836,3.8868817546179377
1837,36.820221169036365
1838,40.64244339125803
1839,36.864665613480796
1840,36.0646656134808
1841,36.0646656134808
1842,34.99799894681414
1843,38.953554502369684
1844,34.55355450236968
1845,36.331332280147464
1846,38.10911005792521
1847,33.88688783570302
1848,37.46666666666668
1849,9.886887835698825
1850,35.931332280147465
1851,38.82022116903635
1852,23.466666666666676
1853,37.08688783570303
1854,37.575776724591876
1855,36.0646656134808
1856,38.4646656134808
1857,7.199999999999999
1858,36.153554502369666
1859,36.90911005792522
1860,35.086887835703
1861,13.220221063581015
1862,39.53133228014691
1863,38.331332280147464
1864,41.08688783570302
1865,38.24244339125854
1866,36.153554502369666
1867,34.68688783570301
1868,13.95089163237312
1869,34.55355450236968
1870,37.08688783570303
1871,43.33333333333335
1872,41.17577672276314
1873,10.022222222222222
1874,35.41932748628669
1875,40.24244339125858
1876,12.42022116879551
1877,36.68688783570299
1878,38.0646656134808
1879,18.266666666666673
1880,28.000000000000014
1881,35.66466561348081
1882,35.220221169036336
1883,39.35355450236968
1884,37.62022116903635
1885,40.55355450236968
1886,6.1535545005409125
1887,39.999999999999986
1888,39.62022116903635
1889,37.975776724591874
1890,22.420221169032164
1891,34.95355450236967
1892,38.020221169036354
1893,34.95355450236967
1894,12.264665599593659
1895,37.30911005792521
1896,4.42021508795127
1897,17.422222222222228
1898,38.15355450236969
1899,37.3535545023697
1900,40.10911005792525
1901,37.53133228014746
1902,37.53133228014746
1903,7.306447187928669
1904,34.68688783570301
1905,38.77577672459187
1906,37.48688783570302
1907,34.28688783570302
1908,40.77577672458773
1909,37.13133228014746
1910,31.400000000000016
1911,10.177777777777777
1912,41.111111111111136
1913,37.95293177849408
1914,1.6620027434842253
1915,34.8646656134808
1916,5.777777777777778
1917,34.020221169036354
1918,21.73333333333334
1919,38.82022116903635
1920,12.950891632373118
1921,7.999999999999999
1922,8.197992865729049
1923,20.000000000000007
1924,35.35355450236967
1925,18.24444444444445
1926,25.48688783569883
1927,41.2862651118269
1928,36.553554502369664
1929,8.244444444444444
1930,36.19799894681413
1931,2.9532038363618915
1932,41.88688783569884
1933,37.08688783570299
1934,11.311111111111115
1935,35.931332280147465
1936,37.84244339125854
1937,41.35355450236968
1938,34.8646656134808
1939,12.953554502369668
1940,39.08688782181589
1941,20.800000000000008
1942,37.08688783570299
1943,24.6888888888889
1944,39.35355450236968
1945,34.42022116903635
1946,36.64244339125856
1947,39.70911005792523
1948,39.042443391258544
1949,41.552931778462394
1950,37.44244339125854
1951,36.375776724591894
1952,35.26466561348081
1953,17.995336076817566
1954,34.82022116903634
1955,37.08688783570303
1956,35.39799894681414
1957,36.64244339125856
1958,6.3999999999999995
1959,11.486887835671286
1960,39.13133228014746
1961,41.08688783570302
1962,36.59799894681413
1963,34.55355450236968
1964,34.95355450236967
1965,40.15355450236969
1966,35.531332280147474
1967,42.2222222222222
1968,37.44244339125855
1969,36.99799894681413
1970,38.953554502369684
1971,35.84244339125857
1972,37.13133228014746
1973,39.97577672459191
1974,39.486887835703016
1975,37.220221169036336
1976,37.62022116903635
1977,40.420221169036346
1978,38.28688783570302
1979,38.10911005792521
1980,37.975776724591874
1981,35.131332280147475
1982,36.90848656535672
1983,33.75355450236969
1984,38.42022116903635
1985,38.24244339125854
1986,9.820220368235011
1987,39.999999999999986
1988,37.53133228014746
1989,36.864665613480796
1990,26.20000000000001
1991,37.08688783570303
1992,33.88688783570302
1993,33.88688783570302
1994,39.26466561348079
1995,38.286887835702956
1996,38.864665613480796
1997,37.53133228014746
1998,34.95355450236967
1999,17.422222222222228
2000,37.35355450236967
2001,23.35355450236968
2002,37.53133228014746
2003,37.53133228014746
2004,35.620221169036334
2005,34.06404288960521
2006,37.13133228014746
2007,10.444444444444448
2008,38.10848733404964
2009,41.111111111111136
2010,6.266666666666668
2011,37.797998946814126
2012,35.35355450236967
2013,36.99799894681413
2014,38.59799894681413
2015,37.66466561348079
2016,36.73133228014746
2017,36.68688783570299
2018,39.442443391258564
2019,38.15355450236969
2020,14.553554502365488
2021,37.84244339125854
2022,37.84244339125854
2023,38.73133228014746
2024,33.620221169036355
2025,38.73133228014746
2026,20.71111111111112
2027,8.95320383636189
2028,39.66466561347662
2029,37.66466561348079
2030,18.111111111111118
2031,37.88688783570302
2032,36.109110057925236
2033,7.666043942791094
2034,37.13133228014746
2035,38.59799894681413
2036,33.75355450236969
2037,36.59799894681413
2038,38.77577672459187
2039,34.73133228014747
2040,38.331332280147464
2041,33.75355450236969
2042,39.75355450236968
2043,33.88688783570302
2044,22.928669410150903
2045,33.620221169036355
2046,38.953554502369684
2047,38.331332280147464
2048,41.04244339101774
2049,36.0646656134808
2050,33.88688783570302
2051,34.73333333333335
2052,16.53333333333334
2053,37.88688783570302
2054,35.26466561348081
2055,38.020221169036354
2056,20.13333333333334
2057,24.666666666666675
2058,36.109110057925236
2059,33.73271060945777
2060,34.99799894681414
2061,35.66466561348081
2062,38.019598445160774
2063,37.17577672459188
2064,35.39799894681414
2065,35.131332280147475
2066,34.55355450236968
2067,38.68688783570302
2068,37.88688783570302
2069,34.8646656134808
2070,36.93070955627187
2071,39.552931777680314
2072,40.82022116903636
2073,38.953554502369684
2074,36.68688783570299
2075,34.8646656134808
2076,35.886887835703
2077,36.68688783570299
2078,38.37577672459187
2079,33.620221169036355
2080,9.642092725250778
2081,37.70911005792521
2082,13.952931778462384
2083,38.59799894681413
2084,36.286887835703
2085,38.24244339125854
2086,35.9757767245919
2087,40.10911005792525
2088,37.88688783570302
2089,39.97577672459191
2090,39.886887835703014
2091,23.61959767646784
2092,38.24244339125854
2093,35.9757767245919
2094,37.53133228014746
2095,40.46466481267947
2096,34.930709556271886
2097,19.353554502369672
2098,35.70911005792524
2099,19.888888888888896
2100,20.90911005789351
2101,10.68888888888889
2102,36.4646656134808
2103,37.886887835703014
2104,36.70848733404966
2105,41.28626511179573
2106,41.62022116903628
2107,34.8646656134808
2108,37.70911005792521
2109,33.75355450236969
2110,37.264665613480794
2111,3.466044718341951
2112,36.50911005792523
2113,29.666043942791113
2114,37.17577672459188
2115,38.10911005792521
2116,37.70911005792521
2117,35.26466561348081
2118,38.020221169036354
2119,33.75355450236969
2120,37.66466561348079
2121,36.42022116903633
2122,6.953203836361891
2123,34.28688783570302
2124,34.42022116903635
2125,26.933333333333344
2126,37.93008683239632
2127,35.79799894681413
2128,12.420220368235011
2129,38.24244339125854
2130,38.37577672459187
2131,34.73133228014747
2132,34.68688783570301
2133,5.620221155149214
2134,38.15355450236969
2135,35.931332280147465
2136,11.022222222222222
2137,34.42022116903635
2138,37.70911005792521
2139,36.37488304184222
2140,35.66466561348081
2141,38.37577672459187
2142,40.46466481267947
2143,33.6175582990398
2144,36.864665613480796
2145,37.08688783570303
2146,26.333333333333346
2147,30.77577672456019
2148,36.75230905376258
2149,35.35355450236967
2150,38.82022116903635
2151,36.42022116903633
2152,41.111111111111136
2153,38.308487334048834
2154,40.68688783570302
2155,40.19799893292701
2156,37.53133228014746
2157,34.68688783570301
2158,36.286887835703
2159,37.35355450236967
2160,39.35355450236968
2161,14.400000000000002
2162,37.3535545023697
2163,35.086887835703
2164,37.50848733404965
2165,8.488888888888887
2166,37.53133228014746
2167,33.620221169036355
2168,43.06604394279108
2169,38.02022116903636
2170,38.42022116903635
2171,39.5529317784941
2172,38.82022116903635
2173,43.02159949834664
2174,38.99799894681413
2175,7.753554500540912
2176,34.020221169036354
2177,39.35293177849408
2178,36.864665613480796
2179,39.26466561348079
2180,36.286887835703
2181,36.4646656134808
2182,39.286264343134484
2183,41.75355450236913
2184,37.30821637517554
2185,14.400000000000004
2186,2.1532038363618913
2187,8.153553701568343
2188,34.55355450236968
2189,37.08688783570299
2190,33.620221169036355
2191,37.39799894681413
2192,37.975776724591874
2193,35.486887835703
2194,9.6
2195,37.44244339125854
2196,39.75355450236968
2197,38.73133228014746
2198,4.8
2199,39.99737622293854
2200,42.7993772761244
2201,2.5777777777777775
2202,40.50911005792518
2203,5.6
2204,35.531332280147474
2205,32.08888888888891
2206,34.28688783570302
2207,11.533333333333335
2208,39.35355450236968
2209,11.533333333333335
2210,36.90911005792522
2211,36.331332280147464
2212,35.752660819620004
2213,41.111111111111136
2214,37.464042889605224
2215,35.886887835703
2216,37.39799894681413
2217,40.953554502369684
2218,38.0646656134808
2219,35.95293177849412
2220,36.90911005792522
2221,35.620221169036334
2222,38.24244339125854
2223,38.19799894681413
2224,35.9757767245919
2225,38.42022116903635
2226,36.90848733404885
2227,38.42022116903635
2228,38.50848656535671
2229,24.932710609457768
2230,10.533333333333333
2231,38.77577672459187
2232,34.68688783570301
2233,15.220221169036334
2234,36.820221169036365
2235,35.486887835703
2236,34.73133228014747
2237,9.264665611652022
2238,21.086887835702996
2239,42.2222222222222
2240,36.175153232023405
2241,19.755555555555564
2242,38.68688783570302
2243,24.666666666666675
2244,12.684224965706449
2245,39.62022116903635
2246,36.286887835703
2247,38.37577672459187
2248,36.68626511182743
2249,39.753203836361884
2250,37.17577672459188
2251,38.77577672459187
2252,37.088266165013316
2253,34.55355450236968
2254,38.509110057925206
2255,33.620221169036355
2256,40.08626511182326
2257,12.200000000000005
2258,35.66466561348081
2259,38.909110057925204
2260,23.82222222222223
2261,39.397998946814056
2262,39.08688783570302
2263,37.44244339125854
2264,37.08688783570303
2265,38.953554502369684
2266,15.086887833874242
2267,9.377155053902207
2268,34.95355450236967
2269,39.397998946814056
2270,38.73133228014746
2271,37.797998946814126
2272,43.19937727612444
2273,33.86435766640357
2274,34.99799894681414
2275,37.797998946814126
2276,37.04182066738298
2277,38.0646656134808
2278,41.08688783570302
2279,36.19799894681413
2280,16.153553701568345
2281,35.9757767245919
2282,6.777777777777777
2283,14.777777777777784
2284,39.886887835703014
2285,9.577777777777781
2286,36.82022116903632
2287,37.975776724591874
2288,36.42022116903633
2289,33.48688783570302
2290,37.30911005792521
2291,35.486887835703
2292,39.397998946814056
2293,7.086537169695225
2294,35.10821637517557
2295,12.711111111111112
2296,38.42022116903635
2297,37.44182066738298
2298,38.08564238795183
2299,23.866666666666678
2300,35.620221169036334
2301,37.53133228014746
2302,38.73133228014746
2303,43.33333333333335
2304,36.02022116903633
2305,38.19799894681413
2306,38.77577672459187
2307,40.46466481267947
2308,11.153508324129959
2309,28.66666666666668
2310,38.10911005792521
2311,39.33070955627187
2312,36.820221169036365
2313,37.44244339125854
2314,33.35355450236969
2315,37.08688783570299
2316,10.75355439691435
2317,13.643155544968629
2318,37.66466561348079
2319,29.533333333333346
2320,35.620221169036334
2321,34.28688783570302
2322,25.420221169036335
2323,39.309110057925224
2324,38.10911005792521
2325,38.952931778494076
2326,39.241820667383
2327,37.04244339125855
2328,13.620221063581013
2329,36.99799894681413
2330,19.600000000000005
2331,38.909110057925204
2332,30.44444444444446
2333,36.99799894681413
2334,36.553554502369664
2335,39.26466561348079
2336,36.33070955627189
2337,39.97577672459191
2338,38.10911005792521
2339,35.79799894681413
2340,35.55293177849413
2341,36.5529317784941
2342,36.59799894681413
2343,39.175776724591884
2344,16.286887034901675
2345,36.66404288960522
2346,38.42022116903635
2347,38.95293177768028
2348,35.620221169036334
2349,39.13133228014746
2350,37.220221169036336
2351,36.99799894681413
2352,36.24244339125857
2353,36.375776724591894
2354,38.996753498249184
2355,39.62022116903635
2356,9.220221168795511
2357,41.37515400071216
2358,35.486887835703
2359,37.08688783570303
2360,7.844444444444447
2361,34.82022116903634
2362,38.28688783570302
2363,6.862002743484227
2364,13.220221063581015
2365,39.79799894678242
2366,36.775776724591886
2367,36.99799894681413
2368,35.19737622212477
2369,36.0646656134808
2370,37.753554502369695
2371,37.975776724591874
2372,40.82022116903636
2373,36.41959844515998
2374,12.95355450236549
2375,34.82022116903634
2376,36.4418206665692
2377,35.644444444444446
2378,20.75355370156835
2379,36.59799894681413
2380,37.53133228014746
2381,33.620221169036355
2382,41.22022116903635
2383,16.48826616501332
2384,38.57515400071634
2385,7.199999999999999
2386,8.733333333333336
2387,39.309110057925224
2388,38.10911005792521
2389,38.553554502365515
2390,38.73070955627189
2391,39.397998946814056
2392,38.953554502369684
2393,15.220221169035781
2394,6.533333333333333
2395,6.3999999999999995
2396,36.953554502369656
2397,34.88626434313451
2398,37.57515400071633
2399,41.33070955603106
2400,41.111111111111136
2401,37.975776724591874
2402,40.24244339125858
2403,40.50911005792518
2404,1.6666666666666667
2405,35.9757767245919
2406,38.864665613480796
2407,8.000000000000002
2408,34.42022116903635
2409,34.020221169036354
2410,40.19799893292701
2411,37.88688783570302
2412,36.0646656134808
2413,32.26666666666668
2414,12.200000000000005
2415,36.28626511182664
2416,38.509110057925206
2417,28.80000000000001
2418,34.020221169036354
2419,28.332710609457774
2420,34.020221169036354
2421,37.3535545023697
2422,33.620221169036355
2423,39.97515400071633
2424,6.150891632373115
2425,35.39799894681414
2426,34.553554502369664
2427,35.041196564409496
2428,41.111111111111136
2429,34.55355450236968
2430,35.086887835703
2431,36.42022116903633
2432,36.50911005792523
2433,33.620221169036355
2434,35.75355450236967
2435,35.70911005792524
2436,33.35355450236969
2437,34.82022116903634
2438,33.75355450236969
2439,38.37577672459187
2440,37.04244339125855
2441,40.02022116903635
2442,21.155555555555562
2443,39.442443391258564
2444,13.066666666666672
2445,4.885914445818852
2446,38.953554502369684
2447,37.975776724591874
2448,36.109110057925236
2449,37.53070955627189
2450,34.28688783570302
2451,35.70911005792524
2452,9.130709450816557
2453,37.464042889605196
2454,37.264665613480794
2455,39.219598445160784
2456,16.088888888888892
2457,35.931332280147465
2458,19.97715505390221
2459,35.35355450236967
2460,5.2666666666666675
2461,39.175776724591884
2462,15.353554502365489
2463,36.68688783570299
2464,34.95355450236967
2465,33.620221169036355
2466,38.286887835702956
2467,34.95355450236967
2468,27.80000000000001
2469,11.022222222222222
2470,19.755555555555564
2471,37.35355450236967
2472,37.975776724591874
2473,34.42022116903635
2474,36.24244339125857
2475,39.13070955627185
2476,36.99799894681413
2477,36.553554502369664
2478,41.68826616501334
2479,39.042443391258544
2480,24.999377276124434
2481,24.5320878855822
2482,36.331332280147464
2483,39.08688783570302
2484,36.90911005792522
2485,33.75355450236969
2486,39.309110057925224
2487,36.82022116903632
2488,28.354932831679996
2489,36.99799894681413
2490,38.37577672459187
2491,21.753554502365496
2492,32.86604394279111
2493,35.086887835703
2494,39.62022116903635
2495,36.99799894681413
2496,36.153554502369666
2497,35.175154000715544
2498,36.530709556271894
2499,40.976532330026615
2500,17.600000000000005
2501,37.48688783570302
2502,39.75355450236968
2503,34.82022116903634
2504,37.19737622293853
2505,39.997376222938
2506,33.620221169036355
2507,2.2842249657064473
2508,38.0646656134808
2509,39.62022116903635
2510,35.26466561348081
2511,35.5307095562719
2512,36.73133228014746
2513,34.42022116903635
2514,12.06466481267945
2515,37.30911005792521
2516,33.48688783570302
2517,35.886887835703
2518,38.909110057925204
2519,35.66466561348081
2520,39.309110057925224
2521,8.686887034901677
2522,37.30911005792521
2523,5.220174990796628
2524,38.68688783570302
2525,34.82022116903634
2526,39.086265111827444
2527,33.75355450236969
2528,36.864665613480796
2529,39.08688783570302
2530,39.62022116903635
2531,37.797998946814126
2532,36.0646656134808
2533,35.486887835703
2534,12.753554502128848
2535,36.79608732264891
2536,36.68688783570303
2537,37.3535545023697
2538,36.82022116903632
2539,36.109110057925236
2540,36.59799894681413
2541,15.244444444444447
2542,40.24244339125858
2543,11.866666666666667
2544,35.90848733404965
2545,10.642397213018846
2546,27.80000000000001
2547,38.15355450236969
2548,10.486887833874247
2549,37.3535545023697
2550,34.020221169036354
2551,35.620221169036334
2552,37.708487334049636
2553,33.88688783570302
2554,39.08688783570302
2555,40.15355450236969
2556,36.864665613480796
2557,39.77480333470854
2558,34.95355450236967
2559,18.111111111111118
2560,37.84244339125854
2561,36.68688783570299
2562,35.95293177768029
2563,33.75355450236969
2564,35.086887835703
2565,36.863418787447046
2566,42.10644718792865
2567,41.666666666666686
2568,35.0411971748145
2569,35.79799894681413
2570,36.39737622293855
2571,37.97515400071631
2572,33.9529310098012
2573,38.68688783570302
2574,36.0646656134808
2575,35.086887835703
2576,37.30911005792521
2577,37.70911005792521
2578,23.553554396914357
2579,39.70911005792523
2580,35.90848733404965
2581,10.61693557516421
2582,38.28688783570302
2583,36.01959844516076
2584,38.553554502369686
2585,40.35293167303879
2586,39.886887835703014
2587,36.90911005792522
2588,37.04244339125855
2589,26.820221169036337
2590,38.020221169036354
2591,38.24244339125854
2592,38.553554502365515
2593,37.486887835703
2594,5.620221155149214
2595,34.42022116903635
2596,40.13070955627134
2597,36.68688783570299
2598,4.266666666666667
2599,11.666666666666668
2600,37.1751540007155
2601,39.397376222938476
2602,38.0646656134808
2603,39.62022116903635
2604,6.017558299039782
2605,38.953554502369684
2606,36.064042889605226
2607,41.754310107805196
2608,39.22022106358102
2609,36.0646656134808
2610,42.95493283167996
2611,35.131332280147475
2612,35.620221169036334
2613,40.953554502369684
2614,35.931332280147465
2615,14.800000000000006
2616,13.555555555555557
2617,37.486887835703
2618,1.8
2619,34.82022116903634
2620,37.753554502369695
2621,36.953554502369656
2622,33.75355450236969
2623,43.33333333333335
2624,36.73133228014746
2625,37.35355450236967
2626,39.864042889605145
2627,28.887599989413083
2628,34.020221169036354
2629,37.62022116903636
2630,16.620933322746406
2631,43.08826616501331
2632,36.374531275491755
2633,33.75355450236969
2634,35.84244339125857
2635,26.77577672459189
2636,2.5777777777777775
2637,17.397376117483226
2638,36.775776724591886
2639,37.15168632939394
2640,36.109110057925236
2641,38.0646656134808
2642,37.13133228014746
2643,38.15355450236969
2644,36.81959844516076
2645,39.175776724591884
2646,37.44244339125854
