,DQN*
1347,40.71086893282791
1348,25.260265093172787
1349,42.9969675641522
1350,15.573902996293969
1351,47.35139283265967
1352,13.082654611501196
1353,15.110738635151897
1354,15.530093243235783
1355,46.97409670350314
1356,12.600672528452968
1357,43.24138944268066
1358,8.733784717055025
1359,14.22257227885947
1360,10.510760445344157
1361,45.593127442054104
1362,44.416747039150096
1363,48.86364472236787
1364,44.837306664884515
1365,19.181146955299052
1366,29.063769629123538
1367,25.59950489340499
1368,45.27991979695494
1369,6.683822850829369
1370,48.57376827904153
1371,45.062061916213494
1372,44.55208230075306
1373,47.528977869848305
1374,45.707074123676165
1375,24.621696048406886
1376,20.57604749132629
1377,33.84327562923877
1378,44.24198895589963
1379,22.998492729739425
1380,45.305482313851556
1381,46.793759325319584
1382,19.39306839607686
1383,35.94687811731102
1384,23.26584931542502
1385,4.890273740580907
1386,46.75638824094974
1387,25.911497632672674
1388,46.526825799674505
1389,36.9031535844044
1390,21.221503235738165
1391,18.953453527103303
1392,17.038192703441485
1393,12.238063583945728
1394,34.952778661561254
1395,7.111555574631425
1396,16.31350870066322
1397,7.911679149296705
1398,48.5961593488269
1399,31.41892736357938
1400,15.84644549763033
1401,8.645515503668532
1402,11.264815525455552
1403,42.95163692446823
1404,5.686445493203813
1405,47.395548986524766
1406,22.75509044905363
1407,18.777004041442723
1408,18.421101314121525
1409,39.79713093552522
1410,14.527541677701931
1411,47.65847210652766
1412,8.889483615306593
1413,10.399583188857022
1414,13.957124406690582
1415,9.467265723128516
1416,33.6417458030632
1417,46.43908648616559
1418,39.529750955478306
1419,19.712523868231592
1420,26.220971305579788
1421,12.355655118515399
1422,7.9961376592774975
1423,35.125424209026384
1424,31.94696296126181
1425,1.0268861454046638
1426,48.907949283372965
1427,2.2455448837633805
1428,6.401378876062273
1429,48.640615278409065
1430,37.81845215340236
1431,23.382786019825385
1432,16.50853273482772
1433,21.045077164467404
1434,8.75565392325296
1435,19.531648491966774
1436,45.74681039327719
1437,12.17860363911161
1438,25.97683427981601
1439,22.68815593528693
1440,20.752155510554164
1441,18.21539535553174
1442,13.400637922843394
1443,49.26275691490588
1444,42.38973681618456
1445,44.30657551950398
1446,44.262139006683476
1447,15.888752767526315
1448,19.530164335190946
1449,12.156626614173527
1450,16.887927733805203
1451,32.28476843721228
1452,5.933919482495607
1453,20.844475197946565
1454,7.622359094532193
1455,4.8237618371469555
1456,23.528995945673568
1457,10.732973885154586
1458,47.48301858236924
1459,36.66208806634959
1460,45.86136650704619
1461,32.19600284147282
1462,5.730928644661089
1463,47.839001200393376
1464,45.66191497963572
1465,23.794752375517525
1466,15.197798155490618
1467,8.418235630651587
1468,18.95516748050889
1469,47.37680123343996
1470,18.708057872745172
1471,19.19566376826555
1472,12.446411111996007
1473,36.90878073142366
1474,6.179778936418983
1475,3.624153047515886
1476,6.4453525003350824
1477,29.152344752418195
1478,16.354408244016103
1479,24.02039056270666
1480,13.355077431498518
1481,18.155304560851523
1482,24.844610091438476
1483,21.931608330640735
1484,22.000599060437086
1485,43.26494397798444
1486,43.570673267716856
1487,26.75379472146215
1488,47.59130579777808
1489,45.26192770253898
1490,23.845274243734462
1491,6.622807051088964
1492,46.550246712855035
1493,46.950843219303046
1494,9.599636383760997
1495,39.24067422648718
1496,44.87901869848225
1497,34.66862353910227
1498,47.90601737934702
1499,15.354297163995597
1500,10.861756100150515
1501,1.6876008138714012
1502,45.88103548144274
1503,44.72531635430258
1504,17.822778422685968
1505,32.11013605415084
1506,43.711515717878314
1507,17.06584509407817
1508,18.97833397864376
1509,2.575911639489066
1510,8.174185097397746
1511,28.176735815345726
1512,42.017936373573
1513,47.815349012026395
1514,7.02422328929523
1515,9.045248984404221
1516,8.532734154397714
1517,33.79822082470315
1518,24.550989896104024
1519,18.79522864850047
1520,44.43950965785273
1521,32.23867612583673
1522,8.286226019133158
1523,9.024223275648934
1524,28.753285609294778
1525,18.269018385860328
1526,15.643002493507979
1527,9.801057112251527
1528,12.867265830740171
1529,47.99520602023083
1530,46.86381906411378
1531,2.9126876281031135
1532,48.88366030310519
1533,20.088911749667496
1534,10.046445497662045
1535,5.024224076209435
1536,47.70355073667406
1537,26.666184808277244
1538,11.733904009278833
1539,29.46584487472209
1540,25.19790820037964
1541,22.90984442601069
1542,6.956609720111872
1543,23.15408731901816
1544,9.356612493025398
1545,23.555720426385903
1546,10.378834626507361
1547,11.202001053186438
1548,10.357556620803983
1549,47.37160012142898
1550,11.112640161848413
1551,45.7259024799339
1552,48.48036336978569
1553,12.710727476793751
1554,9.889348471544354
1555,8.978830482461555
1556,18.614480893643126
1557,49.571805737752626
1558,24.04177776476453
1559,8.845511272093578
1560,14.578018290723588
1561,8.019306886869364
1562,25.81402468483375
1563,2.846173881059192
1564,10.842831798059283
1565,8.929584640194609
1566,48.92963611144217
1567,47.32076005151941
1568,29.59777504244339
1569,14.57663023954127
1570,5.046446298431657
1571,27.528058269822957
1572,21.845822008009787
1573,15.55519115394805
1574,7.534862275354576
1575,6.867248725395699
1576,20.969922742385155
1577,6.618002582782274
1578,32.9312107055651
1579,16.372128949610957
1580,19.79904334976967
1581,19.2005846137748
1582,38.03506152183736
1583,48.86425410854819
1584,43.350518964683005
1585,21.778362486312506
1586,3.8014249488466616
1587,18.421323093531342
1588,26.08597228287835
1589,13.977914631584259
1590,35.90979306396424
1591,35.79711889165871
1592,4.801384851692019
1593,17.175086892339813
1594,13.023761036345702
1595,5.778832033902292
1596,26.11075167112874
1597,17.998488192130843
1598,48.72483554428458
1599,48.214461877932486
1600,49.061251444664805
1601,47.0824508051362
1602,36.355035532243676
1603,19.861361165321618
1604,20.43836628247983
1605,21.61598847124583
1606,24.04394422687548
1607,15.245340879444157
1608,33.288529370523776
1609,6.7719510000619945
1610,16.904471689556708
1611,15.577264525681901
1612,31.62226844783674
1613,13.046445497630405
1614,40.46161570192287
1615,17.221786269459145
1616,13.418235485601098
1617,45.86251346187639
1618,6.557094383566083
1619,24.511102752877726
1620,23.57678027387266
1621,6.198743966769796
1622,25.353957677383047
1623,10.732323071602238
1624,12.001528939806459
1625,37.79903798610998
1626,27.999182687229784
1627,47.79130679686508
1628,10.422272602018802
1629,13.684072047727076
1630,11.023761036349805
1631,7.799639830695677
1632,14.044136610615032
1633,9.799962444785118
1634,23.616469633913937
1635,10.024223275439823
1636,30.08616881979588
1637,3.8841173690188104
1638,47.6846475424186
1639,5.245973659068122
1640,49.020912599427376
1641,24.530595624266915
1642,49.105111335391065
1643,46.79486511334668
1644,24.77926061470797
1645,9.666616333451202
1646,9.356626614205743
1647,1.1293447509844774
1648,1.6432431357581494
1649,12.110522375955906
1650,34.15221049557447
1651,3.8237671174307053
1652,27.266301443347295
1653,7.046445511517452
1654,11.889489237879467
1655,12.626535479396958
1656,32.216337265640675
1657,13.487031102627421
1658,14.02422327540812
1659,11.26819690810719
1660,13.354073007034756
1661,4.93486249359327
1662,9.97930671762199
1663,8.070708322209235
1664,13.26487114799692
1665,48.84109755291822
1666,24.68680591175288
1667,10.046445497662045
1668,21.378834608770426
1669,37.26738058026496
1670,23.042982322092243
1671,8.439992354617958
1672,23.907678447900892
1673,30.167111835604278
1674,48.72718741590633
1675,48.709354835276834
1676,10.22312890177914
1677,10.511221074505837
1678,20.68387975606124
1679,8.024223277236867
1680,24.50934208758963
1681,21.37694744422815
1682,22.53313204155457
1683,47.884415911288976
1684,15.24457126130581
1685,9.666463219029314
1686,11.42102767200651
1687,30.261848597557666
1688,47.219105292362585
1689,23.727067727023268
1690,13.554643354808675
1691,46.82233484412432
1692,4.77977963176499
1693,4.868197695021408
1694,1.9130006968016178
1695,38.062554601175904
1696,2.3131583425367053
1697,46.45832833236263
1698,3.9571004507640386
1699,27.310765790366705
1700,46.109764080172546
1701,3.8464515787153957
1702,20.06728376990847
1703,32.19153283623069
1704,10.845000645372055
1705,14.68550126673209
1706,13.33194792570617
1707,1.9356850525269975
1708,10.778160733300654
1709,15.241475281405952
1710,16.95457371822802
1711,1.890778474579395
1712,12.466444698418234
1713,24.39976961269803
1714,14.661337325338295
1715,1.0491083676268862
1716,5.845511365584073
1717,20.95349476284265
1718,13.465561897472407
1719,31.731099503829274
1720,47.28393781922434
1721,28.110294832088204
1722,11.91248988172224
1723,37.30781493071406
1724,16.085511162982304
1725,48.395834826317575
1726,47.81522258990266
1727,16.02422327540811
1728,7.645823308415363
1729,4.890890742876102
1730,34.72888965269786
1731,8.780485274892468
1732,18.352992062317973
1733,2.647819937835262
1734,45.26298479281082
1735,10.66770941179597
1736,16.44502927260987
1737,20.88261982383828
1738,1.1293447509844774
1739,38.97400098895405
1740,6.53533449197454
1741,34.21926247426007
1742,46.30722873611791
1743,27.396423681079042
1744,22.3087029091356
1745,49.040644133265126
1746,21.398697452638892
1747,12.556150257976729
1748,48.530833916735624
1749,22.2204563747775
1750,23.866764981133684
1751,33.934113407506544
1752,48.20039003582803
1753,44.37256878063769
1754,47.01070984170328
1755,5.7788446107795775
1756,12.711219335204925
1757,31.956138542257495
1758,16.022320505480614
1759,26.422344792390668
1760,48.19199204323021
1761,48.74817814867842
1762,30.396642228068846
1763,13.57774048988878
1764,47.04153479741495
1765,17.08855359413975
1766,17.06631600065889
1767,10.244894973797278
1768,18.74983149514544
1769,5.868046537231667
1770,20.751263559775953
1771,41.08591221597049
1772,35.32669771211483
1773,7.400449065545555
1774,42.68881977601257
1775,30.000022136022036
1776,41.595907110722976
1777,10.934862273149271
1778,13.645973235352383
1779,48.19636445170866
1780,3.0015765169920026
1781,16.243290164669748
1782,2.8856094887869728
1783,40.530155273618455
1784,2.6713305898491084
1785,43.5309449030739
1786,10.823279009877783
1787,11.71054360742828
1788,17.756459976793625
1789,5.486226124347653
1790,44.48477671624168
1791,22.443462019130234
1792,10.978834621988005
1793,47.640303525370534
1794,19.622474128900926
1795,17.84458115092396
1796,19.956598101345765
1797,47.99488706655708
1798,24.464892399599556
1799,26.087345255731403
1800,36.43751435530338
1801,47.1926270792874
1802,16.487261835470385
1803,16.709802852569787
1804,2.868251659030681
1805,47.281195978330395
1806,29.37396224446305
1807,11.667261366480757
1808,14.886086797719003
1809,1.1293447509844774
1810,23.176336512230062
1811,16.59930607068666
1812,41.642224945932334
1813,18.090889904740063
1814,47.750638591703094
1815,26.063781037760105
1816,5.978832033902292
1817,7.353091357291458
1818,46.767531104344286
1819,1.0268861454046638
1820,5.579778936418984
1821,20.666317018457935
1822,10.378834720889826
1823,8.220649337604602
1824,31.995727619525375
1825,2.912239179751355
1826,2.8238072145862363
1827,13.017890453969526
1828,48.23901529210086
1829,33.12693777586688
1830,16.732025234027727
1831,9.911693148482478
1832,47.240820958834725
1833,9.488432409087908
1834,18.35506029362722
1835,2.912211550430047
1836,15.333708288972291
1837,1.957445141246062
1838,47.17019271447211
1839,7.578835955696684
1840,47.70212758149544
1841,18.444425230155808
1842,23.155205924805244
1843,2.531467195044622
1844,12.019306717969492
1845,31.32640703906358
1846,22.133471825459615
1847,4.757557409542768
1848,48.97581187979646
1849,45.83568472476673
1850,48.57063119816311
1851,21.932501650487225
1852,46.32759634790607
1853,21.463752449774468
1854,20.53106689194691
1855,6.268195623296038
1856,47.39425956726281
1857,21.86677925724353
1858,13.732975008481759
1859,9.200579001483893
1860,47.592906069747784
1861,3.8459797466487213
1862,28.465835025650136
1863,11.999987469480992
1864,4.046451578715396
1865,33.14946719655111
1866,38.97599637441193
1867,48.66060138800217
1868,10.467092654230619
1869,45.14742791979465
1870,7.512165263609064
1871,11.0191565483834
1872,48.039816795643716
1873,9.001538814364231
1874,44.84270281740333
1875,13.977735720943464
1876,8.711710187193
1877,46.99042615999652
1878,16.554267405026575
1879,3.735340467604285
1880,4.289971468091289
1881,11.69041782877658
1882,47.640994782354475
1883,21.532043723385932
1884,18.488469656572207
1885,48.370433761279635
1886,33.84141354529464
1887,7.646445499459088
1888,3.8010502534657853
1889,35.396831673633386
1890,9.905810357739787
1891,47.46509207539249
1892,47.726200966836316
1893,12.934400034076097
1894,18.645502390408453
1895,6.934862289962705
1896,48.97319313609449
1897,9.890467800198653
1898,47.36896582408469
1899,44.97322633733662
1900,21.488088097813893
1901,3.1121989705978326
1902,20.977740212817714
1903,40.86251573078355
1904,9.667247084759346
1905,24.689002703026233
1906,44.21948794801695
1907,17.133455708045087
1908,33.75703042065936
1909,48.041077079488765
1910,32.04090822555071
1911,6.889470938385218
1912,10.533460285511554
1913,5.397271686990017
1914,48.14955495069428
1915,29.153435366646793
1916,46.30371185785178
1917,6.067733399091658
1918,3.2904337840973716
1919,47.87599097467962
1920,47.08257486483147
1921,47.99406193613405
1922,47.79128056146608
1923,47.38777903932306
1924,47.43537938966401
1925,15.111695996366363
1926,6.956609720111872
1927,46.17399892054434
1928,8.732969514502718
1929,41.860317609447804
1930,48.26300202442042
1931,28.9315688661929
1932,34.19772782216097
1933,18.244113573296186
1934,48.01664289268351
1935,38.66390354163058
1936,47.36766081174793
1937,8.311095317967512
1938,7.6620538209328535
1939,15.73311596210077
1940,11.4889717344821
1941,8.757100270856537
1942,12.799623573735005
1943,8.57782320569772
1944,19.17909941280111
1945,11.688997126421388
1946,48.41350474671648
1947,22.751261133704027
1948,9.045973384288656
1949,14.465387178596396
1950,22.13293502341897
1951,32.01679529673893
1952,4.223304801424622
1953,22.376918905399428
1954,27.70231863008675
1955,5.757556714196761
1956,31.305033754033364
1957,6.908448255001677
1958,20.732142952213945
1959,8.868383505536636
1960,9.617281442162458
1961,6.712169351681869
1962,21.71227882879106
1963,48.23622010514667
1964,41.90910077587388
1965,19.242492570104528
1966,24.76798166973852
1967,21.1706229103134
1968,22.10886053073749
1969,31.509940134855587
1970,26.022858430836774
1971,47.08493204008667
1972,48.479100054466905
1973,4.756627711719668
1974,10.418629358023022
1975,44.61452716747412
1976,25.532338732568615
1977,43.19281068609111
1978,30.016847032672704
1979,48.13038189981563
1980,48.124524233068996
1981,4.6191562931293095
1982,47.06042221464305
1983,11.242804880790086
1984,8.512169225851656
1985,45.663415489237984
1986,49.0393777755886
1987,1.2245739414158863
1988,19.4220423284756
1989,7.933918065314509
1990,3.2904337840973716
1991,22.03913122615323
1992,2.776533148687217
1993,21.064277077360963
1994,12.598735511102989
1995,10.778848836352388
1996,23.840734732175335
1997,9.600594714169905
1998,46.45977355814297
1999,47.683068541568026
2000,48.308253496457056
2001,22.703699579459272
2002,48.52623741677555
2003,48.171952163207614
2004,42.128749028648635
2005,2.906175682363308
2006,34.658735366785535
2007,30.154467576784466
2008,31.640600961466635
2009,10.084060334057451
2010,46.99632566141899
2011,8.02268333596259
2012,3.8904241910931656
2013,48.883808089015844
2014,16.823279051137753
2015,48.26170201108957
2016,19.107251264487974
2017,23.843906034651724
2018,37.640357597767405
2019,7.8438617899146506
2020,25.19918135209356
2021,46.1514057346134
2022,47.70793438270598
2023,43.753156474699054
2024,42.929230557480146
2025,9.727863365210682
2026,1.1530003895070196
2027,15.289931434686043
2028,13.53248748244238
2029,10.712168049931583
2030,8.37977883120449
2031,46.12549840895216
2032,5.602001158641206
2033,33.93107115658517
2034,45.7959680300408
2035,16.288848492139216
2036,2.0241118079127283
2037,27.685649483325946
2038,16.155183168740525
2039,7.445511161953514
2040,41.59216388284217
2041,12.55647175125871
2042,38.17353678499502
2043,21.21447577719457
2044,14.799155243575507
2045,47.772211765911464
2046,9.311684427783504
2047,6.7339638802074955
2048,48.59805369653001
2049,38.65808138273847
2050,1.8690183858603309
2051,45.788851323112
2052,8.689947001678686
2053,48.25914474644083
2054,19.216462185663545
2055,5.313112269752317
2056,47.457982347933566
2057,28.353895942089782
2058,12.935334398577595
2059,3.6195654333107323
2060,14.421254491814853
2061,47.66077668238886
2062,48.12549104990086
2063,5.867238791111171
2064,34.640941757520984
2065,6.6237511788515935
2066,19.198033676429223
2067,14.889473674954925
2068,45.995426540787754
2069,27.64463415188686
2070,10.0893817401694
2071,45.27977287062867
2072,13.666793830023654
2073,14.60303940147004
2074,1.8262638628297068
2075,27.02361686725486
2076,20.354257110583916
2077,19.48470942684568
2078,28.15039918205425
2079,21.574779090068457
2080,25.439894447761695
2081,47.4550767858184
2082,45.953431046520464
2083,7.511248778856205
2084,40.708273049329755
2085,46.95150213163116
2086,22.375054068847557
2087,13.88374025045338
2088,20.576946085774463
2089,48.21982061227669
2090,20.954723918462022
2091,48.3736126953963
2092,48.432825484624146
2093,22.95420864374843
2094,19.822603823712296
2095,16.352583725684738
2096,11.955682346064155
2097,8.4450532673174
2098,16.843270838873078
2099,48.28391547435618
2100,19.998659438735945
2101,46.85894735681958
2102,30.089011362810304
2103,48.125778273957444
2104,15.28946810295527
2105,24.533493862145786
2106,4.067515201222646
2107,3.153110225951134
2108,21.793618720746995
2109,8.46710250212475
2110,10.533441660435017
2111,2.9126961034751253
2112,28.907318755595142
2113,47.873534656116185
2114,47.568786753648546
2115,23.999230010205043
2116,20.223118141357954
2117,12.821505345108418
2118,18.88433900051262
2119,8.357861897310837
2120,48.05953679689614
2121,8.292740602587994
2122,47.61762195872388
2123,21.731299334608998
2124,28.774637930492634
2125,47.86116809729223
2126,11.978386727131543
2127,6.067280095178423
2128,15.332906016438104
2129,6.68995998556567
2130,48.974603971732805
2131,44.28649430875094
2132,5.757597506697411
2133,17.509793065200455
2134,28.54581688354902
2135,6.867737923115384
2136,17.577422625333813
2137,23.220456595449164
2138,46.25506778657879
2139,5.908448346569875
2140,13.684347647491702
2141,16.549919558012014
2142,46.1266180687079
2143,22.66081461422624
2144,36.331394146203095
2145,6.728835667483455
2146,3.3307997096892503
2147,30.78088713460757
2148,29.528740044340957
2149,10.845502558948331
2150,45.55211097103695
2151,1.9352229190238397
2152,19.880492149512268
2153,6.867248695912977
2154,16.623279053551585
2155,10.911711451086104
2156,42.61826221834658
2157,21.26090147183008
2158,4.024229356493174
2159,32.331094052890805
2160,43.68522576482625
2161,33.92946300772425
2162,17.287123724455626
2163,48.349768558019974
2164,5.084060432184685
2165,47.84117508869777
2166,19.70577190903134
2167,5.88996018994679
2168,48.08062955006615
2169,5.710901327048479
2170,48.21225593031417
2171,21.865863455894672
2172,11.222414306517557
2173,8.445044790486362
2174,48.08480238612928
2175,16.68947370947991
2176,48.015614217544176
2177,10.178212223291096
2178,25.88521905736706
2179,14.839436199588338
2180,18.81746877078973
2181,3.8682019688709435
2182,15.024223275408112
2183,17.866321530618134
2184,6.066975852579576
2185,12.82326476801261
2186,17.020737067572043
2187,46.88297205411594
2188,12.201528939805245
2189,6.01787291845752
2190,32.823768723204815
2191,48.412757926701055
2192,1.0491083676268862
2193,3.6020472314255945
2194,10.312177638043606
2195,9.39908206580308
2196,18.26537267836042
2197,20.13111377771203
2198,27.77600223108641
2199,11.537374532640207
2200,6.067267024986671
2201,31.552331020093682
2202,24.7535864317301
2203,48.63933250398945
2204,46.2819002860326
2205,10.756150141354022
2206,13.57584302892068
2207,29.19680771338292
2208,9.4677333674919
2209,41.99381997809709
2210,6.734872161343862
2211,48.526258656853905
2212,21.63919112038485
2213,13.645039185106858
2214,47.03941299673794
2215,11.865597248098052
2216,21.733417371726386
2217,15.867737950647307
2218,19.264942081836224
2219,45.02030885942225
2220,10.57755596703489
2221,49.03698440202992
2222,21.755493518488525
2223,48.261622051119836
2224,13.398643264825399
2225,13.644066399904649
2226,48.52573645151766
2227,21.15623027185474
2228,10.934862295441784
2229,14.776984675641206
2230,19.023135760455123
2231,48.147537943553154
2232,7.689324747327714
2233,47.98806992087901
2234,18.623287612829635
2235,36.68570940999838
2236,49.018607120810174
2237,19.111058165221603
2238,18.335271348427074
2239,39.24142180423513
2240,2.0241118079127283
2241,12.911710078539233
2242,3.8010602317552253
2243,30.128123993870577
2244,11.489174202752713
2245,9.51215365738724
2246,47.57062033337651
2247,46.264808870889645
2248,22.62232054170528
2249,12.039003868570392
2250,8.933932560929703
2251,13.353688297501192
2252,5.001529909970424
2253,19.416225986174343
2254,5.6677249967349805
2255,48.41856317419112
2256,6.557084512184927
2257,28.952734639980267
2258,23.97629893906888
2259,9.51064279099528
2260,33.85836980492826
2261,7.511667463487504
2262,37.81807266696705
2263,24.68776493936715
2264,15.423279048697692
2265,10.780675790550713
2266,4.61904178232836
2267,47.860961956950504
2268,19.86762090972212
2269,49.107647073852284
2270,16.464442582516945
2271,24.31612568617339
2272,47.6806310688564
2273,14.37758022413769
2274,16.953464969941624
2275,3.8232724756880074
2276,21.59870656793583
2277,47.436740757777315
2278,23.04128988171506
2279,15.532283747635093
2280,15.621877098965024
2281,8.932996803412955
2282,48.508212082383864
2283,6.8464455115174525
2284,48.862001239692795
2285,47.21995993618734
2286,3.8232724756880074
2287,48.510556939514906
2288,32.196331180477706
2289,23.95726879916352
2290,2.084463062895103
2291,47.195756560027505
2292,7.573468597513688
2293,19.51028834416755
2294,44.256782052511205
2295,21.644566921185234
2296,48.43795699563271
2297,31.621804282188528
2298,34.839627874176124
2299,27.486876463333378
2300,27.3310678923938
2301,48.35089084685614
2302,18.64328904040241
2303,47.573085597305074
2304,31.776305004320257
2305,31.70993318013489
2306,46.927877290299804
2307,17.799768566109073
2308,46.85961382801034
2309,36.77408168829875
2310,45.190156638505734
2311,34.30732729885559
2312,46.99521416007655
2313,15.421844070191083
2314,26.461502725115267
2315,48.21810669050889
2316,37.99870530454496
2317,47.88157372336964
2318,16.510264378505504
2319,47.01236915013774
2320,39.976463322773505
2321,24.77928117394957
2322,7.290427704841053
2323,48.65829908085524
2324,9.378372438194429
2325,36.8595659890401
2326,2.8677947353069104
2327,14.19903239255656
2328,11.714479958577394
2329,30.443669890434514
2330,14.911223719419402
2331,12.551029145179761
2332,39.12267882860395
2333,27.61526444630862
2334,1.2463340301349508
2335,35.48585769600109
2336,47.016131568561164
2337,32.62133356990294
2338,24.576001861465862
2339,9.712640051307023
2340,9.978834769416347
2341,24.421593860473834
2342,16.46426001212601
2343,15.26528114402055
2344,37.862141124572545
2345,48.328917884828805
2346,10.599485852054062
2347,47.26211057280314
2348,17.933461453149654
2349,30.880520742121515
2350,46.57457388877266
2351,47.86298369869125
2352,48.33012668962195
2353,25.065832372889677
2354,11.993671399745413
2355,47.24347772192458
2356,48.10368403944001
2357,5.648296263358044
2358,6.313112178184118
2359,1.8685562523571728
2360,48.260726709653184
2361,31.308443789017954
2362,46.61147968300004
2363,21.600594608552935
2364,47.975190795101746
2365,20.510129273938862
2366,18.68869614797968
2367,9.510762337476384
2368,47.03720931248938
2369,15.934390162694452
2370,19.507789217548922
2371,27.86500509310821
2372,27.375917225346655
2373,48.70741819292288
2374,44.507762252194006
2375,47.50020059448166
2376,3.0464916758700387
2377,46.9934929651076
2378,48.06187883066539
2379,4.841311549616412
2380,23.97584149164392
2381,47.391184753469574
2382,47.567630152723275
2383,46.014855978088136
2384,8.913112166125755
2385,14.71121069524378
2386,45.546538597844595
2387,8.773713903923511
2388,46.67945179147729
2389,47.01285770032342
2390,15.86522727042466
2391,1.313462830304775
2392,48.282712458859116
2393,6.091642609207944
2394,11.442215996315449
2395,5.577916337647063
2396,29.308674653097878
2397,47.47922422269611
2398,46.08585181158551
2399,14.820428825729763
2400,20.576988901291845
2401,17.622194485171303
2402,18.68743131556928
2403,9.024223275648934
2404,47.85434047060657
2405,7.64082884256819
2406,5.001529909970424
2407,14.444124080334422
2408,21.66427103392069
2409,48.37079572524358
2410,13.845487016479876
2411,28.353765359685646
2412,48.040785593423486
2413,1.9130006968016176
2414,42.95280314979442
2415,48.23905231635761
2416,42.57740620061133
2417,30.660291150960635
2418,3.7570918641947912
2419,19.95568238735683
2420,19.51267121714608
2421,4.687905257110063
2422,48.25798617811736
2423,46.479922226341984
2424,48.370774476124254
2425,47.15176166549427
2426,48.439874259392916
2427,7.400906840369469
2428,38.862893241291744
2429,46.479344796696516
2430,47.306617306508755
2431,42.55106884705075
2432,4.690419917243629
2433,48.55176516681758
2434,27.218511696782215
2435,8.933455821635283
2436,47.349592228745195
2437,4.067738822830779
2438,20.819685472694154
2439,48.28569314841485
2440,37.173662436346504
2441,39.77449663725476
2442,48.86111104268432
2443,46.34829914368822
2444,25.067156170773643
2445,25.91123796707871
2446,48.373509919028145
2447,11.931884538269149
2448,27.486521600381717
2449,19.35550746741238
2450,9.39356639524397
2451,5.712640271371047
2452,36.280978870518126
2453,48.57266998827963
2454,12.825591270417123
2455,19.468157207084616
2456,18.065745286042787
2457,8.241834848362549
2458,31.46536401730937
2459,47.59386841193163
2460,7.509770706227063
2461,49.10525466819461
2462,2.046796163638108
2463,43.221472602451705
2464,44.50457936892671
2465,19.60043417597975
2466,25.97646864074503
2467,44.71109687056386
2468,46.90309752124965
2469,46.905440516412305
2470,34.772232815138935
2471,17.197599262058286
2472,20.48804308309124
2473,47.34430621505811
2474,47.501870915207306
2475,48.43725518852084
2476,48.394154720246526
2477,15.399818285834817
2478,47.12671834986175
2479,35.754158478986746
2480,39.643498234414515
2481,4.688869051215847
2482,5.024224076209435
2483,12.640443508608863
2484,8.643936188694518
2485,46.43967116863301
2486,19.03850092368658
2487,48.4601398429383
2488,1.1293447509844774
2489,11.266643320034735
2490,16.089001552320443
2491,38.5097930486534
2492,47.81486562984946
2493,3.8844641110746716
2494,48.5947640402412
2495,36.28994571074464
2496,4.084464111074671
2497,15.600610795890628
2498,16.39996087902352
2499,33.064260237624545
2500,16.80080860880076
2501,8.624223275648934
2502,45.194277314766744
2503,15.511223786490334
2504,22.777891648128225
2505,11.884542708234987
2506,20.835995524502703
2507,44.88250247038466
2508,5.933913878525609
2509,12.934862273139334
2510,47.32623297855667
2511,48.48207716835033
2512,47.14945068326711
2513,47.25951425927406
2514,5.017450797653552
2515,19.779767084348848
2516,13.068195718536817
2517,48.68042126485111
2518,21.907261876406285
2519,13.572324978582301
2520,47.15147887816754
2521,8.62234555932505
2522,45.70346298323255
2523,23.397251395563806
2524,48.171273327077905
2525,9.889931434770748
2526,18.33248381205326
2527,11.289039878522395
2528,19.28215926029733
2529,21.021405004126713
2530,25.68572075261852
2531,21.464872383164135
2532,46.308926069306835
2533,48.88475352634022
2534,15.532960864812853
2535,45.25802069775733
2536,6.533372631515407
2537,48.17262262552957
2538,14.709330185122674
2539,19.39306074442517
2540,2.8677947353069104
2541,48.173760454277875
2542,26.28801449087398
2543,16.088987276164286
2544,11.041964418290625
2545,16.113042294401566
2546,4.692255858158891
2547,44.3272812284883
2548,2.024573941415886
2549,20.444134921548763
2550,32.463470128983126
2551,29.86505282648727
2552,47.17428836707723
2553,14.94971306331852
2554,47.86305991137863
2555,46.72789197479715
2556,5.823751289782565
2557,6.979348045881509
2558,46.592207848954665
2559,10.978386710098366
2560,47.37256668480214
2561,12.444876272752232
2562,32.593880803001326
2563,13.015443054928625
2564,12.421131635164077
2565,10.267553258237617
2566,25.000674570375175
2567,46.041710124778625
2568,39.662173666567284
2569,7.934862277903605
2570,48.32853299513906
2571,48.28430664223842
2572,48.21624359849608
2573,47.124187583539765
2574,48.99540537347671
2575,25.286812092331505
2576,46.13000822873277
2577,28.414420333618594
2578,47.83665596752101
2579,45.63603689785612
2580,42.48603183388264
2581,47.4610133358372
2582,46.54658706501529
2583,17.15607450809439
2584,18.504682788843336
2585,49.1949002515809
2586,43.41855782860348
2587,19.997853054823793
2588,19.621419127364838
2589,3.178850798293323
2590,47.97281973545478
2591,10.956154469424021
2592,38.130075052394204
2593,46.81646334493204
2594,5.046446298431657
2595,42.59576106015909
2596,46.3536680969914
2597,35.35776278713477
2598,14.682629884847495
2599,47.683685631561175
2600,3.8685150156647152
2601,43.70854388630666
2602,1.957445141246062
2603,2.9084944193542634
2604,48.5741595480196
2605,26.932025307447258
2606,46.96961178461078
2607,3.001128068640244
2608,48.32711047732499
2609,8.573238036359426
2610,2.046796163638108
2611,1.6210209135359273
2612,20.376981371318248
