,N-step DQN
1351,39.46199572341239
1352,14.729251447439362
1353,1.7098230360936235
1354,9.106286845116303
1355,5.933915586461129
1356,21.840725877080985
1357,3.8894631174640275
1358,6.60106673242499
1359,9.578560681547573
1360,26.932688355655756
1361,12.884576595237377
1362,44.17386898205323
1363,49.15096105089068
1364,24.06435446291871
1365,21.776387781467623
1366,7.1348638258906245
1367,2.995690271883409
1368,3.866419526102414
1369,15.023064783233586
1370,48.75236320173134
1371,6.578401854625597
1372,6.667710209540507
1373,6.732998059081662
1374,19.08865693247003
1375,20.621186551422387
1376,9.957491094588176
1377,8.489932950305064
1378,12.911693148399664
1379,10.307503831517556
1380,6.068195642658073
1381,11.086665182716576
1382,13.038745819775903
1383,29.081757113455577
1384,12.930670463336789
1385,35.30734287669375
1386,17.045044827629795
1387,23.708290346171943
1388,42.288730413820396
1389,28.08946926560184
1390,32.01351409681505
1391,40.198668595060106
1392,9.776793318562962
1393,43.50651309139814
1394,3.0682115618751498
1395,9.421887787001944
1396,44.19565258665226
1397,38.35153899725968
1398,43.30187910676634
1399,9.023021654187522
1400,38.30641081030848
1401,9.400599110487223
1402,38.59919256525842
1403,37.44125991171631
1404,2.024573941415886
1405,34.72995083542514
1406,14.267573324279471
1407,4.8682062815914
1408,38.59698200853682
1409,16.131918819813393
1410,1.996093240674073
1411,29.019459637141342
1412,38.68727141807974
1413,20.488373327488052
1414,11.689479500019486
1415,10.529272594478106
1416,25.30531431779934
1417,4.509496868729832
1418,28.178765527397612
1419,42.65852993476223
1420,19.06908649026277
1421,20.801056826424926
1422,8.729892381463824
1423,11.665545461429817
1424,14.488793235346767
1425,45.93010222199307
1426,30.44723076838766
1427,30.814954606365042
1428,17.64195204418486
1429,21.818904039609926
1430,33.12693172751191
1431,12.732969566819957
1432,7.689460885309383
1433,44.266607247224414
1434,5.845001064955568
1435,4.756638134757956
1436,4.868237756033265
1437,35.618572325956855
1438,1.75959719616304
1439,20.972162031080266
1440,11.95011006810429
1441,44.312515369016936
1442,46.46108110731781
1443,33.72760436107635
1444,3.9788564290452655
1445,2.868251659030681
1446,14.419830907916403
1447,40.863737841592766
1448,6.623266297284694
1449,40.55557458334836
1450,44.566727469357645
1451,6.691280705237196
1452,15.71545599738518
1453,47.01801430103326
1454,15.377904816585886
1455,18.729021859902165
1456,12.711667311582021
1457,12.884787232912664
1458,27.950591222780368
1459,13.976253472917714
1460,14.973684168217583
1461,43.08543376585297
1462,22.48931157924919
1463,44.55239037619367
1464,10.890167118382152
1465,6.780996728230597
1466,14.445559568913051
1467,8.22329693971373
1468,20.06681911271726
1469,46.79438990642794
1470,43.98897880422246
1471,7.644093792323787
1472,47.532473196145034
1473,13.109080086039047
1474,46.92925689111009
1475,48.01762589226673
1476,20.596246188972714
1477,24.83505757467708
1478,15.571385744323754
1479,3.8904241910931656
1480,48.70543052969704
1481,8.978844478812858
1482,5.645511268438371
1483,41.72671006903068
1484,37.906713106738565
1485,41.46368097529971
1486,43.08270248966486
1487,13.930670463336789
1488,46.30295526824364
1489,24.369045894381074
1490,11.60184331553841
1491,1.9356850525269975
1492,19.979113627657355
1493,5.178386844221387
1494,20.926775839287494
1495,17.35765038831118
1496,47.4179100129276
1497,35.222151356731786
1498,46.44139942434661
1499,6.578834895337501
1500,31.79854994298262
1501,35.020841917130355
1502,18.176484229468883
1503,4.530671264138104
1504,4.1121554138199725
1505,46.08725917795196
1506,44.01277636196119
1507,5.690466615406796
1508,16.262815380271743
1509,29.64401932204947
1510,15.954777473593161
1511,20.68852938484302
1512,5.707737904800192
1513,10.9746092787362
1514,7.464003888479135
1515,7.600570710756337
1516,10.244426411681648
1517,11.242783540831637
1518,2.8904654058808914
1519,43.52546982965934
1520,28.016303092360257
1521,20.351462069795932
1522,24.24158977665577
1523,25.956141565140822
1524,1.9130006968016176
1525,26.648246289076
1526,42.06027223563696
1527,8.753513498990094
1528,27.244794071346806
1529,23.480247670255206
1530,25.618530531128677
1531,10.513112164301175
1532,3.801078651267487
1533,2.7798250092033725
1534,19.620145399510093
1535,15.50993560130366
1536,2.465431281070932
1537,5.0450408763953245
1538,7.978831930275731
1539,15.378357798096802
1540,39.77578115927409
1541,20.394522993398617
1542,5.024224076209435
1543,6.372645548335
1544,8.172624624322198
1545,34.777890445849096
1546,12.995540480497118
1547,42.56752716530181
1548,22.97693282919997
1549,14.112177922785266
1550,46.568833388356005
1551,47.594762613939054
1552,15.82123601782848
1553,46.923050442350736
1554,47.790989836146935
1555,46.24112831115566
1556,17.42295123242586
1557,17.088988503162277
1558,8.265783261158019
1559,3.9084543221996206
1560,13.42106933872722
1561,8.732498225902123
1562,3.7348782285418163
1563,47.924194700968094
1564,47.94658801751983
1565,44.79358614152681
1566,18.663246788788765
1567,9.445478502634257
1568,7.9306704651655355
1569,9.71248945430855
1570,9.77790601601382
1571,40.39972896236265
1572,8.706891341609072
1573,41.7491703307141
1574,1.8690183858603309
1575,13.373699708896469
1576,5.952641334237996
1577,15.222666740674935
1578,38.647389494453584
1579,48.39586428474118
1580,19.457850451046184
1581,17.505964232466322
1582,42.25739103187382
1583,41.42157840907593
1584,48.08415953675709
1585,13.395298953112805
1586,11.661135591030503
1587,49.197127803021054
1588,1.890778474579395
1589,25.464409217486978
1590,42.08298521912948
1591,2.846029436808459
1592,29.066130555912924
1593,30.750992409331555
1594,16.867875428075198
1595,27.043299029854932
1596,44.61235963048197
1597,26.57180524381352
1598,23.268930335822613
1599,35.01477102632595
1600,45.30616367885041
1601,10.86269140223458
1602,10.909600621411629
1603,21.573237449801784
1604,42.88214419631555
1605,7.2681956086879085
1606,19.25813401327878
1607,22.48614164551336
1608,44.41809578208276
1609,11.261012720375671
1610,48.416296936198655
1611,46.99645945986858
1612,45.37044900378655
1613,1.9352229190238397
1614,42.86084206760546
1615,8.689497708476615
1616,1.979667363468284
1617,39.62435388353935
1618,24.934377394508687
1619,1.8690183858603309
1620,47.84252642961
1621,14.770637178740111
1622,14.082780672791825
1623,12.264003796670123
1624,43.169314983034475
1625,46.238124783987296
1626,29.134104080178876
1627,9.573681891192997
1628,43.45781928564006
1629,35.03871011983327
1630,21.639185409452647
1631,22.685774078992953
1632,47.81775209619517
1633,4.90829343587089
1634,40.551723502913184
1635,48.83659804521197
1636,10.334387484006706
1637,26.147979525804477
1638,43.014051059355346
1639,14.684819367411837
1640,16.399432488868918
1641,22.33094099342092
1642,9.574024307315817
1643,15.687931288985553
1644,29.640615345158526
1645,45.32875836565505
1646,22.267971370522588
1647,8.934390311533221
1648,27.196398115834405
1649,13.801528939806
1650,8.578018304611383
1651,38.21813295939203
1652,36.05960264812945
1653,3.622823460472269
1654,46.972434354808094
1655,15.311223168766594
1656,12.624402771874506
1657,48.1937404795524
1658,24.171225365194783
1659,26.283865401583153
1660,4.912178751507338
1661,3.533934406822487
1662,6.91103130462828
1663,10.890417829084802
1664,35.64619189430812
1665,8.555528113281607
1666,48.55283554269217
1667,31.907069272310572
1668,6.5131121781841195
1669,44.13132612413229
1670,34.790545656383955
1671,44.99698077044015
1672,21.578763888212336
1673,33.554066077081835
1674,30.196838389017483
1675,6.534872161343861
1676,17.758954818229135
1677,7.933927901531932
1678,2.4426624783386965
1679,42.30882039729833
1680,48.70872314471315
1681,15.261083408017576
1682,8.41930800525442
1683,11.846445509689246
1684,34.13333331389202
1685,45.237957918644106
1686,13.064133697652434
1687,45.86211713106277
1688,41.682670293543076
1689,45.016741739866845
1690,42.996182200032
1691,34.3076660547528
1692,6.928310988955029
1693,45.19898569655465
1694,48.52951052918046
1695,22.370466572460696
1696,5.690459263510164
1697,20.735300234503235
1698,23.421406152905842
1699,45.22140769742327
1700,6.513112269752318
1701,48.35464919186836
1702,5.755679178256656
1703,11.600113964198806
1704,4.001536308639236
1705,15.17882032356706
1706,6.732126894503852
1707,40.840459640168866
1708,9.796865038953547
1709,32.946903431933265
1710,37.14868873781753
1711,5.890418763844539
1712,2.9353805647589275
1713,9.089001427266597
1714,39.88106733204224
1715,32.310406007841706
1716,46.53236336128899
1717,5.0494121600489486
1718,3.9348782285418165
1719,24.046445497630334
1720,47.63902130592983
1721,8.930670463577602
1722,9.62293448138761
1723,22.572591760036445
1724,15.913112176355362
1725,23.43997661927093
1726,7.046445511517452
1727,24.020583417935732
1728,19.27008760636336
1729,12.884376749844058
1730,21.822330148201544
1731,7.574872147379978
1732,11.643608575042913
1733,46.30830087228256
1734,7.644398268033493
1735,15.533197192557402
1736,5.156626856613457
1737,7.092957629676805
1738,5.865965187227313
1739,12.99045666095046
1740,46.01330873150669
1741,5.688882167823147
1742,47.017147324782904
1743,7.5113914333856435
1744,3.3131182453820625
1745,9.136306828569637
1746,26.487744925086712
1747,16.127617645244726
1748,18.17605090373199
1749,41.61803050662753
1750,46.28074964817164
1751,24.953010683788946
1752,9.689459495773008
1753,21.955210343968453
1754,12.870035658306882
1755,2.024573941415886
1756,44.95157195339128
1757,2.912211550430047
1758,16.334631472518492
1759,13.046445497630405
1760,48.172634301678656
1761,11.4228070012719
1762,8.907955371615094
1763,30.573647925645613
1764,8.001538815952165
1765,42.90882444139024
1766,12.977176610634203
1767,39.62056889106457
1768,14.747644326844622
1769,11.394596566434961
1770,36.349616363782395
1771,38.73011167285864
1772,17.377548427643728
1773,4.9793069924014555
1774,22.089471040340566
1775,42.70391895189945
1776,1.8199100182334444
1777,42.23423282306174
1778,18.860530543839612
1779,46.68513262903278
1780,48.12914613205303
1781,9.334399918207318
1782,45.61895189184661
1783,19.616752169304256
1784,6.024223380863428
1785,44.708629078503186
1786,33.909628338890535
1787,11.021736563160216
1788,21.14848986302207
1789,15.839320731884474
1790,11.377764828071983
1791,27.46250278435093
1792,48.3201444736264
1793,1.957445141246062
1794,14.396508937331458
1795,3.9570918641947914
1796,47.75141906051871
1797,46.68785563869153
1798,11.018835953867752
1799,9.779315373542918
1800,1.6876008138714012
1801,20.503076044545626
1802,45.19679020338608
1803,21.267275486222104
1804,9.555600667126761
1805,14.8889988127879
1806,5.841309403122599
1807,11.687370648554142
1808,18.53140892652219
1809,14.686580563948702
1810,45.4589759947281
1811,23.844094706295365
1812,45.82065483642611
1813,4.756980063565293
1814,17.950768230923746
1815,6.956622482229587
1816,20.439484683533518
1817,42.85819502932662
1818,16.868973441598573
1819,30.4650476329935
1820,44.882417014905315
1821,13.903240632907126
1822,48.63901505846221
1823,42.951780562843005
1824,40.10589246015783
1825,34.3970992761753
1826,36.53252599904239
1827,6.535334400406342
1828,48.998101298803405
1829,8.422463007160417
1830,48.592989455418106
1831,17.621363440344172
1832,8.489017195698251
1833,19.37790780359734
1834,47.86284645212455
1835,11.68993143473864
1836,4.024229356493174
1837,15.757602890607714
1838,14.332482032345197
1839,37.97454066848379
1840,45.88421672357071
1841,23.400137385681482
1842,45.506119317830915
1843,23.73004773946121
1844,12.617199801311388
1845,16.46676510277376
1846,2.9566559948744913
1847,3.7131583425367056
1848,21.910464372305864
1849,20.641573090431894
1850,15.730883730528825
1851,39.486530014169
1852,47.17127167068208
1853,6.889470938385218
1854,13.217327721578775
1855,34.68478227293766
1856,24.244589530493784
1857,48.259492511306455
1858,47.30936106870205
1859,13.128874327147381
1860,41.19843974087111
1861,47.52881752882826
1862,10.75697201867885
1863,16.156140286276617
1864,46.306225018202475
1865,22.22079237871373
1866,17.13486227319574
1867,20.57248533478793
1868,6.957084531546962
1869,8.574862295427499
1870,48.00965888667937
1871,28.79089365085772
1872,21.43847647199312
1873,10.378849087685467
1874,16.044284471018535
1875,48.41460362223979
1876,20.24503841460859
1877,9.911450171208404
1878,32.44172428921435
1879,22.7778248246095
1880,6.554854087184849
1881,48.952817792733946
1882,32.064888956086
1883,44.1291685854085
1884,9.778349730616041
1885,23.732980176231976
1886,8.360045608328731
1887,47.105432026551185
1888,8.864196492563623
1889,45.439240040655584
1890,23.088512602649722
1891,24.401690853739037
1892,27.35823366361792
1893,10.618903033877135
1894,11.621845431101443
1895,46.41751126370031
1896,22.689473502663137
1897,48.75521264171791
1898,22.709387706761177
1899,42.26382413650696
1900,18.510594915713256
1901,22.597895810925746
1902,48.21624027684765
1903,10.37915654838891
1904,1.9579072747492194
1905,11.48547067941762
1906,9.266518794376037
1907,45.25880974119689
1908,26.262842215526774
1909,27.015790774918766
1910,14.70705486992254
1911,42.26109003953489
1912,44.41809661122574
1913,9.06679011280311
1914,2.046796163638108
1915,39.17554039010936
1916,9.728987178933572
1917,47.661443273597136
1918,15.994631185382506
1919,16.0160137584586
1920,11.514634463034726
1921,42.1055795598455
1922,44.214839607720414
1923,35.52880701215257
1924,47.0426712661232
1925,16.53184397911253
1926,46.01548368187276
1927,10.04459189709833
1928,4.53685473319428
1929,47.54580657146722
1930,9.334447314551557
1931,12.335164184204991
1932,12.552622052453284
1933,15.952840344253291
1934,49.151862752032294
1935,12.331332160805017
1936,21.1507936401897
1937,46.5736329728118
1938,6.284489286873107
1939,22.46630152092592
1940,23.134223782942986
1941,17.551954365169212
1942,43.85453047660962
1943,48.99500112895771
1944,44.67963020854938
1945,6.130369413718728
1946,5.712640271371047
1947,47.34897664035493
1948,7.512168072435836
1949,30.08458254909615
1950,47.546971549631884
1951,27.90311866112
1952,45.018309237655075
1953,27.33093182682428
1954,47.59306418851091
1955,16.821408699545877
1956,47.6152233169812
1957,4.512245700006857
1958,24.11071020175691
1959,37.93046251211794
1960,40.54952738915861
1961,22.28152078801313
1962,23.08758394483798
1963,34.21225312382275
1964,47.46332073372341
1965,47.618707430951915
1966,34.24353809836396
1967,48.171563585625854
1968,43.683729211788496
1969,44.68684104911237
1970,21.868205572358274
1971,16.776370078274432
1972,3.0401347163278527
1973,48.57039934206445
1974,47.566656900329505
1975,20.482555085712814
1976,3.1339350850710557
1977,45.819312434617885
1978,14.755503751783221
1979,8.468460582002681
1980,6.822821512176123
1981,38.57313104483915
1982,8.397139863744972
1983,38.10259034362695
1984,24.794157423723743
1985,16.704533450111143
1986,7.824223277236866
1987,28.01133479173415
1988,47.477158406289476
1989,17.395283926182525
1990,25.79719925356784
1991,34.37614639093081
1992,6.906122570913107
1993,48.818000224289015
1994,1.9130006968016176
1995,12.887727591362559
1996,17.682985967370747
1997,29.016876957656518
1998,42.461950260712655
1999,9.264253500458901
2000,24.841878724577985
2001,11.218145206575693
2002,29.61570266220059
2003,14.289002760697416
2004,13.977682343705032
2005,7.579346800241746
2006,31.95175521578647
2007,20.551965944901248
2008,47.440292573361766
2009,14.179611374714193
2010,2.8858097802126226
2011,10.577886036673174
2012,9.665449861407156
2013,48.062157643803346
2014,26.64472834247869
2015,32.37459723477152
2016,47.21791501077256
2017,1.957445141246062
2018,45.44227385963175
2019,48.1715163920735
2020,32.4664745283519
2021,45.19687925358724
2022,6.820347469765369
2023,47.17268472081153
2024,9.889459390098567
2025,6.601042674458614
2026,20.264442742860915
2027,25.22092826584681
2028,5.751130797987368
2029,27.01891554354657
2030,45.86335006312566
2031,22.953142712534515
2032,37.395203879726
2033,12.84455840509424
2034,28.595578589507497
2035,32.13247616006767
2036,30.261638959499145
2037,22.43922270561953
2038,46.81620703652515
2039,22.087123084041515
2040,11.751486237531521
2041,16.37550037169908
2042,8.000613346434172
2043,48.39465157735347
2044,39.79679345768869
2045,47.94955089954225
2046,14.354112549428807
2047,10.710290305572364
2048,11.332538371595229
2049,19.066171609346064
2050,6.8015289566293715
2051,10.511547051188977
2052,3.867745317934154
2053,27.46742064950749
2054,3.933935853694907
2055,7.417559008443699
2056,8.155665631179637
2057,26.487788706143416
2058,3.9571004507640386
2059,14.155975818773786
2060,10.532434282042198
2061,45.41643349598354
2062,45.3532772960118
2063,13.178377066072695
2064,18.778031936327817
2065,45.551766421772875
2066,16.711329966551162
2067,7.978031853896741
2068,7.9334698924174365
2069,9.555333763808726
2070,25.131569283814652
2071,4.6669631469173485
2072,48.0628194588028
2073,19.64153826399325
2074,26.904542757216657
2075,49.14860166055502
2076,30.63985552819874
2077,42.83777807858865
2078,44.10615326643075
2079,25.445247810371228
2080,2.046796163638108
2081,25.930373726160415
2082,46.12980499413555
2083,11.506070720775709
2084,22.353736855398374
2085,16.887057476445065
2086,5.845973512004787
2087,19.312176139117927
2088,18.753305046580184
2089,16.065831886713557
2090,31.62138999099445
2091,46.28171180251876
2092,13.510584507782717
2093,32.66384112121031
2094,6.019362099613485
2095,9.467252777872677
2096,48.23935622147798
2097,42.47929927282503
2098,4.778821435014593
2099,22.19151757595041
2100,14.199849484032455
2101,5.381818977084649
2102,19.791365159510647
2103,41.99092922417801
2104,29.470086067938706
2105,47.57459984879465
2106,9.778372422510332
2107,48.330123708028026
2108,11.328446996309495
2109,5.71216828819788
2110,21.997757327494476
2111,48.280102697691646
2112,17.956140273218317
2113,3.0015849923640143
2114,48.72917845299564
2115,48.653655770885635
2116,47.14876986499885
2117,45.25631689964426
2118,5.467741630702019
2119,27.732526655454866
2120,20.02074738349007
2121,20.83899819735396
2122,48.77413265866073
2123,23.039191037380753
2124,39.681865141362096
2125,49.21887790098967
2126,3.4640499749098197
2127,43.03640612519864
2128,17.288876993936206
2129,47.791602912114314
2130,10.705664508631695
2131,44.15409026060263
2132,20.199052213837852
2133,26.732458815806424
2134,18.799211201882272
2135,12.425837772157935
2136,13.465222558164518
2137,47.14479872763917
2138,20.046212375920753
2139,10.153112164295667
2140,9.800108435393195
2141,27.951572246849647
2142,41.414567927206306
2143,14.892271967128965
2144,25.64437627277519
2145,42.176065891283976
2146,34.13385159632035
2147,9.840975912353802
2148,26.660680418750054
2149,15.777212428922905
2150,4.264274850318359
2151,16.33584187617987
2152,5.779306938037713
2153,28.883327116635915
2154,45.569443895033295
2155,25.443717199961803
2156,48.65645878384355
2157,8.688987524612184
2158,13.284347856219473
2159,6.889460958397607
2160,47.76979801361107
2161,44.641634870644054
2162,2.868251659030681
2163,0.9602194787379973
2164,44.654820134486165
2165,12.28546183425427
2166,48.52654001046625
2167,31.75377624560287
2168,48.529542452061015
2169,4.956623186945673
2170,45.94390341711077
2171,34.78187779563075
2172,31.820170320463337
2173,47.95124810097821
2174,5.890268460297168
2175,9.642054491419
2176,11.933932462515843
2177,47.45957903512036
2178,5.667720922791181
2179,36.394237025942935
2180,11.223288910236098
2181,9.55519754397146
2182,46.17345639835571
2183,9.778348169405525
2184,12.77977952631337
2185,5.024224076209435
2186,13.288408891816987
2187,25.17717635689265
2188,24.287112987162747
2189,16.913509008299485
2190,15.61703558152306
2191,27.620755682878666
2192,33.820336325069285
2193,49.018100143065254
2194,28.548432955326746
2195,17.86350005493879
2196,22.82283827485494
2197,47.94697920397721
2198,14.682599963064964
2199,12.618834924022053
2200,3.734600197083766
2201,25.633096506439916
2202,23.26677698035819
2203,17.886446099938443
2204,35.685301248764276
2205,48.84036207872679
2206,5.468201254168702
2207,6.999901886711794
2208,37.96800479348842
2209,48.63550201794909
2210,3.8894631174640275
2211,8.91123815875417
2212,11.489487941633547
2213,24.331248432516198
2214,16.26548637421857
2215,9.444557290915473
2216,42.3282625016608
2217,24.52720486136793
2218,6.001071348017478
2219,8.265723642225744
2220,4.532202014146406
2221,10.801042549249656
2222,18.533101721383844
2223,48.3470012746002
2224,11.062848208794716
2225,27.638141748730202
2226,7.001529066143692
2227,24.199061881241835
2228,7.60337911860444
2229,47.909370488453106
2230,47.948904551382526
2231,5.956612732642324
2232,16.28852349788961
2233,12.155694339485883
2234,1.9130006968016178
2235,9.48569496068192
2236,39.06445152694995
2237,44.61491160706056
2238,13.639660256208646
2239,48.37121508709738
2240,49.03871255805698
2241,13.758461224216553
2242,47.92826240674099
2243,45.01729288710308
2244,11.999389596810651
2245,47.818882342636186
2246,22.309793147356764
2247,21.8797119909459
2248,45.97347871942851
2249,9.001538814364231
2250,15.443458484592158
2251,2.107204351785184
2252,45.87969623025924
2253,29.016455656956115
2254,35.130019144535574
2255,7.844084128076041
2256,47.95075530136295
2257,48.41801535557273
2258,5.6223339925856815
2259,17.974402089427286
2260,47.63858878132551
2261,27.553315432504622
2262,46.41516866188449
2263,5.644889712273194
2264,46.68262999557159
2265,31.2382725898466
2266,47.994794019304734
2267,15.977918844907872
2268,37.79744353798604
2269,21.110542845882023
2270,48.78865804829071
2271,48.39331766764796
2272,47.905243556105354
2273,4.707403298390923
2274,42.776114862436685
2275,18.61694049420639
2276,48.30603640591005
2277,17.75186498485758
2278,47.83651669187099
2279,48.05999724270743
2280,45.90823264874779
2281,4.001535302204277
2282,17.31126306069187
2283,10.111219512335575
2284,7.97834828220336
2285,8.486445497620224
2286,46.48570811249721
2287,43.83851179762479
2288,47.99476922726687
2289,44.75165318866616
2290,8.52974642411681
2291,43.48499947474575
2292,46.46267345900172
2293,29.72914125020667
2294,1.290778474579395
2295,46.88349624328991
2296,37.10730877383679
2297,6.645973567499913
2298,6.846279173652717
2299,25.575876802097014
2300,48.12628014944702
2301,16.482497623711016
2302,48.9972370781156
2303,7.023294693583914
2304,12.001056787651923
2305,3.9126464133153878
2306,46.34888685488733
2307,9.351170449366833
2308,9.334182123143405
2309,17.77615407393309
2310,39.44037509796579
2311,2.024573941415886
2312,48.66036359327387
2313,47.950507644194495
2314,10.908448241118734
2315,33.88457644382954
2316,47.50451136366256
2317,21.347603576658653
2318,13.023796542402119
2319,33.084598309784894
2320,28.508826877407685
2321,49.191199851199244
2322,48.19586227988041
2323,48.81665066775929
2324,15.594528508733552
2325,29.132039506189347
2326,5.046446298431657
2327,10.845102767991504
2328,5.73487225291206
2329,16.147690610934937
2330,34.06533442269197
2331,14.51216812627667
2332,17.467003094799523
2333,20.775575562277293
2334,48.01728369199935
2335,46.53298482034328
2336,48.949502238947545
2337,30.912630412324905
2338,27.93294587535242
2339,17.576577377183398
2340,23.109330929205793
2341,4.153111909041576
2342,20.725831294243967
2343,4.670980724642657
2344,41.44157214719799
2345,27.841365868132137
2346,37.712886323377376
2347,25.064591594470407
2348,20.066154699591277
2349,11.822320391462528
2350,49.05790361026839
2351,48.52804537409047
2352,30.17024157132774
2353,48.99492513296159
2354,31.15060625577449
2355,45.43855492574001
2356,2.0177963962284364
2357,47.83465512913002
2358,6.024223380863428
2359,39.16990707748599
2360,43.23468478439426
2361,33.110585511613756
2362,24.37504365049326
2363,28.3788458685381
2364,8.756268192832827
2365,25.04262609932098
2366,21.068857425973462
2367,49.019512881186046
2368,3.9793140864170136
2369,15.816490867984829
2370,49.57508175673253
2371,23.952832162812207
2372,5.842001048759368
2373,1.957445141246062
2374,25.218890302141467
2375,44.55241038820865
2376,5.91249068251939
2377,49.30512483905329
2378,35.5294899230257
2379,17.5551774168053
2380,8.733456090753288
2381,48.390834086199284
2382,22.286988420134684
2383,10.5778620108861
2384,9.800444611411143
2385,16.64456563913241
2386,15.063751162027243
2387,14.709956971764822
2388,47.705580558075646
2389,15.200298406683006
2390,17.462444399280788
2391,20.818879537062717
2392,16.66677486352626
2393,37.506931618692875
2394,42.483700239940354
2395,49.26298892745606
2396,48.70839023685103
2397,5.752177825221622
2398,11.288380634022003
2399,48.23904038733935
2400,6.622816914615671
2401,48.575831231311426
2402,48.72794319510687
2403,47.37190984793514
2404,49.24074808489531
2405,13.30967033072845
2406,13.601056848790009
2407,9.577277982139107
2408,6.845026503173477
2409,7.795547470159137
2410,48.746264415643324
2411,14.063206886648747
2412,10.489945737683014
2413,9.044590359221562
2414,10.867723608097059
2415,24.687452780294695
2416,48.418557842301105
2417,15.377861864851269
2418,13.467180644619738
2419,6.907986015939197
2420,13.129736110944366
2421,21.46331533496695
2422,16.907648707840202
2423,1.6876008138714012
2424,2.77904499982184
2425,25.331765114097916
2426,27.354705189409792
2427,7.509958398217725
2428,19.443879599178732
2429,1.0641115006181308
2430,8.645511257499631
2431,30.99570449500614
2432,1.9130006968016178
2433,48.30615185945783
2434,32.747228282269056
2435,13.381437015779037
2436,10.578718125250521
2437,47.90580452368656
2438,14.889955589631569
2439,11.378363557210635
2440,11.801066721700483
2441,16.932460375487878
2442,14.046445497630343
2443,44.04301300242253
2444,17.844557320969074
2445,18.687742800444532
2446,47.63922532495332
2447,40.597933581486735
2448,15.885636825692012
2449,48.28286387674143
2450,48.325831371672905
2451,48.257253068998324
2452,16.66584203284266
2453,10.22232041452484
2454,49.030975630766356
2455,47.99445686923764
2456,6.356463860679288
2457,26.46567513986601
2458,5.555274175426474
2459,24.01912668086852
2460,49.28510032002933
2461,48.238324347457024
2462,20.620765556804205
2463,14.710592819497267
2464,47.08174711137675
2465,1.084900306540033
2466,25.67775117659642
2467,16.733724796069353
2468,2.001889585690506
2469,20.220796002113385
2470,34.30820454519894
2471,8.711710187193
2472,25.638053895641324
2473,25.70674016458647
2474,48.438579193434464
2475,43.818831442055526
2476,40.39505171703909
2477,48.369106899409395
2478,7.688540173578174
2479,4.844555472010135
2480,10.794657400512891
2481,48.572268686733146
2482,48.19037545541705
2483,48.589784113724726
2484,49.307455241236845
2485,26.196873058612788
2486,48.44027473345642
2487,23.12902415309102
2488,47.08439869426205
2489,35.70744683942064
2490,19.795726722979424
2491,45.3067033850521
2492,2.690156273020584
2493,18.421362216855876
2494,24.885029331418718
2495,4.087022025663518
2496,45.861239464998704
2497,37.72589616895795
2498,18.413694453814088
2499,28.600173137586363
2500,17.756163062545863
2501,48.638954042177545
2502,43.42049030825715
2503,23.4171380566277
2504,8.466794966475097
2505,19.309762690382296
2506,18.55456093489361
2507,43.44392644883964
2508,46.61775180399055
2509,48.12868183178749
2510,46.19192510026784
2511,25.153779726849912
2512,5.8904188579609125
2513,3.5568227775996175
2514,9.023293465024631
2515,49.23943948112958
2516,39.57647902131347
2517,3.8464515787153957
2518,6.97930684392147
2519,21.933037912487812
2520,13.463615560426604
2521,6.024223380863428
2522,48.27979234118829
2523,29.682904713327048
2524,2.868251659030681
2525,28.234961691471874
2526,42.52942879822432
2527,7.046445511517452
2528,4.618023606016749
2529,45.925920773019975
2530,47.77415279797734
2531,40.88530634306443
2532,31.946883042500698
2533,16.30679537939564
2534,48.10510385574113
2535,47.69887618414234
2536,22.33285033708622
2537,46.28274553543938
2538,7.534712117827408
2539,38.039692217541784
2540,19.08707008951029
2541,48.455756754170956
2542,49.058276870878814
2543,12.845973508708568
2544,47.1486353022572
2545,44.81933428536768
2546,11.865832373276952
2547,6.6696925928634645
2548,8.800093936689866
2549,47.17162616079205
2550,20.573119702480852
2551,1.9352229190238397
2552,48.794046370424326
2553,48.530366484042105
2554,40.483668562787976
2555,44.17336468527967
2556,8.84454008674021
2557,24.349656422899283
2558,24.621400506900347
2559,46.16607520711996
2560,4.084523642309881
2561,47.349563141351645
2562,46.48603570293679
2563,47.236630883435666
2564,30.441738363526873
2565,33.99262479712956
2566,4.734863243303758
2567,16.667101422129278
2568,36.75335642596038
2569,48.52297298440778
2570,15.822336166983467
2571,11.774642794787622
2572,19.287596917792907
2573,40.327413513516895
2574,48.17396991621992
2575,18.3122660211216
2576,48.619339113476656
2577,27.152868939479713
2578,46.90582738393241
2579,8.467709240530857
2580,6.623751345277691
2581,29.98936825069822
2582,3.59734321108851
2583,3.8904241910931656
2584,47.1065166907896
2585,48.329016152128595
2586,47.39169185377232
2587,5.690418103512568
2588,4.9342409257101885
2589,4.0173808838526215
2590,29.66394993881106
2591,26.3537653668823
2592,25.376459935079
2593,28.62094123782343
2594,47.72431128912414
2595,46.46261147096915
2596,42.040909346123385
2597,15.622778426210685
2598,24.421197191566726
2599,8.046373221169763
2600,8.312640053132352
2601,3.3131182453820625
2602,47.906719601189465
2603,46.528173298898295
2604,22.066946143485396
2605,8.8405798312775
2606,44.78791847576871
2607,27.883774139974243
2608,26.352059517731117
2609,10.70506913373913
2610,32.33152895796574
2611,2.867767105985603
2612,10.845805923823159
2613,3.9793130799820546
2614,48.68461237820172
2615,37.62051242012276
2616,45.97147950884928
2617,16.263922935962395
