,Double DQN
1347,11.289702378178127
1348,15.355026053807157
1349,48.32935691110844
1350,48.70462958620808
1351,48.12785966454471
1352,3.19734321108851
1353,18.977876095693123
1354,13.797959039251014
1355,14.795015155317426
1356,12.532041263643146
1357,17.867572883014542
1358,6.757084531546962
1359,20.84431862193457
1360,24.910289477898296
1361,23.264873776010322
1362,1.8484860850519291
1363,15.510747208932
1364,21.816944951511516
1365,12.999475445361552
1366,16.445486822126234
1367,22.665377154739737
1368,18.44363525716369
1369,14.441605367833139
1370,23.413156212693934
1371,18.859332718590895
1372,14.37283148458231
1373,1.7104891627863952
1374,5.667122594336652
1375,3.2707832237464234
1376,47.81836170709293
1377,6.779355392985649
1378,14.02280686977804
1379,14.617062827711743
1380,3.801535302204277
1381,16.288838059106848
1382,6.201044075062473
1383,47.85878310991929
1384,44.06118772225008
1385,4.645829296136463
1386,34.51216208216027
1387,2.0241118079127283
1388,7.512858457363024
1389,46.86253373145277
1390,43.375060351268395
1391,24.486137793852162
1392,32.81945875046179
1393,11.355653982296095
1394,8.04644549945909
1395,18.84455705239299
1396,34.173183104583835
1397,46.92855491221038
1398,5.134441290823168
1399,11.133573954312649
1400,11.312640053853164
1401,11.17838530763785
1402,21.37553962587102
1403,4.023757524426499
1404,47.19523959921678
1405,47.78959772184232
1406,3.601930825293664
1407,16.681271426829124
1408,20.042015056642118
1409,14.223918781404558
1410,10.401378770638667
1411,40.83955021194716
1412,22.35342188349267
1413,25.554359652520283
1414,22.778210316242912
1415,5.63991593442302
1416,24.887536306577683
1417,14.912489881718075
1418,18.131934719272348
1419,16.645029155862524
1420,12.779824995316256
1421,42.684572485379434
1422,47.329434980744175
1423,11.018685462035245
1424,20.975100706300555
1425,19.089280309196695
1426,47.394193096907024
1427,22.5962822802571
1428,1.8865766849001113
1429,8.467733579694404
1430,14.59835198764351
1431,10.089795715617084
1432,48.68426307807269
1433,11.600584814102533
1434,23.222342025333557
1435,34.70936480963185
1436,18.99569182447763
1437,15.46069478521264
1438,6.712640177254803
1439,8.622701547095788
1440,1.711111111111111
1441,46.88533216973377
1442,4.930671264138104
1443,17.666278809680087
1444,16.730234750254404
1445,13.557233048729852
1446,29.021742908744766
1447,19.64670134569725
1448,41.50930223049225
1449,20.37272315254949
1450,32.99581656594231
1451,14.356168957751754
1452,20.684146587490233
1453,5.558776315071838
1454,46.81892860121215
1455,23.90937991450951
1456,7.689945928652164
1457,9.245157398955838
1458,47.12963749736378
1459,27.17007964145769
1460,47.347575837258205
1461,1.9130006968016178
1462,24.864914368634917
1463,3.713118245382063
1464,23.642179689983646
1465,47.08315471024897
1466,5.930670568792097
1467,11.155235246162347
1468,20.820431988783362
1469,16.24550126630692
1470,16.08663443355621
1471,15.732578680356875
1472,24.421223438312538
1473,48.169189672624086
1474,19.754550387528855
1475,18.156287623389897
1476,3.845398673398317
1477,15.174718890736969
1478,2.9122115504300474
1479,10.506154401181309
1480,22.55658398027736
1481,15.000250302010073
1482,9.735267908895397
1483,14.796594068853748
1484,19.51026182412265
1485,37.27715184621078
1486,13.910494327024086
1487,11.328113501568733
1488,18.37749793038475
1489,24.597818913143144
1490,15.845043392338402
1491,15.046445497630334
1492,20.37475202890491
1493,23.681161916824877
1494,2.1571320725475585
1495,48.08697523029141
1496,9.470096756012532
1497,10.063069444618016
1498,46.56958234263064
1499,13.267983545483256
1500,12.799196985987836
1501,11.867723605543565
1502,47.816519534977616
1503,23.948308721951932
1504,32.26145748440731
1505,9.001058097076903
1506,21.68804291264271
1507,27.55420466423315
1508,34.06295953484109
1509,28.464965096135867
1510,7.355530829739151
1511,49.351451938213266
1512,18.332001210805885
1513,13.616878666481718
1514,4.309154685044173
1515,18.910293666279667
1516,27.417928565446438
1517,18.443164926035823
1518,10.844446311343322
1519,8.04644549945909
1520,5.023752097177873
1521,23.82138785827401
1522,14.710144847616522
1523,43.683334360064315
1524,10.689483688290307
1525,8.912834466881602
1526,13.621475363122778
1527,25.465390161352204
1528,9.779147573857593
1529,16.681641853374646
1530,18.347437177395648
1531,47.463380041320406
1532,19.682655778516484
1533,18.44392185419902
1534,20.176771618723464
1535,32.664848019531995
1536,8.667515452051548
1537,48.816903734553044
1538,16.643612583313313
1539,46.2179453233703
1540,8.75693434004963
1541,23.132191106791183
1542,8.490417829321462
1543,11.202070804268589
1544,46.506997447984794
1545,30.976960464304785
1546,9.199311923781535
1547,44.017131965026714
1548,6.845351322125476
1549,12.862300047781769
1550,1.313462830304775
1551,5.729740573980704
1552,2.912239179751355
1553,18.82184575674066
1554,20.287917908161276
1555,2.7128405477258584
1556,17.444920907745384
1557,10.823279110493283
1558,11.640375320669097
1559,47.172556847785934
1560,4.02330087348971
1561,8.751667315089305
1562,1.8040416406074844
1563,15.70890229537875
1564,10.733903764577073
1565,18.859343269033516
1566,11.77741956124904
1567,48.86050524949833
1568,3.489952178286833
1569,48.484650086792946
1570,44.37276652988418
1571,17.908905528694223
1572,19.48902070986618
1573,9.199782363584218
1574,9.601081778432777
1575,16.888984643487753
1576,13.999975150528503
1577,1.8467961636381087
1578,48.28137628930237
1579,2.044815430865424
1580,12.488171008651904
1581,12.756000104890415
1582,8.04644549945909
1583,46.46224385782228
1584,25.732484069686873
1585,37.35334677068541
1586,5.423144395487758
1587,4.995690810223702
1588,22.753927678780226
1589,48.86202950711998
1590,9.62218600863921
1591,47.35143331368313
1592,10.179306828519469
1593,47.594475610058765
1594,13.483829037304037
1595,26.573779005109966
1596,30.202950904228963
1597,45.706430980931096
1598,17.750230325982326
1599,22.912167937535344
1600,28.751400504167705
1601,47.059323177911914
1602,14.044225442505022
1603,23.710751921394507
1604,11.001056787314823
1605,15.489323437353642
1606,13.97821228285029
1607,13.110304456258122
1608,29.66487213048119
1609,48.55018869288298
1610,17.553581535090007
1611,17.48883664121995
1612,38.79965036048076
1613,13.02092931948111
1614,24.331538734105607
1615,14.909447948795123
1616,21.886500718619242
1617,8.841786854763344
1618,19.198051058720424
1619,18.482991716686758
1620,2.912239179751355
1621,16.555503749176086
1622,39.04376137412077
1623,15.305171027012602
1624,34.1459280684436
1625,19.509503238545367
1626,1.8690183858603309
1627,47.88395642985617
1628,18.881300604442615
1629,5.801529067560343
1630,45.99337716426165
1631,14.377731376472893
1632,5.2450393398296535
1633,48.90604483610635
1634,18.882326651051823
1635,10.978198041447426
1636,3.735340467604285
1637,19.309002470101372
1638,13.88995994750095
1639,4.77346858800148
1640,3.7131583425367056
1641,48.7091858250985
1642,20.15520592105252
1643,11.266359824752877
1644,4.595622273613312
1645,24.532029466018507
1646,30.394111882737665
1647,9.177914671892893
1648,24.903373778901564
1649,26.480582946452163
1650,48.21971197497942
1651,49.218100284079114
1652,26.97878709868818
1653,46.79844982783441
1654,12.511695957227083
1655,48.995391591254425
1656,15.196154535238552
1657,47.45549606889421
1658,46.88522314387444
1659,27.909147836069767
1660,25.39619978614536
1661,1.8685562523571733
1662,49.34772766005929
1663,46.572660102404775
1664,34.862687601345144
1665,48.92919682363909
1666,31.03836654464851
1667,46.103031411418065
1668,13.465684925741947
1669,15.51051801111718
1670,31.465820785798734
1671,8.821835572117614
1672,23.753851010052646
1673,11.776943559904389
1674,18.421376249717177
1675,2.9571405479195696
1676,28.70917232849591
1677,23.731052437880884
1678,24.732834462100158
1679,47.2613696479878
1680,12.109365150737853
1681,46.236925091173674
1682,43.904960310234074
1683,13.6864265127417
1684,47.81423449327253
1685,49.0601510208679
1686,23.11248944042143
1687,16.661104150134936
1688,1.8907784745793954
1689,47.35056831070018
1690,30.97721077902094
1691,19.17698188994041
1692,3.9126560063195943
1693,16.682959634312805
1694,7.977471082593505
1695,27.305684355756295
1696,15.534243795876746
1697,13.933918064159645
1698,48.32774403245767
1699,48.79647311629765
1700,36.616100335292224
1701,47.65520154765113
1702,47.660975295189466
1703,5.489968395694866
1704,47.70640900588456
1705,18.5290157402885
1706,18.155989653923385
1707,24.39665770034966
1708,21.35317049518226
1709,18.80012246973908
1710,47.68274655501012
1711,14.978082709672574
1712,33.03898603800289
1713,47.12678808978919
1714,9.62277842624241
1715,13.017351578680506
1716,47.57561504519084
1717,4.024229356493174
1718,12.70531417002339
1719,28.083213422623132
1720,48.21519356396017
1721,25.35333733745448
1722,5.845001064955568
1723,2.267794735306911
1724,14.39997222667919
1725,15.80105697367508
1726,24.570556172323855
1727,47.6352127093408
1728,9.934400034494661
1729,14.153112164297
1730,25.06577042952195
1731,22.150088551087883
1732,43.199458527311194
1733,8.913112166334866
1734,16.00038618783289
1735,47.54104129455421
1736,5.5731111702684135
1737,13.107724633681542
1738,47.10854945562583
1739,25.48290702930804
1740,47.96992565687255
1741,27.998206899181092
1742,8.750987276073902
1743,22.688515210116115
1744,13.550736837629055
1745,22.152341448022714
1746,20.815597649177473
1747,19.195195549513947
1748,18.086665092681272
1749,16.28194968449916
1750,4.889956517099273
1751,6.061423234878548
1752,4.0237671174307055
1753,48.389964562209826
1754,49.1285869378684
1755,15.401161555832443
1756,7.046445511517452
1757,16.129959947506784
1758,47.61999933121872
1759,1.7320452583158457
1760,15.910790942748722
1761,45.63651616173843
1762,14.688543928564878
1763,10.048301365683038
1764,23.175653802745387
1765,29.66489071348238
1766,43.81925251160503
1767,47.793797260496405
1768,4.951668348560903
1769,15.575418370549794
1770,30.641077716022693
1771,4.79937727612443
1772,23.773576862574476
1773,5.884372282493352
1774,12.951681522457221
1775,14.910766067776658
1776,2.4225267099902914
1777,3.8682019688709435
1778,46.529932909731194
1779,15.509214780888268
1780,2.890936120314483
1781,18.461362085392327
1782,13.132823573449217
1783,45.27955362451169
1784,17.154803067813692
1785,22.53343169160026
1786,16.066138264505735
1787,46.92129518551088
1788,49.53020681714388
1789,20.690504888292402
1790,47.42048181176692
1791,18.55097526481967
1792,6.177622651639383
1793,24.154572126157998
1794,3.950645670317441
1795,2.846020961436447
1796,21.90742990187146
1797,29.509356987885546
1798,1.9327106094585282
1799,17.97930682964792
1800,14.242482333266944
1801,13.884057880554954
1802,39.34111333025129
1803,21.555323443826207
1804,17.021908946718955
1805,48.51029084441074
1806,13.066764964579935
1807,29.3962114472481
1808,21.52817216343842
1809,47.706339996873595
1810,47.572739930665755
1811,12.776964872707593
1812,6.311869443061367
1813,45.08311275940883
1814,48.1233955001047
1815,5.024224076209435
1816,41.188797349597635
1817,6.5348741830080765
1818,30.129957938540844
1819,8.62280255999616
1820,2.10679786799535
1821,11.867379290060994
1822,21.132888127574777
1823,46.863043069029956
1824,6.690258869290044
1825,24.487444690699327
1826,9.201528942773217
1827,17.601004030620327
1828,33.4620437135294
1829,44.220256670423204
1830,9.74885471842582
1831,4.957095170480288
1832,9.600420266907355
1833,47.03905004233125
1834,21.53074600961062
1835,16.55565408775453
1836,17.800126895116723
1837,42.3686914954569
1838,47.348268008211214
1839,17.153704095106967
1840,12.556140442641558
1841,11.129263961275543
1842,12.130733360167113
1843,13.13343149907393
1844,20.599654770705257
1845,27.685698107895092
1846,36.74613914271456
1847,11.245039104779021
1848,42.439293879087224
1849,47.567292382878506
1850,12.023293393600833
1851,8.485131647060403
1852,38.61805293626858
1853,13.911498949690758
1854,48.5964649235805
1855,34.37584729873262
1856,16.557086044926766
1857,29.419235224670185
1858,47.41231750727805
1859,25.089120836434457
1860,17.69224366491309
1861,46.73167990443268
1862,6.1772607877923855
1863,44.375386977954136
1864,47.76516080044262
1865,38.380431482175155
1866,48.684276693745225
1867,15.310626396119503
1868,47.92785568442892
1869,47.809718211855476
1870,48.44081410876902
1871,4.661190639215382
1872,1.9579072747492194
1873,35.93028321542911
1874,12.488018848267856
1875,18.490971030441262
1876,23.35280702887105
1877,41.68307029911007
1878,11.421250359450344
1879,6.823264981234482
1880,24.642264219127046
1881,48.54549507728279
1882,46.66235973295223
1883,35.37456682263177
1884,48.1745870231277
1885,48.04265544152606
1886,22.283651802983254
1887,48.96897863094143
1888,12.550999952504212
1889,15.378542497718971
1890,5.928966850206731
1891,30.594167057963993
1892,46.16847047354894
1893,43.92641159138179
1894,45.90710223124312
1895,8.222186590535546
1896,4.555951319247435
1897,46.97909601254998
1898,24.175822405070306
1899,47.64283220070927
1900,19.996056734096634
1901,6.822642728458112
1902,11.889945849677982
1903,34.77623943094197
1904,2.8238072145862367
1905,5.355204995003097
1906,1.9356850525269975
1907,31.99807499811421
1908,19.77513966876941
1909,9.755192677465189
1910,47.929860968638486
1911,48.08354970731174
1912,42.53159951805816
1913,3.7125360599577726
1914,0.9987119249825123
1915,20.823194616505337
1916,6.756355786493423
1917,10.505339035017045
1918,4.062772155063772
1919,22.02026226646876
1920,26.533101950952172
1921,6.915424382172896
1922,38.774133153611324
1923,44.04106936152222
1924,48.997334959908486
1925,4.734863208288984
1926,12.792986306847704
1927,25.638487287886278
1928,7.062570781669819
1929,10.555668330271702
1930,46.282576767924276
1931,46.837773018893685
1932,16.421706471369472
1933,46.549951257681606
1934,16.4443416818382
1935,47.77342343337878
1936,12.201077648808507
1937,47.521766079854345
1938,28.95354317153425
1939,44.948493520828166
1940,16.57311571446557
1941,42.30630349368236
1942,20.859128397756876
1943,2.024573941415886
1944,12.130536338687225
1945,40.2861909049337
1946,15.128343229982168
1947,15.71170569390527
1948,6.2454986090007605
1949,21.178226578246065
1950,4.421872357015771
1951,20.77443693660832
1952,47.041032748613915
1953,48.7288998024667
1954,16.666291685216976
1955,32.22141172348475
1956,12.332280900074132
1957,1.9134628303047752
1958,18.425129052721445
1959,28.192263821553627
1960,15.489489587719637
1961,46.4156594996997
1962,27.841753091538507
1963,48.013618728977015
1964,16.17982127905063
1965,7.663045490438102
1966,21.61918397894659
1967,23.835580057294262
1968,46.52944348165423
1969,8.666818612364867
1970,4.819560153026993
1971,8.712097970113673
1972,4.305635083659827
1973,4.934401046922324
1974,2.846491675870039
1975,24.77921556151918
1976,45.369962903563014
1977,48.93091533219613
1978,32.8628108865024
1979,7.826063390143647
1980,48.260151088631446
1981,21.308820578653126
1982,26.730889267388093
1983,30.687379021152157
1984,48.37029338429981
1985,7.661885400449828
1986,12.046445497630883
1987,17.529782911730198
1988,48.0603683919283
1989,12.356186251365681
1990,33.04024067058649
1991,2.1304125326268064
1992,24.5061604712995
1993,8.797227645677072
1994,1.1293447509844774
1995,23.868667732123654
1996,11.238185787544163
1997,23.643011575168348
1998,43.084877600848955
1999,15.933927916133328
2000,14.26371604893559
2001,16.13105469639378
2002,48.885534785034295
2003,47.328835056640486
2004,32.26314929122154
2005,6.5131121781841195
2006,13.844528478607891
2007,11.553404506741304
2008,22.44593574621534
2009,9.978831928478687
2010,13.10819513289612
2011,5.089796516173314
2012,10.912640051307024
2013,48.662785741602306
2014,47.79100315410869
2015,10.357084495415698
2016,24.15425962360546
2017,5.8445544579543425
2018,20.377389698618025
2019,24.59939081362473
2020,49.129553464072984
2021,7.201529110997105
2022,21.77743887949467
2023,30.9539046651834
2024,46.59809072733927
2025,3.8899619094044344
2026,4.668668520653879
2027,13.195213752549558
2028,0.9543542468692606
2029,2.6461738810591915
2030,12.934800386820736
2031,7.733427318777297
2032,19.13199536124859
2033,14.37776430833369
2034,44.685695534155606
2035,24.375851830794307
2036,25.89198565099724
2037,18.884545124665948
2038,20.199003962239868
2039,5.750269276610115
2040,45.777307720936555
2041,41.86212913908682
2042,15.888849434107291
2043,47.86448865667783
2044,11.711210922962042
2045,46.37184686627965
2046,3.927857305882049
2047,31.398232747073383
2048,29.6634940962946
2049,28.50689210422072
2050,25.589361916832424
2051,2.7997487844151827
2052,45.415888491155556
2053,42.902920579205215
2054,43.33460375421431
2055,12.797071736691784
2056,40.06355653891068
2057,49.286640756281194
2058,6.2904277168994165
2059,19.393570310389904
2060,48.75141898404274
2061,42.21379224645761
2062,18.861404714606202
2063,1.9796673634682842
2064,11.131268077399092
2065,3.957090857759832
2066,47.84096773302
2067,20.353302214405073
2068,1.9130006968016178
2069,26.4630982116099
2070,3.668251659030681
2071,47.87847691703618
2072,2.9566836241958
2073,16.844554368359027
2074,13.551664818346168
2075,42.79169134574664
2076,0.9824417009602194
2077,18.731100830685833
2078,48.750898634396385
2079,18.842193999969428
2080,11.86773330173116
2081,31.374582537284397
2082,16.99526072475669
2083,45.92633399016718
2084,43.12987742504996
2085,48.129734490712124
2086,1.9130006968016178
2087,33.729893471434906
2088,47.08102971693262
2089,34.2204279648331
2090,24.485507452364054
2091,22.003841143793828
2092,26.24082281803495
2093,30.01535471004088
2094,11.800099951053937
2095,26.576469552982807
2096,18.19157048892995
2097,5.956598141479044
2098,4.64377556683204
2099,48.038907520140164
2100,3.735340467604285
2101,48.438268419796906
2102,9.488185458326111
2103,44.946036684856885
2104,12.20124714945489
2105,6.001538919578726
2106,16.57728176666949
2107,26.641599003706748
2108,1.8690183858603309
2109,9.754305291205043
2110,5.778360040136472
2111,40.10834834565817
2112,6.889459575461452
2113,10.152469780407664
2114,46.816526041999346
2115,45.99740562619338
2116,9.818625211858405
2117,48.1739774069685
2118,46.54588249997809
2119,11.578212320001997
2120,47.81949784988751
2121,31.528379720408683
2122,33.486402448636206
2123,21.70879208270172
2124,12.129836347377717
2125,31.663469647701447
2126,11.378675645649473
2127,16.310804025249638
2128,3.708454322199621
2129,16.22324069996295
2130,14.045506762662692
2131,8.040151009538931
2132,15.7116959936285
2133,3.068201968870944
2134,15.372163348252387
2135,45.34412158193092
2136,22.42012874102784
2137,34.730024382002455
2138,39.64029796491452
2139,44.97085838906773
2140,8.711546498233615
2141,9.200122487693578
2142,45.020120364168825
2143,46.64543382173382
2144,46.99493278001194
2145,44.126668836581366
2146,48.10257536132522
2147,15.372452939598675
2148,33.01468352207839
2149,14.801062971423915
2150,20.731072157484032
2151,33.2601977453609
2152,10.134712103972001
2153,16.749499557540396
2154,45.61523720556367
2155,48.3518460009546
2156,11.95344857949619
2157,13.135520085319415
2158,46.973994157859956
2159,42.863793310720936
2160,48.08605453656596
2161,48.65817204574787
2162,44.307128300594414
2163,4.667579686399076
2164,1.891240608082553
2165,15.532988261509379
2166,6.666789197347796
2167,16.13297809101021
2168,36.36916211582102
2169,6.535334400406342
2170,48.35050628164596
2171,7.551694433767096
2172,17.780212292155746
2173,9.133573848107897
2174,47.148701440453344
2175,47.68615159292102
2176,42.217831800891
2177,9.57884447855951
2178,11.621415436645448
2179,35.17654219455134
2180,49.06426630657443
2181,8.86757332707009
2182,3.041079371054658
2183,8.862157978100955
2184,6.35300038950702
2185,8.001071063582161
2186,48.95104125106994
2187,15.950529372125567
2188,1.9796673634682842
2189,11.955056190970884
2190,10.736561987915975
2191,23.621407290362594
2192,26.465542436881016
2193,9.844421188574833
2194,2.7572849921703027
2195,6.732833716707218
2196,47.524426758838935
2197,15.86238842699165
2198,27.531670498720278
2199,26.375234476030496
2200,12.001071082789638
2201,12.844528677548652
2202,4.024229356493174
2203,18.97379414566289
2204,30.129222738872343
2205,48.08254917135115
2206,45.640975087649146
2207,18.933302167084836
2208,12.82327921801685
2209,14.421272034750531
2210,12.689001666506984
2211,47.68456594888274
2212,47.86253006357233
2213,2.8017294366147474
2214,36.573919466346624
2215,11.221097578909914
2216,19.75519732339478
2217,4.532710609457763
2218,15.222280826043761
2219,47.86251588584846
2220,47.751286671525605
2221,47.88663749000452
2222,46.04094491442564
2223,4.712640986066762
2224,21.016373608601402
2225,8.689502230935116
2226,30.820731281326164
2227,47.57183194925939
2228,13.44550126924339
2229,48.68475508335427
2230,1.9352229190238397
2231,3.890433784097372
2232,27.346793694280457
2233,48.397776134462774
2234,8.889470992928416
2235,47.908224808666006
2236,44.50213965713451
2237,1.9352229190238397
2238,45.45749429974487
2239,12.911247817591448
2240,8.729024153088151
2241,21.95306563623143
2242,47.4608498538886
2243,32.171398467104005
2244,39.46518668059706
2245,7.868195720416452
2246,46.083889504485406
2247,37.06370791403417
2248,45.72284211807717
2249,48.283795285705025
2250,8.578386617297019
2251,13.445024751172179
2252,11.619612474389697
2253,46.43961635375239
2254,18.267460707393706
2255,48.6629866227078
2256,30.267116556690123
2257,6.689960077343954
2258,15.15031192173738
2259,4.467729956064611
2260,45.10603848815268
2261,48.81951998249513
2262,11.84550123207968
2263,13.040379685335445
2264,25.421848486987336
2265,48.35383113318716
2266,22.954588652509063
2267,26.50477936826234
2268,11.710611552047663
2269,45.06332212270755
2270,19.466600667692113
2271,7.712640055681382
2272,31.188634856809486
2273,16.329555276662337
2274,6.287750787391864
2275,10.623288923352389
2276,3.9126560063195943
2277,11.337361311141956
2278,44.28602653216531
2279,45.617820900167686
2280,1.1293447509844774
2281,47.95188808070476
2282,3.622823460472269
2283,3.397466376355917
2284,44.79467990253537
2285,1.979667363468284
2286,20.46313774859536
2287,46.59396772305463
2288,6.841309292175975
2289,22.59733450944589
2290,22.49184005819607
2291,43.86367091641928
2292,12.68804420393384
2293,16.91277317035575
2294,10.689947003116895
2295,24.202279935006572
2296,8.88968468418977
2297,47.97367959873424
2298,48.43894554854798
2299,15.844082321428745
2300,47.8193332800624
2301,46.99271651736281
2302,18.309496439586844
2303,13.24366643713622
2304,48.307486816542415
2305,21.952979387955605
2306,31.397273955829313
2307,14.600584846115865
2308,15.705986409803128
2309,8.576797252933268
2310,23.57135846921968
2311,6.10727502983048
2312,18.2431406822352
2313,22.620499315214076
2314,13.616248028649158
2315,1.2907784745793953
2316,17.01578208223222
2317,15.396580292748812
2318,3.8672969233473133
2319,15.559578805345508
2320,22.620947104258075
2321,45.57153904267872
2322,36.1709805592965
2323,6.357284550873649
2324,47.32762255254993
2325,37.72621636635409
2326,47.61901572893608
2327,16.84306020396516
2328,48.68518183641154
2329,48.309683855447254
2330,47.529367193607925
2331,23.575072631861506
2332,49.044534405353915
2333,28.91081774109254
2334,3.1570908577598327
2335,48.73058672080051
2336,31.132029673812415
2337,7.38161874051441
2338,15.243025542796696
2339,48.324936937671396
2340,7.733282889501643
2341,6.800136943886652
2342,15.222172044242505
2343,20.754276219750352
2344,48.90885846888915
2345,15.726925648302133
2346,7.6890116062639935
2347,47.10351265617833
2348,3.1570908577598327
2349,29.020297433018357
2350,8.68513179401755
2351,47.820392148170285
2352,34.882839958456834
2353,49.1727221464846
2354,47.416685863964375
2355,47.52826707704781
2356,6.578401032964279
2357,7.5316971810985205
2358,47.72122242904347
2359,47.275964666434525
2360,18.75489356012545
2361,36.194497788642
2362,33.70769282878247
2363,9.90844824114627
2364,20.70839091606443
2365,12.664207201456174
2366,49.4422214433098
2367,42.90424832425096
2368,13.644552663976746
2369,35.26445716059631
2370,14.10721681577413
2371,14.929100774086276
2372,40.32596943683218
2373,45.79445278081967
2374,41.52930617974558
2375,2.8457116664885067
2376,47.92350944306906
2377,1.0491083676268862
2378,43.930003917586724
2379,23.82233493401056
2380,19.08722046688175
2381,9.889943039562262
2382,28.556600818066734
2383,45.72698144412314
2384,4.9084490419158815
2385,8.402640805042534
2386,30.066148874856605
2387,38.50633514749687
2388,25.443164896524568
2389,1.9064996334058437
2390,1.957445141246062
2391,5.890890047530095
2392,48.172535063358005
2393,13.845973384250382
2394,42.99375182408917
2395,14.93234748168966
2396,3.4928801180900453
2397,26.818200205997172
2398,38.952549137722976
2399,22.64312645868937
2400,9.00059924143316
2401,47.64074817073312
2402,46.795185343429324
2403,10.045015032747735
2404,11.489946967714847
2405,16.845974502228614
2406,7.534400036292452
2407,25.263552238375468
2408,23.42008793566275
2409,5.756622476810841
2410,25.114110181291544
2411,37.731402229552714
2412,47.25605067774339
2413,48.126897741142336
2414,47.15249403080471
2415,48.61622217316977
2416,46.83419737054663
2417,48.283834009018626
2418,26.74632818018339
2419,48.25519995303459
2420,14.618212322069658
2421,24.13560477820911
2422,49.44174710056548
2423,46.723069078118456
2424,10.378820434898547
2425,6.578004280583727
2426,48.81964794947855
2427,48.081095205177974
2428,47.345831118159204
2429,44.86253953105324
2430,14.398323942991608
2431,21.778362532906943
2432,27.01981072169627
2433,48.2822238708231
2434,5.4868870349016765
2435,48.61712399078806
2436,9.665887788939122
2437,13.089323160943236
2438,45.72791306769789
2439,48.016086710049045
2440,48.55346735705466
2441,48.1669629170975
2442,47.080998997342604
2443,48.28329568822247
2444,8.552697645755156
2445,48.90400137601823
2446,21.91011505175826
2447,32.28621251556214
2448,26.621909753252762
2449,7.911720043722689
2450,8.529249720632228
2451,35.99807162491477
2452,47.80863075168776
2453,3.1121897623785983
2454,34.41764637711903
2455,23.459234795463452
2456,47.85631097565406
2457,3.6233502908624664
2458,6.755654134349782
2459,6.6623101317733955
2460,47.2147671991786
2461,47.77158116266051
2462,9.90844824114627
2463,23.99852246457795
2464,16.55414551819274
2465,7.8850289348356215
2466,35.72593207175927
2467,46.43753604373965
2468,6.956471656047096
2469,48.55214860481108
2470,5.929955797249256
2471,20.5723410724827
2472,34.03946504386975
2473,23.90932951274048
2474,7.667723627991391
2475,19.35520599478622
2476,47.27578645000452
2477,47.26287255336292
2478,48.63933361739961
2479,33.594420021629055
2480,29.043595801142214
2481,15.622190757562134
2482,48.037561017696426
2483,11.12816922448486
2484,48.57374293399428
2485,25.59820965704332
2486,48.03708761341465
2487,8.621076284739447
2488,9.373076003456777
2489,17.622173733050996
2490,13.711688253568825
2491,25.75118552261177
2492,13.911247783106186
2493,21.21616773155423
2494,11.528201090003419
2495,48.03569941407619
2496,27.220927154869205
2497,11.55458803382544
2498,38.68376086216042
2499,3.7566434150422774
2500,22.37835939230388
2501,38.43785321657614
2502,43.41987941396556
2503,21.77790142261363
2504,48.26283488632112
2505,46.88578112426661
2506,43.36923369786014
2507,7.223265107659452
2508,5.823751289782565
2509,45.50538072364166
2510,5.483874313585791
2511,4.911249670980396
2512,15.907040280165488
2513,3.89031383773555
2514,47.92623810220668
2515,44.93159726222453
2516,21.17998105338671
2517,2.0241118079127283
2518,14.264993879061583
2519,20.10932229197139
2520,16.51120964329383
2521,5.866795205014626
2522,11.689945718250618
2523,10.644557153701971
2524,48.81901997786224
2525,18.399191414328143
2526,12.621698419131421
2527,22.555355338564855
2528,3.8843706683998502
2529,47.41766693023683
2530,19.398211334652764
2531,27.56960597088158
2532,14.328714037762447
2533,17.17323778215383
2534,31.354709730834877
2535,6.890890047530094
2536,12.378819031967113
2537,46.77085643793628
2538,12.958579927141521
2539,48.75139039786171
2540,47.287807417121634
2541,44.972682750303626
2542,25.837688300451166
2543,48.995282197512346
2544,48.219669846776306
2545,16.91073845121736
2546,47.44039847922855
2547,46.88414967328233
2548,8.867723603772433
2549,14.531974181754977
2550,18.51110794503978
2551,14.931427760875817
2552,26.53262823237931
2553,15.372524544465623
2554,13.643595176881833
2555,18.620432160485247
2556,6.024223380863428
2557,22.798574625801916
2558,40.507890525121645
2559,33.261921469597546
2560,27.438794526468186
2561,48.19798278901902
2562,1.979667363468284
2563,9.533455366417533
2564,8.34951785139485
2565,7.775413971664974
2566,24.533462920009327
2567,5.667733587806295
2568,2.024573941415886
2569,8.933913751687184
2570,45.036312396575866
2571,48.131108214711894
2572,16.309850085340894
2573,8.293221123559526
2574,46.48616839037063
2575,20.97650395565306
2576,21.710307997862824
2577,1.9579072747492194
2578,47.08379541755608
2579,48.971829438779054
2580,13.466304584922979
2581,17.22281677979854
2582,30.88565385239392
2583,24.33107104347641
2584,10.311555451318386
2585,31.259282539237443
2586,23.349502864126876
2587,2.8012672220440624
2588,22.35423837166836
2589,48.26250551755454
2590,47.59582613197379
2591,7.6228070390300395
2592,20.465835082797767
2593,48.552044509088034
2594,30.93261425331916
2595,16.79995137008481
2596,19.354479712416484
2597,12.884334078873655
2598,46.816997706940555
2599,7.839506042557426
2600,20.950194941398873
2601,48.72866452864393
2602,23.554237796545987
2603,4.845040804621958
2604,19.753201951570503
2605,35.42182993253686
2606,18.8835297970305
2607,31.616714645323736
2608,24.219611338762647
2609,47.305997206926804
2610,47.3035966739242
2611,21.580136135952788
