,PPO
3222,33.46466481
3223,35.53102433
3224,33.3535545
3225,36.68688784
3226,36.68688784
3227,34.46466561
3228,35.57577672
3229,33.62022108
3230,35.57577672
3231,34.46466561
3232,35.57577672
3233,36.68688784
3234,36.68688784
3235,36.68688784
3236,35.57577672
3237,34.46466561
3238,34.59799895
3239,33.3535545
3240,34.46466561
3241,34.46466561
3242,34.46466561
3243,22.7535545
3244,35.57577672
3245,34.46466561
3246,19.1535545
3247,36.68688784
3248,35.57577672
3249,35.1535545
3250,34.46466561
3251,33.64244337
3252,36.35355449
3253,33.3535545
3254,35.57577672
3255,33.7535545
3256,33.62021589
3257,36.68688784
3258,35.57577672
3259,33.37488304
3260,35.57577672
3261,34.46466561
3262,16.0
3263,34.46466561
3264,33.3535545
3265,33.3535545
3266,35.57577672
3267,34.46466561
3268,34.46466561
3269,33.48626434
3270,36.68688784
3271,34.46466561
3272,35.57577672
3273,33.48626434
3274,33.3535545
3275,33.3535545
3276,34.46466561
3277,35.57577672
3278,35.57577672
3279,36.68688784
3280,36.68688784
3281,36.68688784
3282,36.68688784
3283,35.57577672
3284,36.68688784
3285,36.68688784
3286,36.68688784
3287,35.57577672
3288,36.68688784
3289,36.68688784
3290,36.68688784
3291,35.57577672
3292,35.57577672
3293,34.46466561
3294,34.46466561
3295,35.57577672
3296,34.46466561
3297,34.77577672
3298,33.48688784
3299,22.95293101
3300,33.3535545
3301,33.57577672
3302,34.46466561
3303,33.48688784
3304,34.46466561
3305,36.68688784
3306,35.57577672
3307,34.46466561
3308,36.68688784
3309,36.68688784
3310,35.57577672
3311,34.08688784
3312,35.57577672
3313,34.46466561
3314,33.82022117
3315,36.68688784
3316,35.57577672
3317,33.48688784
3318,34.46466561
3319,36.68688784
3320,33.3535545
3321,34.46466561
3322,35.57577672
3323,33.37488304
3324,36.68688784
3325,35.57577672
3326,35.57577672
3327,35.57577672
3328,34.46466561
3329,34.22022108
3330,34.46466561
3331,33.7535545
3332,35.1535545
3333,34.90911006
3334,35.57577672
3335,34.46466561
3336,33.68661999
3337,33.61959844
3338,34.46466561
3339,35.57577672
3340,33.3535545
3341,36.68688784
3342,36.68688784
3343,8.0
3344,33.88658335
3345,34.02022117
3346,36.68688784
3347,34.59799895
3348,33.68684429
3349,34.46466561
3350,35.57577672
3351,35.57577672
3352,36.68688784
3353,33.62022117
3354,36.68688784
3355,35.57577672
3356,33.48688784
3357,36.68688784
3358,35.57577672
3359,36.68688784
3360,35.57577672
3361,33.82022108
3362,34.46466561
3363,34.82022117
3364,36.68688784
3365,36.68688784
3366,36.68688784
3367,35.06405435
3368,35.57577672
3369,35.77577672
3370,33.48688784
3371,12.0
3372,35.24244339
3373,35.57577672
3374,33.3535545
3375,36.68688784
3376,35.57577672
3377,36.68688784
3378,33.3535545
3379,33.3535545
3380,4.133333333
3381,33.3535545
3382,34.68688784
3383,36.68688784
3384,36.68688784
3385,34.24244339
3386,36.68688784
3387,35.57577672
3388,35.57577672
3389,33.48688784
3390,33.88626511
3391,34.59799895
3392,35.57577672
3393,34.73133228
3394,36.68688784
3395,35.57577672
3396,34.59799895
3397,34.46466561
3398,36.68688784
3399,36.68688784
3400,36.68688784
3401,36.68688784
3402,36.68688784
3403,36.68688784
3404,33.3535545
3405,36.5535544
3406,36.68688784
3407,36.68688784
3408,35.57577672
3409,35.57577672
3410,36.68688784
3411,36.68688784
3412,35.57577672
3413,33.3535545
3414,35.57577672
3415,36.68688784
3416,34.46466561
3417,36.68688784
3418,33.3535545
3419,35.08688784
3420,33.48688782
3421,34.46466561
3422,36.81959768
3423,35.57577672
3424,35.57577672
3425,36.68688784
3426,35.57577672
3427,35.57577672
3428,36.68688784
3429,36.68688784
3430,36.68688784
3431,6.153514405
3432,36.68688784
3433,35.59799815
3434,34.46466561
3435,36.68688784
3436,35.57577672
3437,33.48688784
3438,33.70911006
3439,36.68688784
3440,36.68688784
3441,34.46466561
3442,35.57577672
3443,35.57577672
3444,36.68688784
3445,34.30911006
3446,20.0
3447,35.57577672
3448,36.68688784
3449,10.4
3450,35.57577672
3451,34.46466561
3452,33.48688782
3453,35.57577672
3454,10.4
3455,36.68688784
3456,33.48688784
3457,34.42022115
3458,33.3535545
3459,36.68688784
3460,35.57577672
3461,33.3535545
3462,34.46466561
3463,36.64213544
3464,33.3535545
3465,35.77577672
3466,36.68688784
3467,34.46466561
3468,36.68688784
3469,36.59799296
3470,35.57577672
3471,36.68688784
3472,34.82022117
3473,35.57577672
3474,36.68688784
3475,35.9535545
3476,34.46466561
3477,34.73133227
3478,36.68688784
3479,36.68688784
3480,36.68688784
3481,35.57577672
3482,36.68688784
3483,33.6646656
3484,36.68688784
3485,35.57577672
3486,36.68688784
3487,33.7535545
3488,34.00000011
3489,33.7512423
3490,2.797992866
3491,34.39799374
3492,33.48688784
3493,35.57577672
3494,34.46466561
3495,33.88688784
3496,35.57577672
3497,19.7535545
3498,36.68688784
3499,5.979825009
3500,33.62018107
3501,33.62022117
3502,34.46466561
3503,12.8
3504,34.8201744
3505,34.28631541
3506,4.686887822
3507,29.97577672
3508,36.68688784
3509,33.48688784
3510,35.57577672
3511,34.46466561
3512,35.57577672
3513,34.46466561
3514,16.02022117
3515,36.68688784
3516,34.46466561
3517,35.57577672
3518,34.00035067
3519,35.79772935
3520,36.68688784
3521,35.57577672
3522,34.46466561
3523,36.68688784
3524,34.68688784
3525,33.3535545
3526,35.70911006
3527,35.57577672
3528,33.75293101
3529,35.57577672
3530,11.06932356
3531,36.68688784
3532,36.68688784
3533,33.93133228
3534,36.68688784
3535,36.68688784
3536,3.620221064
3537,36.68688784
3538,20.70911006
3539,35.57577672
3540,36.68688784
3541,35.37577672
3542,35.57577672
3543,33.3535545
3544,34.46466561
3545,33.77488304
3546,35.57577672
3547,36.04710556
3548,34.46466561
3549,34.46466561
3550,36.68688784
3551,34.82022117
3552,33.48688784
3553,34.46466561
3554,35.22022117
3555,35.32902008
3556,35.57577672
3557,36.68688784
3558,34.46466561
3559,35.57577672
3560,33.75351441
3561,36.68688784
3562,34.46466561
3563,36.68688784
3564,36.68688784
3565,35.57577672
3566,35.57577672
3567,36.68688784
3568,35.57577672
3569,36.68688784
3570,35.57577672
3571,35.57577672
3572,33.88688784
3573,34.46466561
3574,34.46466561
3575,4.8
3576,36.68688784
3577,34.46466561
3578,35.57577672
3579,36.68688784
3580,34.46466561
3581,35.57577672
3582,33.62022117
3583,33.82022117
3584,35.57577672
3585,36.68688784
3586,36.68688784
3587,24.8
3588,33.3535545
3589,36.68688784
3590,35.57577672
3591,36.68688784
3592,36.68688784
3593,36.68688784
3594,34.02022117
3595,35.57577672
3596,36.68688784
3597,34.46466561
3598,35.57577672
3599,35.57577672
3600,36.68688784
3601,34.46466561
3602,33.62022117
3603,36.68688784
3604,20.8
3605,33.62022108
3606,33.3535545
3607,36.68688784
3608,36.68688784
3609,36.68688784
3610,34.48688784
3611,34.59799895
3612,35.57577672
3613,34.68688784
3614,35.57577672
3615,35.73133228
3616,35.57577672
3617,34.46466561
3618,33.61728547
3619,33.88688784
3620,36.68688784
3621,35.57577672
3622,36.68688784
3623,35.57577672
3624,34.55351431
3625,33.62022117
3626,33.95124055
3627,36.68688784
3628,35.57577672
3629,36.68688784
3630,36.68688784
3631,34.46466561
3632,36.68688784
3633,35.57577672
3634,36.68688784
3635,35.57577672
3636,35.57577672
3637,35.57577672
3638,34.93333861
3639,34.46466561
3640,35.57577672
3641,33.62022117
3642,36.68688784
3643,35.57577672
3644,34.59799895
3645,36.68688784
3646,36.68688784
3647,34.06466561
3648,33.62022117
3649,36.68688784
3650,35.57577672
3651,34.3535545
3652,36.68688784
3653,33.3535545
3654,36.68688784
3655,36.68688784
3656,36.68688784
3657,34.59799895
3658,35.57577672
3659,33.79799895
3660,35.57577672
3661,35.57577672
3662,35.57577672
3663,33.88688784
3664,35.57577672
3665,35.57577672
3666,33.62022117
3667,33.3535545
3668,36.68688784
3669,36.68688784
3670,36.68688784
3671,35.57577672
3672,35.57577672
3673,34.46466561
3674,33.397691
3675,35.57577672
3676,33.48688784
3677,33.53102433
3678,33.88626434
3679,35.57577672
3680,33.3535545
3681,33.75354922
3682,33.93102355
3683,33.3535545
3684,34.46466561
3685,34.46466561
3686,35.57577672
3687,36.68688784
3688,36.68688784
3689,36.68688784
3690,34.46466561
3691,36.68688784
3692,34.46466561
3693,35.70911006
3694,33.79799894
3695,36.68688784
3696,33.48688784
3697,33.3535545
3698,34.46466561
3699,14.53333333
3700,36.68688784
3701,36.68688784
3702,36.68688784
3703,35.57577672
3704,33.50821638
3705,34.420175
3706,35.57577672
3707,34.22022117
3708,34.46466561
3709,34.46466561
3710,35.57577672
3711,35.57577672
3712,33.7535545
3713,34.46466561
3714,34.01959247
3715,34.46466561
3716,33.3535545
3717,35.57577672
3718,35.57577672
3719,33.3535545
3720,34.46466561
3721,36.68688784
3722,36.68688784
3723,36.68688784
3724,34.82022117
3725,36.68688784
3726,36.68688784
3727,36.68688784
3728,33.7535545
3729,36.68688784
3730,35.57577672
3731,33.3535545
3732,34.46466561
3733,34.08688784
3734,35.57577672
3735,33.66466561
3736,33.7535545
3737,35.57577672
3738,34.02022117
3739,35.57577672
3740,34.46466561
3741,35.57577672
3742,35.57577672
3743,35.57577672
3744,35.57577672
3745,33.62022117
3746,36.68688784
3747,34.46466561
3748,22.4
3749,33.88626434
3750,34.15355449
3751,33.62022117
3752,34.68626511
3753,35.57577672
3754,35.57577672
3755,34.46466561
3756,34.84244336
3757,34.46466561
3758,35.57577672
3759,33.70911006
3760,36.68688784
3761,34.68688784
3762,36.68688784
3763,35.57577672
3764,35.57577672
3765,36.68688784
3766,35.44244329
3767,35.70911005
3768,35.08688782
3769,36.28688784
3770,1.353203836
3771,34.02022117
3772,6.020221169
3773,35.57577672
3774,33.48688784
3775,36.68688784
3776,36.68688784
3777,35.57577672
3778,33.48688784
3779,34.46466561
3780,34.59799886
3781,35.57577672
3782,36.68688784
3783,35.57577672
3784,33.7535545
3785,33.48626434
3786,36.68688784
3787,35.57577672
3788,35.57577672
3789,35.57577672
3790,34.46466561
3791,35.57577672
3792,35.57577672
3793,36.68688784
3794,36.68688784
3795,35.57577672
3796,35.57577672
3797,36.68688784
3798,39.75320384
3799,27.2
3800,33.88688784
3801,34.46466561
3802,36.68688784
3803,35.48688784
3804,35.57577672
3805,8.246796164
3806,33.7535545
3807,33.62022117
3808,33.88688784
3809,35.57577672
3810,36.68688784
3811,35.57577672
3812,34.1313254
3813,36.68688784
3814,34.46466561
3815,34.95293178
3816,36.68688784
3817,36.68688784
3818,36.68688784
3819,35.57577672
3820,36.68688784
3821,36.68688784
3822,34.46466561
3823,36.68688784
3824,36.68688784
3825,36.68688784
3826,36.68688784
3827,35.57577672
3828,36.68688784
3829,33.3535545
3830,34.46466561
3831,35.57577672
3832,35.3535545
3833,21.6
3834,24.8
3835,36.68688784
3836,33.88688784
3837,35.1535545
3838,35.57577672
3839,7.909110058
3840,34.46466561
3841,34.24244339
3842,36.68688784
3843,36.68688784
3844,35.57577672
3845,35.57577672
3846,34.46466561
3847,36.68688784
3848,35.75355449
3849,26.53333333
3850,36.68688784
3851,35.57577672
3852,33.48626434
3853,35.57577672
3854,34.24244339
3855,34.1535545
3856,35.57577672
3857,4.933333333
3858,36.68688784
3859,35.57577672
3860,19.2
3861,35.57577672
3862,33.62022117
3863,34.46466561
3864,35.57577672
3865,33.3535545
3866,25.6
3867,36.68688784
3868,33.42017762
3869,34.68688784
3870,33.48688784
3871,30.46466561
3872,34.19799895
3873,36.68688784
3874,34.46466561
3875,34.46466561
3876,35.70911006
3877,35.57577672
3878,28.93333333
3879,34.46466561
3880,34.21959707
3881,34.55293178
3882,36.68688784
3883,35.57577672
3884,34.02022117
3885,36.68688784
3886,33.42017762
3887,35.48688784
3888,33.3535545
3889,36.68688784
3890,33.77577672
3891,33.62022117
3892,33.3535545
3893,35.57577672
3894,36.68688784
3895,36.68688784
3896,33.48688784
3897,36.68688784
3898,36.5535545
3899,35.57577672
3900,36.68688784
3901,36.68688784
3902,36.68688784
3903,34.46466561
3904,35.46466481
3905,35.57577672
3906,35.57577672
3907,35.57577672
3908,35.57577672
3909,35.57577672
3910,35.57577672
3911,36.68688784
3912,35.57577672
3913,35.57577672
3914,34.59799825
3915,35.57577672
3916,34.46466561
3917,34.46466561
3918,33.42017762
3919,36.28688784
3920,39.22022117
3921,5.71311227
3922,35.57577672
3923,35.57577672
3924,36.68688784
3925,33.797691
3926,26.26666747
3927,34.46466561
3928,34.46466561
3929,35.57577672
3930,35.57577672
3931,36.68688784
3932,15.2
3933,35.57577672
3934,34.46466561
3935,36.68688784
3936,36.68688784
3937,28.0
3938,34.46466561
3939,33.62022047
3940,34.46466561
3941,36.68688784
3942,34.46466561
3943,36.68688784
3944,36.68688784
3945,10.4
3946,34.46466561
3947,35.57577672
3948,35.57577672
3949,34.46466561
3950,33.7535545
3951,35.57577672
3952,36.68688784
3953,35.57577672
3954,34.46466561
3955,39.48688175
3956,33.3535545
3957,35.57577672
3958,36.68688784
3959,35.57577672
3960,36.68688784
3961,34.46466561
3962,34.46466561
3963,14.26701733
3964,35.57577672
3965,35.57577672
3966,35.57577672
3967,34.46466561
3968,36.68688784
3969,34.46466561
3970,34.46466561
3971,34.46466561
3972,36.68688784
3973,35.57577672
3974,35.57577672
3975,33.3535545
3976,34.46466561
3977,35.57577672
3978,34.28423105
3979,36.68688784
3980,33.7535545
3981,33.64154969
3982,34.46466561
3983,18.91311825
3984,35.57577672
3985,34.46466561
3986,34.46466561
3987,36.68688784
3988,36.68688784
3989,35.57577672
3990,34.28688784
3991,35.57577672
3992,35.57577672
3993,12.0
3994,33.88688784
3995,35.57577672
3996,34.46466561
3997,36.68688784
3998,21.6
3999,36.68688784
4000,34.46466561
4001,34.59799895
4002,35.57577672
4003,34.46466561
4004,36.68688784
4005,33.53102433
4006,35.57577672
4007,36.68688784
4008,34.46466561
4009,33.48688714
4010,35.57577672
4011,33.88688784
4012,34.1535545
4013,34.46466561
4014,34.46466561
4015,34.46466561
4016,35.57577672
4017,34.46466561
4018,36.68688784
4019,35.57577672
4020,34.46466561
4021,35.57577672
4022,34.46466561
4023,36.68688784
4024,35.57577672
4025,36.68688784
4026,35.57577672
4027,35.57577672
4028,36.68688784
4029,17.48688784
4030,33.3535545
4031,36.68688784
4032,36.68688784
4033,34.01959845
4034,33.37488304
4035,33.3535545
4036,35.57577672
4037,36.68688784
4038,33.48688784
4039,33.48688784
4040,35.57577672
4041,35.57577672
4042,36.68688784
4043,34.82022117
4044,33.7535545
4045,35.57577672
4046,34.46466561
4047,35.57577672
4048,34.5535545
4049,34.26666747
4050,35.57577672
4051,33.66435937
4052,35.57577672
4053,33.3535545
4054,33.62022117
4055,33.48688784
4056,36.68688784
4057,36.68688784
4058,13.6
4059,33.57577074
4060,34.46466561
4061,33.42017762
4062,34.82022117
4063,34.46466561
4064,34.46466561
4065,3.2
4066,34.13333333
4067,36.68688784
4068,34.46466561
4069,34.13133228
4070,36.68688784
4071,36.68688784
4072,1.6
4073,36.68688784
4074,35.57577672
4075,35.57577672
4076,34.46466561
4077,35.57577672
4078,36.68688784
4079,34.46466561
4080,36.68688784
4081,36.68688784
4082,35.57577672
4083,34.59799895
4084,35.48688784
4085,33.62022117
4086,35.57577672
4087,36.68688784
4088,34.46466561
4089,33.3535545
4090,11.2
4091,36.68688784
4092,34.46466561
4093,33.48688784
4094,18.93333344
4095,36.68688784
4096,34.46466561
4097,36.68688784
4098,35.57577672
4099,34.46466561
4100,33.3535545
4101,36.68688784
4102,2.020174991
4103,36.68688784
4104,35.57577672
4105,34.46466561
4106,34.15328665
4107,34.46466561
4108,34.46466561
4109,33.86466561
4110,34.46466561
4111,34.46466561
4112,34.46466561
4113,33.3535545
4114,36.68688784
4115,34.46466561
4116,36.68688784
4117,34.82022117
4118,36.68688784
4119,35.57577672
4120,36.68688784
4121,35.57577672
4122,36.68688784
4123,33.62022117
4124,33.7535545
4125,35.57577672
4126,33.88688784
4127,34.82022117
4128,36.68688784
4129,34.46466561
4130,35.57577672
4131,35.57577672
4132,33.3535545
4133,33.3535545
4134,34.46466561
4135,33.48688784
4136,36.68688784
4137,36.68688784
4138,36.68688784
4139,34.46466561
4140,33.3535545
4141,35.57577672
4142,35.57577672
4143,36.68688784
4144,36.68688784
4145,35.57577672
4146,36.68688784
4147,34.46466561
4148,35.57577672
4149,36.68688784
4150,36.68688784
4151,16.93333333
4152,35.57577672
4153,35.57577672
4154,12.266316
4155,35.7535545
4156,11.08688784
4157,34.46466561
4158,36.68688784
4159,8.0
4160,34.46466561
4161,36.68688784
4162,34.42022117
4163,21.08688175
4164,11.2008485
4165,36.68688784
4166,35.57577672
4167,36.68688784
4168,33.48688784
4169,34.46466561
4170,34.59799895
4171,33.60035067
4172,34.46466561
4173,35.57577672
4174,36.68688784
4175,33.62022117
4176,36.68688784
4177,36.68688784
4178,33.3535545
4179,15.46666747
4180,33.3535545
4181,34.46466561
4182,36.68688784
4183,35.57577672
4184,11.73337951
4185,35.57577672
4186,33.88688784
4187,27.2
4188,34.19503421
4189,36.68688784
4190,34.59799895
4191,34.46466561
4192,33.75293108
4193,36.02022117
4194,34.42022117
4195,35.57577672
4196,35.57577672
4197,33.7535545
4198,35.57577672
4199,34.46466561
4200,33.88688784
4201,36.68688784
4202,35.57577672
4203,33.37577672
4204,35.57577672
4205,36.68688784
4206,33.53133228
4207,33.89155176
4208,34.28688784
4209,34.46466561
4210,35.57577672
4211,34.46466561
4212,34.9535545
4213,36.68688784
4214,35.57577672
4215,33.84244259
4216,36.68688784
4217,35.57577672
4218,35.57577672
4219,36.68688784
4220,34.46466561
4221,33.64244338
4222,35.57577672
4223,33.62018107
4224,36.68688784
4225,34.46466561
4226,35.57577672
4227,35.57577672
4228,35.57577672
4229,35.57577672
4230,33.3535545
4231,33.48688784
4232,36.68688784
4233,34.46466561
4234,12.91311216
4235,35.57577672
4236,34.46466561
4237,35.57577672
4238,36.68688784
4239,34.46466561
4240,34.24155145
4241,33.48688784
4242,36.68688784
4243,34.46466561
4244,35.57577672
4245,36.68688784
4246,35.57577672
4247,35.88688784
4248,36.68688784
4249,36.68688784
4250,33.3535545
4251,33.70911006
4252,33.3535545
4253,33.3535545
4254,35.57577672
4255,36.68688784
4256,36.68688784
4257,33.48688784
4258,40.0
4259,34.46466561
4260,36.30911006
4261,33.84244339
4262,33.53133157
4263,34.46466561
4264,35.57577672
4265,35.57577672
4266,35.57577672
4267,34.46466561
4268,34.46466561
4269,34.46466561
4270,34.46466561
4271,36.68688784
4272,34.17577672
4273,33.3535545
4274,36.68688784
4275,34.46466561
4276,34.46466561
4277,35.57577672
4278,33.95289799
4279,35.57577672
4280,34.28688784
4281,33.7535545
4282,35.57577672
4283,36.68688784
4284,33.81790887
4285,3.753503044
4286,33.3535545
4287,35.57577672
4288,34.46466561
4289,33.3535545
4290,33.99799895
4291,34.46466561
4292,5.6
4293,35.57577672
4294,35.57577672
4295,33.88626511
4296,35.57577672
4297,34.46466561
4298,35.57577672
4299,17.73102113
4300,34.46466561
4301,35.57577672
4302,36.68688784
4303,36.68688784
4304,35.57577672
4305,35.57577672
4306,36.68688784
4307,12.8
4308,33.62022117
4309,35.57577672
4310,36.68688784
4311,35.57577672
4312,36.68688784
4313,33.3535545
4314,34.46466561
4315,2.515775034
4316,36.68688784
4317,35.57577672
4318,33.37488304
4319,33.3535545
4320,36.68688784
4321,36.68688784
4322,36.68688784
4323,34.30911006
4324,36.68688784
4325,35.57577672
4326,35.57577672
4327,35.57577672
4328,36.68688784
4329,35.57577672
4330,33.82022117
4331,36.68688784
4332,34.46466561
4333,2.020174991
4334,35.57577672
4335,36.68688784
4336,35.57577672
4337,34.46466561
4338,33.3535545
4339,35.57577672
4340,33.3535545
4341,36.68688784
4342,35.57577672
4343,36.68688784
4344,35.3535545
4345,36.68688784
4346,34.46466561
4347,35.57577672
4348,36.68688784
4349,36.68688784
4350,33.48688784
4351,35.57577672
4352,33.3535545
4353,34.46466561
4354,36.68688784
4355,34.46466561
4356,36.68688784
4357,36.68688784
4358,35.57577672
4359,36.68688784
4360,33.39799895
4361,34.46466561
4362,35.57577672
4363,33.3535545
4364,33.99799894
4365,33.3535545
4366,33.3535545
4367,36.68688784
4368,34.02022116
4369,33.3535545
4370,33.3535545
4371,33.62022117
4372,34.1535545
4373,35.57577672
4374,34.9535545
4375,36.68688784
4376,36.68688784
4377,36.68688784
4378,35.57577672
4379,36.68688784
4380,36.68688784
4381,35.57577672
4382,35.50911006
4383,35.39799894
4384,10.44244339
4385,36.68688784
4386,33.3535545
4387,36.68688784
4388,36.68688784
4389,35.57577672
4390,34.28688784
4391,33.70910995
4392,33.75293178
4393,33.7535545
4394,34.46466561
4395,36.68688784
4396,34.46466561
4397,36.68688784
4398,35.57577672
4399,36.17577602
4400,36.68688784
4401,35.57577672
4402,33.62022117
4403,36.68688784
4404,35.57577672
4405,35.57577672
4406,33.57577672
4407,36.68688784
4408,33.48688784
4409,35.57577672
4410,34.26466492
4411,36.68688784
4412,35.57577672
4413,33.62022117
4414,33.37488304
4415,36.68688784
4416,36.196494
4417,33.3535545
4418,34.02022117
4419,35.33128873
4420,33.62022117
4421,36.68688784
4422,33.7535545
4423,36.68688784
4424,33.73133228
4425,35.7535545
4426,9.6
4427,36.68688784
4428,33.48688784
4429,35.57577672
4430,36.68688784
4431,34.46466561
4432,33.3535545
4433,35.57577672
4434,36.68688784
4435,35.57577672
4436,35.57577672
4437,33.62022117
4438,12.0
4439,36.68688784
4440,33.3535545
4441,33.3535545
4442,35.57577672
4443,33.3535545
4444,36.68688784
4445,36.68688784
4446,7.2
4447,33.7535545
4448,36.68688784
4449,34.24244339
4450,33.61959844
4451,36.68688784
4452,35.70910997
4453,35.57577672
4454,35.57577672
4455,33.7535545
4456,35.57577672
4457,33.62022117
4458,33.48688784
4459,33.7535545
4460,35.57577672
4461,36.68688784
4462,35.57577672
4463,35.57577672
4464,34.02022117
4465,33.7535545
4466,35.57577672
4467,36.68688784
4468,35.57577672
4469,35.57577672
4470,36.68688784
4471,36.68688784
4472,35.57577672
4473,35.57577672
4474,34.1535545
4475,36.68688784
4476,36.68688784
4477,33.88688784
4478,33.64244259
4479,35.57577672
4480,35.57577672
4481,35.57577672
4482,33.84240154
4483,34.46466561
4484,2.020174991
4485,34.46466561
4486,36.68688784
4487,34.46466561
4488,33.3535545
4489,34.46466561
4490,36.68688784
4491,33.62022117
4492,36.68688784
4493,34.02022117
4494,34.97577672
4495,36.68688784
4496,36.68688784
4497,33.48688784
4498,34.46466561
4499,36.68688784
4500,36.68688784
4501,36.68688784
4502,35.57577672
4503,36.68688784
4504,33.42022117
4505,35.57577672
4506,33.42017762
4507,36.68688784
4508,35.57577672
4509,36.68688784
4510,36.68688784
4511,35.57577672
4512,36.68688784
4513,34.46466561
4514,36.68688784
4515,35.57577672
4516,35.57577672
4517,36.68688784
4518,33.62167921
4519,35.57577672
4520,34.17488328
4521,33.50911006
4522,34.46466561
4523,33.3535545
4524,35.57577672
4525,35.57577672
4526,35.57577672
4527,35.57577672
4528,34.46466561
4529,33.48626434
4530,35.57577672
4531,36.68688784
4532,35.57577672
4533,33.37573064
4534,33.77488304
4535,33.62022117
4536,36.68688784
4537,35.57577672
4538,36.68688784
4539,36.68688784
4540,34.46466561
4541,36.68688784
4542,4.8
4543,33.7535545
4544,36.68688784
4545,36.68688784
4546,35.57577672
4547,35.57577672
4548,35.57577672
4549,35.57577672
4550,36.68688784
4551,36.68688784
4552,35.57577672
4553,36.68688784
4554,35.57577672
4555,35.57577672
4556,35.57577672
4557,34.46466561
4558,34.46466561
4559,36.68688784
4560,36.68688784
4561,35.57577672
4562,35.30911006
4563,33.3535545
4564,35.57577672
4565,35.57577672
4566,33.48688784
4567,35.10910994
4568,33.3535545
4569,33.7535545
4570,34.93133228
4571,35.57577672
4572,35.50906651
4573,35.57577672
4574,35.57577672
4575,34.9535545
4576,33.93133228
4577,36.68688784
4578,36.68688784
4579,36.68688784
4580,35.57577672
4581,4.197998841
4582,35.57577672
4583,36.24244339
4584,34.46466561
4585,33.3535545
4586,35.57577672
4587,33.3535545
4588,35.57577672
4589,36.68688784
4590,36.68688784
4591,33.9512423
4592,36.68688784
4593,36.68688784
4594,33.3535545
4595,35.57577672
4596,34.46466561
4597,36.68688784
4598,33.61959844
4599,33.48688784
4600,34.46466561
4601,33.7535545
4602,34.61961098
4603,35.57577672
4604,35.57577672
4605,36.68688784
4606,34.46466561
4607,35.57577672
4608,34.46466561
4609,36.68688784
4610,34.68688784
4611,34.46466561
4612,34.46466561
4613,35.57577672
4614,34.46466561
4615,34.5535545
4616,36.68688784
4617,35.57577672
4618,35.57577672
4619,36.68688784
4620,34.133684
4621,33.48688784
4622,33.55351095
4623,33.42017762
4624,33.3535545
4625,34.46466561
4626,34.46466561
4627,19.22021597
4628,35.88688784
4629,33.62022117
4630,33.3535545
4631,34.41898647
4632,35.62022117
4633,36.68688784
4634,33.62022117
4635,36.68688784
4636,34.46466561
4637,34.59799895
4638,35.57577672
4639,33.3535545
4640,35.57577672
4641,36.68688784
4642,35.57577672
4643,36.68688784
4644,33.57577672
4645,34.1535545
4646,34.46466561
4647,36.68688784
4648,35.57577672
4649,34.46466561
4650,33.75355381
4651,36.68688784
4652,33.86466561
4653,34.42022117
4654,34.79799884
4655,36.68688784
4656,35.57577672
4657,33.84213534
4658,35.57577672
4659,33.48626434
4660,34.46466561
4661,35.57577672
4662,36.68688784
4663,36.68688784
4664,35.57577672
4665,34.46466561
4666,7.2
4667,36.68688784
4668,33.3535545
4669,34.46466561
4670,34.46466561
4671,34.46466561
4672,34.46466561
4673,33.3535545
4674,10.95351441
4675,36.68688784
4676,35.57577672
4677,35.57577672
4678,36.68688784
4679,34.46466561
4680,34.58044065
4681,34.46466561
4682,36.68688784
4683,34.46466561
4684,34.46466561
4685,35.57577672
4686,36.68688784
4687,33.3535545
4688,35.57577672
4689,33.88688784
4690,33.7313263
4691,36.68688784
4692,34.46466561
4693,34.64244339
4694,34.46466561
4695,33.48688784
4696,35.57577672
4697,35.57577672
4698,35.57577672
4699,35.57577672
4700,36.68688784
4701,35.57577672
4702,36.68688784
4703,36.68688784
4704,34.02022117
4705,35.19799895
4706,34.46466561
4707,36.68688784
4708,33.3535545
4709,34.1535545
4710,36.68688784
4711,36.95139663
4712,33.3535545
4713,33.48688784
4714,35.57577672
4715,33.3535545
4716,36.68688784
4717,33.62022117
4718,33.48688784
4719,33.46932954
4720,33.84244339
4721,33.3535545
4722,33.48688784
4723,34.46466561
4724,36.68688784
4725,35.02022117
4726,33.64181989
4727,35.57577672
4728,35.61790897
4729,34.06462735
4730,36.68688784
4731,33.48688784
4732,36.68688784
4733,35.57577672
4734,33.86466561
4735,34.17577672
4736,36.68688784
4737,33.61959844
4738,34.46466561
4739,35.57577672
4740,36.68688784
4741,33.3535545
4742,35.57577672
4743,35.57577672
4744,35.57577672
4745,34.46466561
4746,33.64154971
4747,36.68688784
4748,36.68688784
4749,34.39773099
4750,35.57577672
4751,36.68688784
4752,36.68688784
4753,34.46466561
4754,33.62022117
4755,35.57577672
4756,36.68688784
4757,36.68688784
4758,35.57577672
4759,34.77577074
4760,36.68688784
4761,36.68688784
4762,35.57577672
4763,33.48688784
4764,33.61959768
4765,35.57577672
4766,36.68688784
4767,34.46466561
4768,34.46466561
4769,33.48688784
4770,35.57577672
4771,36.68688784
4772,35.57577672
4773,33.62022117
4774,33.77577672
4775,33.3535545
4776,36.68688784
4777,35.57577672
4778,33.59799895
4779,34.46466561
4780,35.57577672
4781,35.57577672
4782,33.97577672
4783,35.57577672
4784,34.46466561
